报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),63131,41334,19647,98905,70298,43797,19061,98134,71541,45154,20506,87743,63295,36646,17072,86588,89849,83955,81236,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),3523,2344,1189,5685,4692,2913,1520,5813,4036,2589,1245,3197,2199,1470,718,2563,2681,2778,3137,
收到的其他与经营活动有关的现金(万元),418,179,240,790,344,212,113,1026,269,87,13,749,573,59,8,920,423,634,963,
经营活动现金流入小计(万元),67072,43857,21076,105380,75334,46921,20694,104973,75845,47830,21764,91689,66067,38174,17798,90071,92953,87367,85336,
购买商品、接受劳务支付的现金(万元),39389,26303,15715,56888,46292,26790,14964,64074,46923,29508,13514,49220,36249,20991,12941,47916,51879,49661,47263,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),13898,9990,4921,21041,15932,11071,5625,20873,15493,10289,5057,18982,14896,9982,5051,17447,17590,16103,15121,
支付的各项税费(万元),3078,2258,1028,4412,2854,2132,1077,4498,3492,2862,1643,5918,4016,2499,1437,5584,5639,5647,4613,
支付的其他与经营活动有关的现金(万元),8008,4043,1906,13102,7437,4265,2335,10936,6714,4175,2036,9570,7190,4429,1636,9953,9134,7529,7095,
经营活动现金流出小计(万元),64373,42593,23570,95444,72515,44258,24002,100380,72622,46835,22250,83690,62351,37902,21065,80900,84242,78941,74092,
经营活动产生的现金流量净额(万元),2699,1264,-2495,9936,2819,2663,-3308,4593,3223,995,-486,7999,3716,273,-3267,9171,8711,8426,11244,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),896,505,24,504,1089,899,481,559,301,79,,95,25,6,9,492,462,163,250,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),13,10,6,196,45,36,7,85,25,8,8,49,32,57,2,128,20,60,3,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),9005,8998,0,37136,,5182,2593,,,,,,,,,16150,,,1300,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),9914,9513,31,37836,1134,6118,3081,644,326,87,8,144,57,63,12,16770,482,223,1553,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),813,564,291,2657,2270,1812,1017,7157,5551,3216,1117,2564,2060,1294,692,5139,879,3839,303,
投资所支付的现金(万元),,2450,650,,,,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),2450,,,10163,11116,11116,11116,,,,,,,,,,,500,2191,
支付的其他与投资活动有关的现金(万元),7660,7155,22790,9201,,,,36982,44410,35000,,308,231,210,,154,16150,68,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
