报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),20505,12979,6439,22971,16980,10764,5071,17979,12708,7984,3779,14582,10126,6595,2912,12879,5918,10338,8321,6861,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),168,0,,,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),633,818,130,264,151,300,84,1075,1286,678,110,1688,928,397,331,976,69,584,1276,135,
经营活动现金流入小计(万元),21306,13798,6568,23235,17131,11064,5154,19054,13994,8662,3889,16270,11053,6993,3243,13855,5987,10922,9597,6996,
购买商品、接受劳务支付的现金(万元),627,513,249,663,443,294,150,369,226,121,30,208,156,106,104,156,72,126,106,84,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),3930,2584,1362,4250,3306,2396,1118,3115,2421,1707,890,3063,2397,1703,995,2278,1282,1680,1120,945,
支付的各项税费(万元),1956,1487,543,2491,1917,1331,570,1482,988,706,414,1469,1098,737,430,1005,449,1288,840,537,
支付的其他与经营活动有关的现金(万元),7573,5184,1904,8084,5648,3576,1419,7541,5707,3824,1723,6605,4623,3226,1514,5843,2854,4749,4093,3168,
经营活动现金流出小计(万元),14086,9767,4058,15488,11314,7597,3257,12507,9341,6359,3057,11345,8274,5772,3043,9281,4658,7843,6158,4734,
经营活动产生的现金流量净额(万元),7220,4031,2510,7747,5817,3467,1898,6547,4653,2303,831,4925,2779,1221,200,4574,1329,3079,3438,2262,
收回投资所收到的现金(万元),,,,58000,,,,,4000,4000,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,4,,6,6,6,,4,,,,,,,,1,,3,0,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),11596,9315,2334,1282,24932,19442,13189,42941,,,,,,,,10,79,20,270,240,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),11599,9319,2334,59288,24938,19448,13189,42945,4000,4000,0,0,0,0,0,11,79,23,270,240,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),4355,3357,1655,677,329,283,109,1059,771,256,139,3553,751,701,41,581,366,367,320,541,
投资所支付的现金(万元),50,50,50,59000,,,,,24610,9610,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),12100,8100,8100,,23000,21000,18000,68110,,,,4000,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),16505,11507,9805,59677,23329,21283,18109,69169,25381,9866,139,7553,751,701,41,581,366,367,320,541,
投资活动产生的现金流量净额(万元),-4906,-2189,-7470,-389,1609,-1835,-4920,-26224,-21381,-5866,-139,-7553,-751,-701,-41,-570,-287,-344,-50,-301,
吸收投资收到的现金(万元),,,,,,,,20190,20190,20190,,,,,,7000,7000,,2000,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,1500,3600,7000,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,10594,
筹资活动现金流入小计(万元),0,0,0,0,0,0,0,20190,20190,20190,0,0,0,0,0,7000,7000,1500,5600,17594,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,,,4100,9691,4000,
分配股利、利润或偿付利息所支付的现金(万元),4800,4800,,4000,3465,3406,,,,,,,,,,,,100,400,478,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,1019,1019,1019,,,,,,,,,,12427,
筹资活动现金流出小计(万元),4800,4800,0,4000,3465,3406,0,1019,1019,1019,0,0,0,0,0,0,0,4200,10092,16905,
筹资活动产生的现金流量净额(万元),-4800,-4800,0,-4000,-3465,-3406,0,19171,19171,19171,0,0,0,0,0,7000,7000,-2700,-4492,689,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-2486,-2958,-4960,3357,3961,-1774,-3023,-505,2443,15608,692,-2628,2028,520,159,11004,8042,35,-1104,2650,
加:期初现金及现金等价物余额(万元),13225,13225,13225,9867,9867,9867,9867,10373,10373,10373,10373,13000,13000,13000,13000,1997,1997,1961,3065,415,
期末现金及现金等价物余额(万元),10739,10267,8264,13225,13828,8094,6844,9867,12815,25980,11065,10373,15028,13520,13159,13000,10038,1997,1961,3065,
净利润(万元),,5099,,8582,,3998,,6167,,2089,,4547,,1902,,4249,,3366,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,0,,69,,43,,14,,13,,9,,4,,12,,17,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,151,,275,,135,,246,,118,,267,,150,,301,,280,,,
无形资产摊销(万元),,115,,219,,106,,167,,82,,114,,35,,27,,19,,,
长期待摊费用摊销(万元),,,,,,,,7,,7,,16,,8,,16,,1,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,3,,,,4,,,,5,,,,5,,1,,,
固定资产报废损失(万元),,5,,15,,12,,4,,1,,,,1,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,
