报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),1414833,758883,352992,1868369,1271057,666885,307102,1134711,788800,378346,175704,869006,651344,362002,170409,594083,450935,446428,198306,335835,216267,130309,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),10465,5811,2329,13825,14038,4438,1887,10510,9836,5410,1739,5036,3643,2309,1553,5806,5550,3282,2238,3997,213,591,
收到的其他与经营活动有关的现金(万元),38501,11248,25286,19056,35204,14710,4935,10049,6828,5437,4215,4696,3058,1817,3622,4292,2953,4278,1143,851,1656,1035,
经营活动现金流入小计(万元),1463798,775941,380606,1901250,1320299,686033,313924,1155270,805465,389194,181659,878739,658045,366128,175584,604181,459439,453988,201687,340683,218136,131935,
购买商品、接受劳务支付的现金(万元),928293,584910,291614,1522854,977665,556578,269930,908680,610159,349610,172427,691897,505737,291624,141654,471354,360697,363699,169021,260777,180051,108518,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),107902,64478,37685,99715,70846,47265,26965,70239,50202,33083,20055,51352,37038,24318,14340,35915,24894,27858,13349,18712,10562,7074,
支付的各项税费(万元),45842,26670,13468,41327,34632,14380,8365,36139,22168,9608,6344,27699,17514,12963,6360,15805,10871,11759,5621,7752,5668,4005,
支付的其他与经营活动有关的现金(万元),100327,35932,48151,59088,107101,39057,21280,48503,33840,19561,14752,32282,22339,16336,12756,27285,24697,23641,10590,14013,8060,3835,
经营活动现金流出小计(万元),1182365,711990,390917,1722985,1190243,657280,326540,1063561,716369,411862,213578,803230,582628,345241,175109,550359,421160,426958,198581,301254,204341,123432,
经营活动产生的现金流量净额(万元),281434,63951,-10311,178265,130056,28753,-12616,91709,89096,-22668,-31919,75508,75416,20887,474,53822,38279,27030,3106,39429,13795,8503,
收回投资所收到的现金(万元),63000,18000,18000,118200,32000,17000,10000,83777,18777,6713,,4916,4916,4916,,,,,,5048,13000,8000,
取得投资收益所收到的现金(万元),635,135,416,2155,1551,872,119,1263,734,504,0,784,784,784,0,225,225,,,20,89,27,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),179,133,6,1361,124,85,14,74,20,95,1,23,15,7,0,27,2,25,13,3759,2849,871,
处置子公司及其他营业单位收到的现金净额(万元),,,,,69,,,4,,,,,,,,,,,,128,,,
收到的其他与投资活动有关的现金(万元),,,,,0,,,300,4,300,,,45,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),63813,18268,18422,121716,33745,17958,10133,85417,19533,7611,1,5723,5760,5706,0,252,226,25,13,8956,15938,8898,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),24143,17390,3709,49548,21961,17566,4855,32893,24968,13111,5284,15691,9421,5709,2524,17196,13065,12936,4151,9376,2225,1304,
投资所支付的现金(万元),228600,65000,1968,114608,22416,2355,10210,125451,63120,17000,0,100,100,100,40,395,195,,,5000,13000,8240,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),1620,1326,,5717,4917,4917,5017,98,,,,-9,,,,,,,,,-89,9474,
支付的其他与投资活动有关的现金(万元),,,,,8000,,,,,0,0,300,405,1150,0,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),254362,83716,5676,169873,57294,24838,20082,158442,88088,30111,5284,16081,9926,6959,2564,17591,13260,12936,4151,14376,15136,19018,
投资活动产生的现金流量净额(万元),-190549,-65448,12746,-48156,-23549,-6880,-9950,-73025,-68555,-22500,-5283,-10359,-4166,-1253,-2564,-17339,-13034,-12911,-4138,-5421,802,-10120,
吸收投资收到的现金(万元),92760,,,16414,14042,1860,294,85538,85390,84916,72261,170,170,20,0,40,40,240,40,60,,2270,
其中：子公司吸收少数股东投资收到的现金(万元),,,,1482,1494,294,,1048,900,48,,170,170,20,,40,40,240,40,60,,,
取得借款收到的现金(万元),,0,,1000,700,200,200,,,,,,,,,,,,,,,,
发行债券收到的现金(万元),,94183,92805,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,463,2108,1471,2037,6128,6138,5804,,3687,3687,3687,,2703,2703,8295,6424,32,70,1575,
筹资活动现金流入小计(万元),92760,94183,92805,17877,16850,3530,2531,91666,91528,90720,72261,3857,3857,3707,0,2743,2743,8535,6464,92,70,3845,
偿还债务支付的现金(万元),1006,1006,200,2600,1800,1650,500,,,,,,,,,,,8305,5171,,,,
分配股利、利润或偿付利息所支付的现金(万元),35816,35595,11,24454,24462,24455,4,17001,16994,16994,0,30789,30789,17721,17721,6778,6778,5086,4278,3300,4047,2053,
其中：子公司支付给少数股东的股利、利润(万元),,100,,,,,,54,54,54,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,1423,0,209,5129,,,6577,7096,6115,,291,1228,3806,,3687,216,2713,7845,8295,32,70,
筹资活动现金流出小计(万元),36822,38025,211,27263,31391,26105,504,23578,24090,23109,0,31080,32017,21527,17721,10465,6994,16104,17293,11595,4079,2123,
筹资活动产生的现金流量净额(万元),55938,56158,92594,-9386,-14541,-22575,2027,68088,67438,67611,72261,-27223,-28160,-17820,-17721,-7722,-4250,-7570,-10829,-11503,-4009,1722,
汇率变动对现金及现金等价物的影响(万元),398,-522,-817,-1682,-414,-1747,-2177,-2173,366,1080,801,1234,374,-183,-440,-677,-197,50,72,-178,-19,-17,
现金及现金等价物净增加额(万元),147220,54140,94212,119040,91552,-2450,-22715,84599,88344,23523,35860,39161,43465,1631,-20250,28084,20798,6599,-11788,22327,10569,87,
加:期初现金及现金等价物余额(万元),320139,320139,320780,201099,201099,201099,201099,116499,116499,116499,117090,77339,77339,77339,81034,49255,49255,42655,42655,20328,9759,9671,
期末现金及现金等价物余额(万元),467359,374279,414992,320139,292651,198649,178383,201099,204844,140022,152950,116499,120803,78970,60784,77339,70052,49255,30867,42655,20328,9759,
净利润(万元),,56755,,106104,,39603,,68994,59566,30931,,74207,,32361,,35463,,22589,,16412,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,9648,,15746,,4394,,4883,3042,1760,,4209,,2143,,3114,,2911,,1214,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,4581,,6410,,2713,,4226,3038,2003,,2368,,1083,,1380,,1259,,1073,,,
无形资产摊销(万元),,725,,860,,356,,611,444,298,,625,,351,,623,,462,,321,,,
长期待摊费用摊销(万元),,869,,1165,,409,,588,386,224,,211,,95,,150,,143,,85,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-3,,-733,,1,,-131,-9,42,,88,,8,,-1,,13,,-775,,,
固定资产报废损失(万元),,16,,94,,28,,6,,0,,,,,,,,,,,,,
公允价值变动损失(万元),,,,-1956,,-1956,,8961,10376,8826,,-7005,,-1962,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,2128,,3186,,44,,2227,-366,-1080,,-1234,,183,,677,,133,,178,,,
投资损失(万元),,-52,,379,,1781,,-2991,-5323,-8214,,-7412,,-4563,,-1332,,-720,,-630,,,
递延所得税资产减少(万元),,-1147,,-4303,,-3534,,-864,-1432,-272,,-550,,37,,518,,-465,,-992,,,
递延所得税负债增加(万元),,-61,,48,,-35,,-1037,-1023,-1026,,1244,,294,,47,,118,,,,,
存货的减少(万元),,-7741,,-56237,,-80496,,-34514,-63123,-52731,,-33972,,-17186,,-7475,,-12151,,-6078,,,
经营性应收项目的减少(万元),,-35377,,8254,,-20557,,-24124,-39675,-8807,,3239,,2789,,-17211,,-601,,-7170,,,
经营性应付项目的增加(万元),,28697,,91485,,82116,,61897,123193,5376,,39490,,5254,,37870,,13339,,35793,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,4912,,7760,,3886,,2976,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,63951,,178265,,28753,,91709,89096,-22668,,75508,,20887,,53822,,27030,,39429,,,
债务转为资本(万元),,,,,,,,0,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,0,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,0,,,,,,,,,,,,,,,
现金的期末余额(万元),467359,374279,414992,320139,292651,198649,178383,201099,204844,140022,152950,116499,120803,78970,60784,77339,70052,49255,30867,42655,20328,9759,
现金的期初余额(万元),320139,320139,320780,201099,201099,201099,201099,116499,116499,116499,117090,77339,77339,77339,81034,49255,49255,42655,42655,20328,9759,9671,
现金等价物的期末余额(万元),,,,,,,,0,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,0,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),147220,54140,94212,119040,91552,-2450,-22715,84599,88344,23523,35860,39161,43465,1631,-20250,28084,20798,6599,-11788,22327,10569,87,

