报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),158958,90778,42869,115690,86496,54143,29966,93170,73740,50218,24464,78955,59203,38162,19840,63174,47093,52691,46551,38387,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),1433,414,108,444,408,318,117,513,461,254,95,452,388,200,154,232,108,200,272,91,
收到的其他与经营活动有关的现金(万元),16539,8836,3222,1812,736,1181,497,10524,20229,299,54,457,289,187,140,543,274,408,463,186,
经营活动现金流入小计(万元),176930,100028,46199,117946,87640,55642,30579,104206,94430,50770,24613,79864,59881,38549,20133,63948,47475,53299,47285,38664,
购买商品、接受劳务支付的现金(万元),94209,54735,25479,69566,53153,31132,16919,57901,49070,31461,12890,44383,31877,21499,10538,31958,23846,30099,25721,24292,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),32040,19013,7340,26329,18654,12740,5603,22924,17046,11689,5452,17335,11934,7898,3196,12955,9578,10689,9516,7518,
支付的各项税费(万元),8716,4907,2327,7889,5696,4073,1880,5120,3587,1945,1491,5441,4049,3042,1754,4986,3921,4803,3234,2915,
支付的其他与经营活动有关的现金(万元),13427,5661,616,8066,5658,3772,1622,5533,4291,2937,1388,4880,3719,2259,1080,4017,3139,3801,2945,2550,
经营活动现金流出小计(万元),148392,84316,35762,111850,83161,51717,26023,91479,73995,48032,21221,72039,51579,34698,16569,53916,40484,49393,41416,37274,
经营活动产生的现金流量净额(万元),28538,15712,10438,6096,4479,3924,4557,12727,20436,2738,3392,7825,8302,3851,3565,10033,6991,3906,5869,1390,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,11,,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),11,0,1,3,10,10,,24,11,1,2,0,0,0,0,6,6,3,30,15,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),3189,1,,1,,,373,,,,,1060,1000,,,620,620,500,70,180,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),3201,1,1,4,10,10,373,24,11,1,2,1060,1000,0,0,626,626,503,111,195,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),31590,16122,9302,24767,9040,5290,2898,8693,6449,3233,3727,4892,4090,3143,1904,5038,4071,1050,1055,2191,
投资所支付的现金(万元),1440,17000,11350,1667,,,,400,1900,,,,,,,,,220,20,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),30073,17318,,,,,,,,,,,,,,446,446,,,,
支付的其他与投资活动有关的现金(万元),4062,,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),67164,50440,20652,26433,9040,5290,2898,9093,8349,3233,3727,4892,4090,3143,1904,5484,4517,1270,1074,2191,
投资活动产生的现金流量净额(万元),-63964,-50439,-20651,-26430,-9030,-5280,-2525,-9068,-8338,-3232,-3725,-3832,-3090,-3143,-1904,-4858,-3891,-768,-964,-1996,
吸收投资收到的现金(万元),200,,,5329,5329,4400,,32650,32650,,,,,,,,,,,80,
其中：子公司吸收少数股东投资收到的现金(万元),200,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),25000,20000,5000,,,,,471,471,400,471,1607,1407,1407,1107,1238,718,2536,772,3182,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),8730,177,,,,176,,10000,191,32841,32650,266,66,66,-25,,,,,14,
筹资活动现金流入小计(万元),33930,20177,5000,5329,5329,4576,0,43121,33312,33241,33121,1873,1473,1473,1082,1238,718,2536,772,3276,
偿还债务支付的现金(万元),9697,80,,,,,,2816,2816,2745,471,500,,,0,1380,1380,1930,1990,2182,
分配股利、利润或偿付利息所支付的现金(万元),2594,2277,34,1018,1106,1082,21,1047,1092,1066,40,701,700,688,0,637,528,423,330,341,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),5187,34,199,962,1066,1835,1938,3780,533,583,723,474,290,206,0,285,213,,1412,150,
筹资活动现金流出小计(万元),17477,2391,233,1980,2172,2917,1958,7643,4441,4394,1235,1675,990,894,0,2301,2121,2353,3732,2673,
筹资活动产生的现金流量净额(万元),16453,17786,4767,3349,3157,1659,-1958,35478,28871,28847,31887,197,482,579,1082,-1063,-1403,183,-2960,602,
