报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),33202,20899,9734,67761,46024,28534,11084,60424,43713,27674,10949,60062,40283,23923,8983,58882,53550,43835,34306,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),274,193,176,589,518,299,214,638,598,205,191,610,532,500,1001,439,1144,367,581,
经营活动现金流入小计(万元),33475,21092,9910,68350,46542,28834,11298,61061,44310,27879,11140,60671,40815,24424,9984,59322,54694,44202,34887,
购买商品、接受劳务支付的现金(万元),29302,21354,10810,57102,45543,28813,10983,50658,39478,24166,9989,49737,35188,18980,8483,44746,44403,35487,31445,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),1285,906,510,1799,1333,923,540,1422,1071,746,424,1379,1045,732,408,1296,1121,973,688,
支付的各项税费(万元),1040,811,473,2522,1947,1318,490,2442,1820,1255,485,2428,1705,914,421,3177,1855,1758,921,
支付的其他与经营活动有关的现金(万元),2972,1763,955,4170,3263,1918,919,3957,3273,1834,810,3419,2450,1278,1136,3736,2332,3739,1496,
经营活动现金流出小计(万元),34599,24834,12748,65594,52086,32972,12932,58478,45643,28001,11709,56962,40387,21904,10448,52955,49711,41958,34550,
经营活动产生的现金流量净额(万元),-1123,-3742,-2837,2756,-5544,-4138,-1635,2583,-1333,-122,-568,3709,428,2519,-463,6366,4983,2245,337,
收回投资所收到的现金(万元),47000,30000,15000,56005,46000,28000,13000,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),404,288,150,624,484,342,144,108,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,1307,1307,,,,,,,50,50,50,50,3,,,602,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),47404,30288,15150,57936,47791,28342,13144,108,0,0,0,50,50,50,50,3,0,0,602,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1745,1218,192,474,454,220,85,535,305,136,81,523,483,342,131,2436,2840,1159,5490,
投资所支付的现金(万元),46900,30000,15000,56005,41000,28000,13000,15000,10000,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,269,269,269,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),48645,31218,15192,56479,41454,28220,13085,15535,10305,136,81,792,752,610,131,2436,2840,1159,5490,
投资活动产生的现金流量净额(万元),-1241,-930,-42,1457,6337,122,59,-15427,-10305,-136,-81,-742,-702,-560,-81,-2433,-2840,-1159,-4889,
吸收投资收到的现金(万元),,,,35,,,,22155,22155,22155,,,,,,,2560,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),4970,4970,,4000,4000,3000,,2600,1600,1600,,6021,4021,2521,1000,8497,5500,4000,4990,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),4970,4970,0,4035,4000,3000,0,24755,23755,23755,0,6021,4021,2521,1000,8497,8060,4000,4990,
偿还债务支付的现金(万元),4970,2000,,5000,2500,,,4590,4590,1690,1390,5605,3105,2071,2021,10426,5000,4990,,
分配股利、利润或偿付利息所支付的现金(万元),994,984,,2235,2104,2066,10,51,51,41,21,2819,2783,2744,16,563,4062,330,219,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),2539,2600,2600,500,,,,872,888,36,,,,,,,,,,
筹资活动现金流出小计(万元),8504,5584,2600,7735,4604,2066,10,5513,5529,1767,1411,8424,5888,4815,2037,10989,9062,5320,219,
筹资活动产生的现金流量净额(万元),-3534,-614,-2600,-3700,-604,934,-10,19242,18226,21988,-1411,-2403,-1867,-2294,-1037,-2492,-1002,-1320,4771,
汇率变动对现金及现金等价物的影响(万元),0,2,-1,-1,-0,0,-0,-0,-0,,-0,0,0,0,,0,,,,
现金及现金等价物净增加额(万元),-5898,-5285,-5480,511,189,-3082,-1586,6399,6588,21729,-2061,564,-2140,-335,-1581,1441,1141,-234,219,
加:期初现金及现金等价物余额(万元),10370,10370,10370,9859,9859,9859,9859,3460,3460,3460,3460,2896,2896,2896,2896,1455,314,548,330,
期末现金及现金等价物余额(万元),4472,5085,4890,10370,10048,6777,8273,9859,10048,25189,1400,3460,755,2561,1315,2896,1455,314,548,
净利润(万元),,1318,,3740,,2118,,4392,,2224,882,4731,,2067,818,4170,4342,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,248,,454,,175,,443,,153,63,69,,111,22,124,344,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,330,,772,,390,,789,,390,195,818,,415,191,754,623,,,
无形资产摊销(万元),,22,,60,,36,,70,,36,18,71,,36,16,53,33,,,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-48,,,,,,,,-2,,-2,,9,134,,,
固定资产报废损失(万元),,,,27,,27,,,,,,,,,,,,,,
公允价值变动损失(万元),,-84,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,32,,74,,31,,87,,55,19,120,,44,14,276,346,,,
投资损失(万元),,-271,,-588,,-342,,-108,,,,,,,,,,,,
递延所得税资产减少(万元),,-30,,-61,,-33,,-104,,-41,-18,-39,,-26,-14,-49,-43,,,
递延所得税负债增加(万元),,13,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-2074,,424,,-1105,,50,,-1200,-350,-667,,303,-934,878,987,,,
经营性应收项目的减少(万元),,-1497,,-4558,,-3209,,-3141,,-954,-949,-1059,,-686,-25,209,-4286,,,
经营性应付项目的增加(万元),,-1511,,2009,,-2003,,-267,,-323,-537,-173,,144,-661,-504,1669,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,-239,,450,,-224,,374,,-461,109,-161,,113,110,447,834,,,
经营活动产生现金流量净额(万元),,-3742,,2756,,-4138,,2583,,-122,-568,3709,,2519,-463,6366,4983,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),4472,5085,4890,10370,10048,6777,8273,9859,10048,25189,1400,3460,755,2561,1315,2896,1455,314,548,
现金的期初余额(万元),10370,10370,10370,9859,9859,9859,9859,3460,3460,3460,3460,2896,2896,2896,2896,1455,314,548,330,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-5898,-5285,-5480,511,189,-3082,-1586,6399,6588,21729,-2061,564,-2140,-335,-1581,1441,1141,-234,219,

