报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),160755,107035,63697,167245,88479,53863,32354,104503,65275,45683,28705,102810,61879,41470,24416,100252,66633,111889,88567,67677,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),7793,1544,0,1730,141,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),10075,7534,4579,16580,6925,2292,1049,6527,4067,2739,1147,3221,3416,1275,746,5797,2903,3261,4909,34909,
经营活动现金流入小计(万元),178622,116113,68276,185555,95546,56155,33403,111029,69343,48422,29853,106032,65295,42745,25162,106049,69536,115150,93475,102586,
购买商品、接受劳务支付的现金(万元),62863,44391,32725,78412,49910,34034,24647,62391,41911,31837,20351,62798,37563,27757,21213,68632,44468,74368,52577,40207,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),16144,12698,8372,16707,7346,3742,2207,6557,4740,3287,1888,5759,4353,3238,1906,5502,3918,4335,3406,2335,
支付的各项税费(万元),18964,13916,5936,12028,7425,5571,3324,8726,6827,5121,2870,8411,6047,3876,2325,7625,6040,7425,6870,5498,
支付的其他与经营活动有关的现金(万元),10482,9378,8519,9981,6584,1105,521,4155,3853,3340,2454,2822,3263,1144,226,2926,2527,1711,1590,12729,
经营活动现金流出小计(万元),108452,80383,55553,117129,71264,44452,30699,81828,57331,43584,27563,79790,51226,36015,25669,84685,56953,87840,64443,60769,
经营活动产生的现金流量净额(万元),70170,35730,12723,68426,24281,11703,2704,29201,12011,4838,2290,26241,14069,6730,-508,21364,12583,27310,29032,41818,
收回投资所收到的现金(万元),,,,41500,41500,41500,10500,277500,233000,231000,75000,,,,,,,,,,
取得投资收益所收到的现金(万元),5,12775,,165,156,156,160,1647,1381,1367,414,7,7,7,,12,12,4,32,10,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),45,26,10,44,27,2,1,6,2,0,,5,,,,40,2,3,2,18,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,868,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),50,12801,10,41710,42551,41657,10661,279153,234383,232367,75414,12,7,7,0,51,14,6,34,28,
