报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),23325,16570,8694,30695,22355,14139,7081,25524,18436,11019,5368,14592,10451,6626,3260,12056,9402,11928,8695,9068,7743,5801,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),168,140,18,82,54,2,,10,10,4,,13,13,4,,8,,7,,25,11,9,
收到的其他与经营活动有关的现金(万元),672,672,126,723,486,341,66,398,329,135,56,192,110,59,76,387,167,173,147,154,71,91,
经营活动现金流入小计(万元),24165,17382,8838,31500,22895,14482,7147,25932,18775,11158,5424,14797,10574,6690,3336,12451,9569,12108,8842,9247,7825,5902,
购买商品、接受劳务支付的现金(万元),5195,3629,1728,7348,5109,3550,1717,5030,3368,1965,947,2760,1812,1732,479,1957,1879,1860,1273,2010,1914,1796,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),4833,3469,2175,5951,4645,3360,2064,4276,3159,2182,1305,2988,2203,1530,872,2573,2009,2092,1643,1726,1372,982,
支付的各项税费(万元),4336,3608,2141,4689,3820,2511,1397,4177,2960,1789,1004,2484,1725,1121,579,2319,1785,2202,1759,1771,1333,933,
支付的其他与经营活动有关的现金(万元),1668,1070,510,3005,1977,1286,681,2046,1288,865,463,1246,984,523,343,1197,976,1221,1017,801,616,566,
经营活动现金流出小计(万元),16033,11775,6554,20992,15552,10707,5859,15530,10776,6802,3719,9479,6723,4906,2272,8046,6649,7376,5692,6309,5236,4277,
经营活动产生的现金流量净额(万元),8132,5607,2285,10508,7343,3775,1288,10402,7999,4356,1705,5318,3851,1783,1064,4406,2920,4732,3150,2938,2589,1625,
收回投资所收到的现金(万元),,,,,,,,,16500,3700,3700,,,,,,,,,,,2235,
取得投资收益所收到的现金(万元),,,,,,,,,154,9,9,,,,,,,,,,,3,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),334,333,,1193,925,85,,105,104,99,96,4,,,,74,62,90,48,7,2,0,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,0,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),61695,38279,18695,132964,103564,72878,37691,46003,,0,,191,171,55,,262,91,208,31,2380,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),62029,38612,18695,134157,104488,72962,37691,46107,16758,3808,3805,194,171,55,0,336,153,299,80,2387,2,2239,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),6519,3041,1847,9274,8760,7024,1774,4321,2749,1886,860,2207,2011,1249,1214,3665,2586,4610,3286,2792,1152,2075,
投资所支付的现金(万元),,,,,,,,,31500,22300,10700,,,,,,,,,,,2235,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,321,,0,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),75200,45500,34000,121100,102500,65700,37400,69500,,0,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),81719,48541,35847,130374,111260,72724,39174,74142,34249,24186,11560,2207,2011,1249,1214,3665,2586,4610,3286,2792,1152,4310,
投资活动产生的现金流量净额(万元),-19690,-9929,-17151,3783,-6772,238,-1483,-28035,-17491,-20378,-7755,-2013,-1840,-1194,-1214,-3329,-2433,-4311,-3207,-405,-1150,-2071,
吸收投资收到的现金(万元),350,350,350,473,473,20,20,26659,26169,22410,22410,,,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),350,350,350,20,20,20,20,490,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,0,,,,,,,,,,,,,
发行债券收到的现金(万元),,,,,,,,,,0,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),505,425,,,,,,,,0,,,,,,,,,,,,,
筹资活动现金流入小计(万元),855,775,350,473,473,20,20,26659,26169,22410,22410,0,0,0,0,0,0,0,0,0,0,0,
偿还债务支付的现金(万元),,,,,,,,,,0,,,,,,,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),3175,3142,,3203,3203,3180,,1680,1680,1680,,1395,1395,1395,,1485,1485,1110,1110,360,300,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),260,143,,749,,,,1360,1350,1350,1231,,,,,,,,,,,,
筹资活动现金流出小计(万元),3436,3285,0,3952,3203,3180,0,3040,3030,3030,1231,1395,1395,1395,0,1485,1485,1110,1110,360,300,0,
筹资活动产生的现金流量净额(万元),-2581,-2510,350,-3478,-2729,-3160,20,23619,23139,19380,21179,-1395,-1395,-1395,0,-1485,-1485,-1110,-1110,-360,-300,0,
汇率变动对现金及现金等价物的影响(万元),-9,17,-102,68,121,-7,-10,-20,-10,-3,,16,5,4,,7,-0,-0,-0,-0,,,
现金及现金等价物净增加额(万元),-14147,-6815,-14619,10880,-2037,846,-185,5967,13637,3356,15129,1926,621,-802,-150,-402,-999,-689,-1167,2173,1140,-446,
加:期初现金及现金等价物余额(万元),21835,21835,21835,10955,10955,10955,10955,4988,4988,4988,4988,3062,3062,3062,8521,3464,3464,4153,4153,1980,840,1286,
期末现金及现金等价物余额(万元),7688,15020,7216,21835,8918,11801,10770,10955,18625,8344,20116,4988,3683,2260,8371,3062,2465,3464,2986,4153,1980,840,
净利润(万元),,5773,,10383,,5093,,10504,,4382,,5548,,2136,,4614,,4894,3579,3704,2726,2620,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,78,,379,,67,,96,,38,,150,,16,,67,,148,63,80,67,33,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,994,,1893,,929,,1500,,710,,1266,,611,,931,,704,499,560,449,223,
无形资产摊销(万元),,100,,147,,55,,96,,47,,86,,41,,77,,45,28,25,23,20,
长期待摊费用摊销(万元),,9,,16,,6,,1,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-166,,-330,,89,,116,,76,,-1,,0,,21,,48,15,11,1,0,
固定资产报废损失(万元),,,,29,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-69,,138,,98,,22,,3,,-16,,-4,,-7,,0,0,0,,,
投资损失(万元),,-272,,-821,,-451,,-503,,,,,,,,,,,,,,-4,
递延所得税资产减少(万元),,-43,,-180,,-6,,-67,,,,-35,,-1,,-62,,-18,-4,-7,-7,-6,
递延所得税负债增加(万元),,,,292,,,,,,,,,,,,,,,,,,,
