报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-09-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),122821,90731,46152,157562,106969,64777,28620,105721,63506,39301,18435,72549,49341,36563,69029,36910,71156,58202,13734,53464,43644,31515,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),4581,3332,2114,7407,7026,3603,2059,5070,3774,2289,1267,3221,2027,1201,3892,1886,2864,2361,750,1910,2196,1049,
收到的其他与经营活动有关的现金(万元),1081,944,417,1004,263,181,168,1099,381,307,252,477,427,308,659,23,789,624,12,262,212,349,
经营活动现金流入小计(万元),128484,95007,48683,165973,114258,68561,30847,111890,67661,41897,19953,76248,51795,38073,73581,38819,74808,61187,14497,55637,46052,32912,
购买商品、接受劳务支付的现金(万元),94560,67139,41542,113179,88529,55257,30351,77279,51212,31421,13397,51635,30289,23089,53614,25834,53406,43691,13458,35092,29827,25328,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),12804,9218,5819,12714,9538,6633,3951,10144,7290,5322,3498,7743,5813,4136,7641,3766,6241,4483,1473,4387,2988,2045,
支付的各项税费(万元),3688,3218,1788,4142,3388,2121,1095,2636,2205,1726,787,2381,1786,1209,2077,916,2003,1337,334,1419,1634,1197,
支付的其他与经营活动有关的现金(万元),4832,3512,1818,7922,3779,3192,1604,5795,3332,2423,3456,4038,2594,1719,3634,1540,4547,3278,682,4244,2701,2004,
经营活动现金流出小计(万元),115883,83087,50966,137957,105234,67203,37001,95854,64039,40892,21138,65798,40482,30153,66966,32057,66197,52789,15946,45142,37150,30574,
经营活动产生的现金流量净额(万元),12601,11920,-2284,28017,9024,1357,-6154,16036,3622,1006,-1185,10450,11312,7920,6615,6762,8612,8397,-1449,10495,8902,2339,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,84,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,,,,,0,,,,,,,5,5,0,0,,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),446,276,13,767,1788,308,161,308,147,109,,115,81,62,238,113,261,148,29,255,75,4,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),446,276,96,767,1788,308,161,308,147,109,0,115,81,62,243,118,261,148,29,255,75,4,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),10181,6875,4004,45170,37202,25906,9641,19578,9244,2967,1855,8023,9102,7780,9450,4166,13342,10030,2401,5652,4131,1644,
投资所支付的现金(万元),200,200,200,331,796,466,111,747,87,22,22,22,22,22,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,425,1341,1262,1251,,,,,2,2,2,,,183,126,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),10381,7075,4204,45926,39339,27634,11004,20325,9332,2989,1877,8047,9126,7803,9450,4166,13525,10156,2401,5652,4131,1644,
投资活动产生的现金流量净额(万元),-9935,-6799,-4108,-45158,-37551,-27326,-10843,-20017,-9184,-2879,-1877,-7932,-9045,-7741,-9207,-4048,-13264,-10008,-2372,-5397,-4055,-1640,
吸收投资收到的现金(万元),,,,,,,,,,,,37602,,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),28610,18613,15199,41756,34333,25500,12141,28585,10392,5593,1693,15073,12037,9545,20536,11880,25445,21206,8764,19007,16258,16758,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),1402,1781,,,,,,3485,1600,651,,0,,,1327,168,300,,,,,,
筹资活动现金流入小计(万元),30012,20394,15199,41756,34333,25500,12141,32069,11993,6244,1693,52675,12037,9545,21863,12048,25744,21206,8764,19007,16258,16758,
偿还债务支付的现金(万元),39589,27252,14416,23080,16257,6080,3112,17317,12549,8052,5125,14720,10218,6589,16330,11849,21006,17255,6616,14814,19269,11461,
分配股利、利润或偿付利息所支付的现金(万元),7899,7124,623,4886,3743,2958,332,2352,2318,2176,194,1830,1612,1444,1732,1391,1227,1044,109,1068,860,831,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,1446,4065,5443,6096,2594,549,,513,1874,5782,548,638,,,,171,667,3100,298,1641,
筹资活动现金流出小计(万元),47488,34376,16485,32031,25443,15134,6038,20219,14867,10741,7192,22332,12377,8671,18061,13240,22233,18470,7393,18982,20427,13933,
筹资活动产生的现金流量净额(万元),-17476,-13982,-1287,9725,8891,10366,6103,11850,-2874,-4497,-5500,30343,-341,874,3802,-1193,3511,2737,1372,24,-4169,2825,
汇率变动对现金及现金等价物的影响(万元),100,-153,-367,135,240,84,-419,-526,-174,-149,-49,162,375,30,1153,321,113,55,-3,-506,-82,-238,
现金及现金等价物净增加额(万元),-14711,-9014,-8046,-7282,-19395,-15518,-11313,7343,-8611,-6520,-8610,33024,2302,1083,2362,1842,-1029,1181,-2453,4615,595,3286,
加:期初现金及现金等价物余额(万元),44867,44867,44867,52148,52148,52148,52148,44805,44805,44805,44805,11781,11781,11781,9419,9419,10447,10447,10637,5832,5237,1951,
期末现金及现金等价物余额(万元),30156,35853,36821,44867,32753,36630,40835,52148,36194,38286,36195,44805,14083,12863,11781,11261,9419,11628,8184,10447,5832,5237,
净利润(万元),,9716,,20916,,8140,,11733,,6382,,7716,5583,4089,9481,5181,7985,,1844,6888,5601,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-9,,-186,,634,,-3,,403,,212,-24,51,258,586,557,,101,271,5,,
