报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),101664,62025,35764,108280,74104,46610,19081,65281,46554,29147,52842,24740,11394,37378,16147,22752,9673,12657,9432,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),10298,8125,4194,9718,6669,4108,1968,5950,4431,2245,2540,1256,580,2305,1245,682,518,118,31,
收到的其他与经营活动有关的现金(万元),6567,4162,643,2836,1943,955,718,2079,764,475,828,242,405,289,48,336,,154,75,
经营活动现金流入小计(万元),118529,74312,40601,120834,82716,51672,21766,73310,51748,31868,56211,26239,12380,39972,17440,23771,10191,12929,9538,
购买商品、接受劳务支付的现金(万元),60150,42998,26585,66929,45269,29124,15718,33883,24361,14457,25059,10313,5672,17597,7848,13399,5957,6891,5011,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),13445,8656,5220,14223,9973,6144,3168,9116,6517,4368,6377,2778,1599,3983,1686,2705,1183,1808,1460,
支付的各项税费(万元),13098,9371,5915,7388,6936,4141,2156,6850,5043,3285,4801,1940,709,2328,1145,797,523,487,465,
支付的其他与经营活动有关的现金(万元),9882,6701,3206,10002,7399,4514,1974,6545,5017,2922,5104,2874,1049,3274,897,1847,209,968,837,
经营活动现金流出小计(万元),96575,67726,40926,98542,69577,43923,23017,56394,40938,25032,41341,17905,9030,27182,11576,18748,7872,10154,7773,
经营活动产生的现金流量净额(万元),21954,6586,-325,22292,13139,7749,-1251,16916,10810,6835,14870,8334,3350,12789,5864,5023,2319,2775,1765,
收回投资所收到的现金(万元),41029,30029,,,,,,70,70,70,,,,800,,600,,,,
取得投资收益所收到的现金(万元),1532,1009,319,,,,,,,,,,,35,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),667,7,,121,24,,,,6,,210,,0,5,,,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,109,109,,100,,,185,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),43227,31045,319,121,133,109,0,170,76,70,395,0,0,840,0,600,0,0,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),12619,5484,2328,14963,11687,8455,2929,6334,3823,2245,10120,7703,1471,8254,1580,3330,995,2159,2647,
投资所支付的现金(万元),,,11000,55000,,,,,,,50,,13,20,,800,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,464,,364,,,,,1075,,,,,,,600,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),12619,5484,13328,70427,11687,8819,2929,6334,3823,2245,11245,7703,1484,8274,1580,4130,995,2759,2647,
投资活动产生的现金流量净额(万元),30609,25561,-13009,-70306,-11554,-8710,-2929,-6164,-3747,-2175,-10851,-7703,-1483,-7434,-1580,-3530,-995,-2759,-2647,
吸收投资收到的现金(万元),4330,4330,162,80820,83069,,,,,,12500,12500,12500,2400,,560,,,850,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,1600,,1600,800,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,3380,,150,,,,,,,,,,,,18,228,,
筹资活动现金流入小计(万元),4330,4330,3542,80820,83219,0,0,0,0,0,12500,12500,12500,2400,0,2160,18,1828,1650,
偿还债务支付的现金(万元),,,,,,,,,,,,,,800,,1600,,1600,800,
分配股利、利润或偿付利息所支付的现金(万元),12236,12236,,,,,,4530,4530,4530,9060,9060,,1299,1078,582,456,498,483,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,11,,,106,9,94,47,47,149,8,,,3,,1,,,
筹资活动现金流出小计(万元),12236,12236,11,0,0,106,9,4624,4577,4577,9209,9068,0,2099,1081,2182,457,2098,1283,
筹资活动产生的现金流量净额(万元),-7906,-7906,3531,80820,83219,-106,-9,-4624,-4577,-4577,3291,3432,12500,301,-1081,-22,-439,-270,367,
汇率变动对现金及现金等价物的影响(万元),612,-45,-621,135,336,109,-33,-100,-43,1,-21,165,5,5,95,-0,0,,,
