报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),149536,106925,53237,238834,185728,117988,59823,223288,156317,100650,53561,239551,157618,96994,203951,198352,149322,110106,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),841,77,77,2099,2031,1204,1069,1499,556,322,191,1740,712,588,856,1011,1061,1126,
收到的其他与经营活动有关的现金(万元),5615,11308,3292,20474,10703,8541,5683,24927,13185,7308,5118,13622,8306,2991,14181,5498,5160,2523,
经营活动现金流入小计(万元),155992,118309,56606,261407,198463,127733,66576,249714,170057,108281,58871,254913,166636,100572,218989,204861,155543,113755,
购买商品、接受劳务支付的现金(万元),89247,60712,34646,184442,139390,87675,50897,190128,148522,88134,39200,144691,102328,59213,145612,142153,118045,68229,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),9983,6739,3371,14272,10923,7439,3566,11366,7948,5278,2597,9926,7068,4542,10135,8926,8085,6888,
支付的各项税费(万元),8591,6248,3119,13019,11290,8820,3121,21534,15775,11659,5890,16540,12823,8655,15074,13603,8686,8144,
支付的其他与经营活动有关的现金(万元),35234,28459,10369,34275,27774,19928,11549,32261,24630,16926,9674,33088,24523,15959,26813,20980,15020,15988,
经营活动现金流出小计(万元),143055,102159,51505,246008,189378,123862,69133,255289,196876,121997,57362,204246,146742,88369,197635,185662,149837,99249,
经营活动产生的现金流量净额(万元),12937,16150,5101,15399,9085,3871,-2557,-5575,-26819,-13716,1509,50668,19893,12203,21354,19199,5706,14506,
收回投资所收到的现金(万元),,,,20000,20000,20000,10000,30000,,,,,,,,10,1469,,
取得投资收益所收到的现金(万元),12,12,,122,122,122,59,333,12,,,12,12,,12,11,10,8,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),381,374,5,229,238,,0,157,6,2,0,6,2,2,17,1,8,18,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,65,
收到的其他与投资活动有关的现金(万元),51,51,,1209,794,794,519,1266,832,,,3167,584,584,2600,1625,918,5210,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),444,437,5,21560,21154,20916,10578,31756,850,2,0,3185,598,586,2629,1648,2405,5301,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),6892,4924,2716,23427,25473,20931,18924,86225,66049,38103,15394,42596,31660,21172,27487,33032,12634,18463,
投资所支付的现金(万元),4050,,,10000,10000,10000,10000,40100,,,,,,,675,10,500,2032,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,3923,3881,3881,3881,430,517,,,,,,,4697,850,,
支付的其他与投资活动有关的现金(万元),190,187,,300,134,73,,420,836,,,,156,,,,6831,10,
