报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),67844,40932,19099,85852,57744,39771,17728,73367,51867,35661,15758,69695,47696,66950,31762,75934,68131,61967,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),526,379,187,141,27,27,27,31,31,31,31,30,30,51,22,86,51,72,
收到的其他与经营活动有关的现金(万元),2389,560,365,2613,836,601,119,380,234,157,42,842,292,793,558,294,293,284,
经营活动现金流入小计(万元),70759,41870,19651,88606,58607,40398,17874,73778,52133,35849,15830,70568,48018,67794,32342,76314,68474,62322,
购买商品、接受劳务支付的现金(万元),49955,28920,13482,69569,48973,32642,14976,51244,37031,26068,12726,48959,33951,45386,22862,55217,51283,49732,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),9533,6382,3408,11376,8417,5658,2980,9099,6771,4517,2408,7546,5561,6723,3393,6148,4835,3315,
支付的各项税费(万元),2488,1738,1213,2996,2099,1478,837,3891,2682,1827,938,4807,3331,2825,1397,3163,2271,1698,
支付的其他与经营活动有关的现金(万元),4163,2762,1768,5591,4495,2643,1236,5512,3454,2581,1143,5099,3155,5338,1630,4433,3262,2658,
经营活动现金流出小计(万元),66139,39802,19872,89532,63982,42421,20029,69745,49938,34993,17214,66410,45998,60272,29281,68960,61651,57402,
经营活动产生的现金流量净额(万元),4620,2068,-221,-926,-5375,-2023,-2155,4033,2195,856,-1384,4157,2020,7523,3061,7354,6823,4920,
收回投资所收到的现金(万元),34737,34287,13195,31000,27000,21000,13000,10000,,,,,,11150,10150,15068,2600,,
取得投资收益所收到的现金(万元),173,171,89,364,288,217,144,36,,,,13,5,87,87,73,15,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1511,174,498,114,452,63,156,52,12,12,9,11,5,66,33,42,100,14,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),489,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),36910,34632,13783,31478,27740,21280,13300,10088,12,12,9,24,10,11302,10269,15183,2715,14,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),17761,13948,8608,16074,15526,9429,6101,18072,14255,7718,4618,7441,5111,8120,1145,2883,1957,2758,
投资所支付的现金(万元),27915,26332,10461,32695,26290,20000,7000,18000,,,,,,7101,6101,17617,4100,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,4005,3453,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),45676,40280,19068,48770,41816,29429,13101,36072,14255,7718,4618,7441,5111,15221,7245,20500,10063,6211,
投资活动产生的现金流量净额(万元),-8765,-5648,-5285,-17292,-14076,-8149,199,-25984,-14243,-7707,-4610,-7418,-5100,-3919,3024,-5317,-7348,-6197,
吸收投资收到的现金(万元),,,,,,,,29712,132,132,132,672,510,10626,10528,149,1543,1549,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,132,132,132,132,672,510,126,28,149,,,
取得借款收到的现金(万元),27796,19736,7845,28722,23493,13736,4827,30347,27129,18292,5080,14694,11851,15041,12012,17587,21043,7452,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,4799,2639,1971,698,1621,1181,,,416,,596,,,,,
筹资活动现金流入小计(万元),27796,19736,7845,33521,26132,15707,5525,61679,28442,18424,5212,15781,12361,26262,22539,17735,22587,9001,
偿还债务支付的现金(万元),25081,14464,5170,16658,13605,9875,998,19023,14420,8469,618,11291,8428,22937,15358,18779,19954,4930,
分配股利、利润或偿付利息所支付的现金(万元),2023,882,428,2019,1156,779,170,1037,657,492,209,305,201,538,390,884,1186,869,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),632,517,275,2774,2457,2198,276,8064,2119,1765,910,1734,401,986,596,,,,
筹资活动现金流出小计(万元),27735,15863,5872,21450,17218,12853,1445,28123,17195,10726,1737,13330,9031,24460,16344,19664,21140,5799,
筹资活动产生的现金流量净额(万元),61,3874,1974,12071,8914,2854,4080,33556,11247,7698,3475,2451,3330,1802,6195,-1928,1447,3202,
汇率变动对现金及现金等价物的影响(万元),201,40,-114,124,-29,43,-220,-447,-334,-196,-68,522,143,290,86,15,-281,-69,
现金及现金等价物净增加额(万元),-3884,334,-3646,-6022,-10567,-7274,1904,11158,-1136,651,-2587,-287,392,5696,12366,123,641,1855,
加:期初现金及现金等价物余额(万元),14835,14835,14835,20857,20857,20857,20857,9700,9700,9700,9700,9986,9986,4290,4290,4167,3527,1671,
期末现金及现金等价物余额(万元),10951,15169,11189,14835,10290,13583,22761,20857,8564,10350,7113,9700,10378,9986,16656,4290,4167,3527,
净利润(万元),,443,,2536,,1828,,4339,,2389,,5251,,4695,,5956,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,48,,106,,43,,90,,-13,,162,,28,,102,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1941,,2742,,1173,,2206,,1098,,2047,,1894,,1688,,,
无形资产摊销(万元),,105,,186,,90,,185,,92,,182,,75,,60,,,
长期待摊费用摊销(万元),,100,,102,,50,,42,,20,,50,,52,,14,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,54,,-27,,-25,,1,,11,,42,,105,,112,,,
固定资产报废损失(万元),,,,40,,10,,11,,,,,,,,,,,
公允价值变动损失(万元),,-1,,,,,,,,,,-14,,14,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,652,,1092,,451,,745,,358,,357,,647,,832,,,
投资损失(万元),,-171,,-364,,-217,,-49,,-13,,-13,,-87,,-73,,,
递延所得税资产减少(万元),,-739,,-554,,-209,,-195,,-64,,-153,,57,,118,,,
递延所得税负债增加(万元),,-1,,-3,,-1,,-3,,-1,,-3,,-3,,-3,,,
存货的减少(万元),,-1304,,-3795,,-6038,,-2305,,-860,,-2699,,187,,-339,,,
