报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),406557,242623,112910,429964,317265,188675,102199,363253,265357,159676,72338,279997,206779,199290,134919,89242,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),593,444,209,399,399,256,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),29344,27065,1421,27696,25315,20657,2234,18805,13506,13131,1963,14723,15393,12414,5820,7349,
经营活动现金流入小计(万元),436493,270132,114539,458059,342980,209588,104432,382058,278863,172808,74301,294720,222172,211703,140739,96591,
购买商品、接受劳务支付的现金(万元),282332,182196,90612,289801,210135,135623,73409,210944,147921,92621,49916,146008,104409,101320,77581,53480,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),66162,44528,24138,89011,65943,44262,23864,65033,48257,31631,17053,44032,33310,30479,18994,11555,
支付的各项税费(万元),4682,3480,1488,6806,5140,4098,1780,12253,8023,4355,1420,8613,4764,6702,4330,4899,
支付的其他与经营活动有关的现金(万元),19036,12425,6131,20308,18457,13695,12943,25294,17275,10856,3580,20256,13495,13120,13808,11233,
经营活动现金流出小计(万元),372213,242629,122369,405926,299674,197678,111998,313523,221476,139462,71969,218908,155979,151622,114712,81168,
经营活动产生的现金流量净额(万元),64281,27503,-7830,52134,43306,11910,-7565,68535,57386,33345,2332,75812,66193,60082,26027,15423,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),295,295,,741,,,,,,,,481,138,,,,
