报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),154752,97603,42521,169331,127472,75309,33285,120393,86796,58181,28282,104060,70173,42757,83963,65874,30562,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),2137,1039,,,,,,,,,,,1,,,,,
收到的其他与经营活动有关的现金(万元),8052,7882,849,10591,2759,1384,402,887,451,372,164,1641,1518,2378,580,509,2060,
经营活动现金流入小计(万元),164941,106524,43370,179922,130231,76693,33687,121280,87247,58553,28446,105701,71692,45136,84544,66383,32622,
购买商品、接受劳务支付的现金(万元),126551,73319,29532,116368,54596,43145,26472,62377,50319,36209,16257,60736,42098,24639,50860,38908,19753,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),11599,7067,3385,15274,9040,5313,2839,11225,7543,5330,1994,8358,5784,4055,7347,7039,4568,
支付的各项税费(万元),1827,1426,676,6377,5223,2795,753,4551,2806,1734,931,8786,5719,3017,6012,4302,2367,
支付的其他与经营活动有关的现金(万元),17596,19570,7627,9763,29964,6881,1600,32867,23856,13304,8963,10969,6854,5870,6639,7912,9181,
经营活动现金流出小计(万元),157572,101382,41219,147782,98824,58134,31664,111019,84524,56578,28144,88850,60455,37581,70858,58162,35869,
经营活动产生的现金流量净额(万元),7368,5142,2151,32140,31407,18559,2023,10261,2723,1975,302,16851,11238,7555,13686,8221,-3247,
收回投资所收到的现金(万元),88355,45572,25014,112831,81338,68122,29014,37307,13400,,,3016,3016,3016,3511,,,
取得投资收益所收到的现金(万元),121,31,20,778,225,183,150,21,7,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,,0,,,5,5,5,,72,4,4,19,46,6,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),14,14,,,,,,,,,,,,,377,54,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),88490,45616,25034,113608,81563,68305,29164,37333,13412,5,0,3087,3020,3020,3907,100,6,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),33075,15606,6931,45166,35058,17337,1497,8712,5595,4795,1803,10699,8053,7573,7414,6660,3602,
投资所支付的现金(万元),87487,46635,16077,100827,77322,67107,28015,58322,14070,,,3005,3005,3005,3520,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),435,180,180,36,19,19,19,17,5,,,136,136,,160,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),120997,62421,23188,146028,112399,84462,29531,67051,19670,4795,1803,13840,11194,10578,11094,6660,3602,
投资活动产生的现金流量净额(万元),-32507,-16805,1846,-32420,-30836,-16157,-367,-29718,-6258,-4789,-1803,-10753,-8174,-7558,-7187,-6560,-3596,
吸收投资收到的现金(万元),49538,49538,,,,,,67024,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),10895,10895,2000,23245,15697,12630,4000,30903,29897,26897,8887,46954,34600,26420,68330,65837,51150,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),1100,,,,156,,,2729,2652,,,2037,2037,1938,,4800,,
筹资活动现金流入小计(万元),61533,60433,2000,23245,15853,12630,4000,100656,32549,26897,8887,48991,36637,28358,68330,70637,51150,
偿还债务支付的现金(万元),32705,30118,3330,29314,23476,19070,5670,46180,23912,16975,7060,51960,34790,28090,64687,66829,40490,
分配股利、利润或偿付利息所支付的现金(万元),2782,2717,286,5384,5140,4858,357,5114,4304,3597,640,3015,2304,1641,4278,4076,3864,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),6300,5000,5000,1104,1100,1100,,3854,3088,3088,2700,235,235,150,4958,2088,145,
筹资活动现金流出小计(万元),41786,37835,8616,35802,29716,25028,6027,55148,31304,23660,10400,55210,37329,29881,73923,72993,44498,
筹资活动产生的现金流量净额(万元),19747,22598,-6616,-12556,-13863,-12398,-2027,45508,1245,3237,-1513,-6218,-691,-1523,-5593,-2356,6652,
汇率变动对现金及现金等价物的影响(万元),-120,-124,-22,8,-6,-10,-23,-213,-102,-3,-1,16,4,5,21,11,-1,
现金及现金等价物净增加额(万元),-5512,10811,-2640,-12829,-13297,-10006,-394,25838,-2392,419,-3015,-103,2376,-1521,927,-684,-193,
加:期初现金及现金等价物余额(万元),17210,17210,17210,30039,30039,30039,30039,4201,4201,4201,4201,4304,4304,4304,3377,4061,4253,
期末现金及现金等价物余额(万元),11698,28021,14570,17210,16742,20033,29645,30039,1808,4620,1186,4201,6680,2783,4304,3377,4061,
净利润(万元),,12126,,20536,,10142,,13140,,6875,,14300,,6573,7255,4477,4062,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,1006,,-68,,-207,,165,,-352,,1137,,234,1447,2016,1044,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,5561,,8057,,4823,,8506,,3548,,7003,,3241,6300,5292,4013,
无形资产摊销(万元),,160,,244,,111,,205,,100,,178,,78,141,124,121,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-3,,,,4,,24,,2,,190,,91,46,-42,4,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,-234,,38,,,,,,-52,,-48,,-48,48,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,972,,1511,,742,,3229,,1650,,3390,,1791,4334,4393,3933,
投资损失(万元),,-67,,-778,,-398,,-203,,,,32,,32,-1,,,
递延所得税资产减少(万元),,-97,,24,,31,,-3,,53,,-144,,-9,-218,-218,-144,
递延所得税负债增加(万元),,1451,,2604,,-1,,-2,,7,,-3,,-1,-3,16,,
存货的减少(万元),,-10054,,-6685,,-701,,-6755,,-4681,,-6157,,-2642,1078,275,-3777,
经营性应收项目的减少(万元),,-20673,,-28685,,-18589,,-33286,,-10122,,-10304,,-9262,-9111,-5595,-22682,
经营性应付项目的增加(万元),,14993,,35341,,22603,,25242,,4948,,7277,,7476,2371,-2518,10178,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,5142,,32140,,18559,,10261,,1975,,16851,,7555,13686,8221,-3247,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
