报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),288572,172268,84223,333609,243541,152964,66801,281796,216627,128068,51176,203666,152200,149393,126079,132450,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),273,180,44,230,162,100,66,297,204,88,73,346,302,172,764,1289,
收到的其他与经营活动有关的现金(万元),35907,20121,3732,22730,19096,9706,5609,9020,8672,6898,6603,19294,12445,9145,14373,11837,
经营活动现金流入小计(万元),324752,192569,88000,356569,262799,162769,72477,291113,225503,135054,57851,223305,164948,158710,141217,145576,
购买商品、接受劳务支付的现金(万元),142888,99917,46518,213738,163254,110892,45775,169284,114036,74298,32669,131370,104851,87961,84580,94399,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),32746,21810,13341,35902,26823,17663,10253,29297,22628,13143,6833,24355,17693,21685,19882,16573,
支付的各项税费(万元),11932,7353,3283,26702,20321,12076,5854,27984,19485,11916,6439,22880,15864,19917,11473,7554,
支付的其他与经营活动有关的现金(万元),51414,31277,16711,52691,43274,24395,14585,27526,23846,10941,9365,21819,11280,14217,15058,18264,
经营活动现金流出小计(万元),238980,160356,79853,329034,253672,165026,76468,254091,179995,110298,55307,200423,149688,143780,130993,136791,
经营活动产生的现金流量净额(万元),85772,32213,8146,27535,9127,-2257,-3990,37022,45508,24755,2544,22882,15260,14930,10224,8785,
收回投资所收到的现金(万元),53900,32400,,3700,700,,,1540,1210,,,4710,4710,1900,8350,6700,
取得投资收益所收到的现金(万元),483,230,142,,,,,105,,,,80,80,157,32,7,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),141,42,26,445,434,434,417,501,772,201,,369,160,149,870,149,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,23400,,,40,,,,100,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),54524,32672,23568,4145,1134,474,417,2146,1982,301,0,5159,4950,2207,9252,6855,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),32631,15835,5845,20187,14232,10837,7198,19839,11360,6733,4916,9985,5558,5271,8745,14362,
投资所支付的现金(万元),30000,30000,,26900,,,,700,1100,,,50,50,5262,9230,11600,
