报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),102464,54287,35770,117418,82836,59916,22170,100425,71083,47411,22692,109700,74368,48027,90219,19322,64548,59302,58037,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),543,424,149,726,806,441,,,,,,1,1,,,,,6,9,
收到的其他与经营活动有关的现金(万元),11934,7853,28121,3781,3983,1279,473,408,133,100,64,560,400,161,480,244,138,240,781,
经营活动现金流入小计(万元),114940,62564,64041,121925,87625,61636,22643,100833,71216,47511,22756,110262,74770,48189,90699,19566,64686,59547,58827,
购买商品、接受劳务支付的现金(万元),81619,42513,39611,92503,80140,61011,26426,84142,67017,45461,24390,67651,53669,31934,57108,15091,36046,38016,39842,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),12477,8403,4587,14700,10943,6956,3599,14188,10990,7577,4237,13240,10036,6600,12123,3143,10060,7847,5738,
支付的各项税费(万元),2664,2152,1029,5678,5319,4442,1883,9323,6950,5406,2792,7872,5794,3577,6145,1452,6252,4579,3874,
支付的其他与经营活动有关的现金(万元),16521,9217,30341,14377,14345,9039,3728,10721,8722,5653,2182,9956,8089,5656,8270,2308,6856,7307,7169,
经营活动现金流出小计(万元),113281,62286,75568,127257,110748,81448,35637,118375,93679,64098,33600,98719,77588,47767,83645,21993,59214,57749,56622,
