报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),21840,14562,4654,23300,15107,10220,4882,22535,14638,10320,3157,17097,10359,13739,6930,5732,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),39,34,3,58,52,37,18,31,21,16,11,12,12,,19,,
收到的其他与经营活动有关的现金(万元),387,320,185,1437,1300,774,706,583,387,224,258,330,269,130,77,137,
经营活动现金流入小计(万元),22265,14916,4841,24795,16459,11031,5606,23150,15046,10561,3426,17439,10639,13869,7026,5868,
购买商品、接受劳务支付的现金(万元),19422,12526,3687,18396,13649,9321,3840,17780,12575,8061,3625,12030,6958,7242,5351,4446,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),1987,1338,704,2181,1624,1123,505,1610,1142,793,325,1250,913,885,703,567,
支付的各项税费(万元),389,281,156,652,524,371,160,982,677,424,221,1057,986,1433,488,406,
支付的其他与经营活动有关的现金(万元),1186,831,341,1746,1027,847,284,1951,1188,907,266,1443,972,1176,962,622,
经营活动现金流出小计(万元),22983,14976,4889,22976,16824,11662,4789,22322,15582,10184,4438,15781,9829,10735,7504,6041,
经营活动产生的现金流量净额(万元),-718,-60,-48,1819,-365,-630,818,828,-536,377,-1011,1658,810,3134,-478,-173,
收回投资所收到的现金(万元),105,26,,35000,25500,18000,13000,,,,,,,,,,
取得投资收益所收到的现金(万元),,11,,243,239,207,129,,,,,6,6,,0,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,9,9,,,48,48,48,,,,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,10,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),105,37,0,35252,25748,18207,13129,48,48,48,0,6,6,0,10,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),4235,3994,1839,14212,11523,7367,870,7591,4502,2229,1051,8179,5364,2070,287,1224,
投资所支付的现金(万元),137,27,,25000,15500,9500,11500,10000,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,10,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),4371,4020,1839,39212,27023,16867,12370,17591,4502,2229,1051,8179,5364,2070,297,1224,
