报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),271691,187631,95835,334006,222020,144008,45285,219268,159132,99382,43435,177185,96088,146766,129215,129859,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),81,57,53,126,52,,,432,,,,305,42,59,1328,2014,
收到的其他与经营活动有关的现金(万元),4620,2962,1833,5304,1886,715,2182,4257,3646,2358,2932,1377,1063,1182,1226,626,
经营活动现金流入小计(万元),276392,190650,97721,339435,223959,144723,47468,223958,162778,101741,46367,178867,97193,148007,131769,132499,
购买商品、接受劳务支付的现金(万元),203975,126387,70613,308196,215426,129020,37274,202778,142174,93373,44047,130558,66545,105604,78767,88501,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),20697,15044,9710,25901,19284,13802,8056,21649,15757,10555,6191,17712,13370,17024,13391,12523,
支付的各项税费(万元),19514,14571,9930,22984,15678,12886,7579,13032,12537,8143,6102,12963,10190,15557,13095,11495,
支付的其他与经营活动有关的现金(万元),12218,7914,4692,14419,12452,6988,4089,15453,11122,5395,3478,12673,8142,10792,10688,9916,
经营活动现金流出小计(万元),256404,163917,94945,371500,262839,162696,56999,252913,181590,117466,59817,173906,98247,148976,115941,122435,
经营活动产生的现金流量净额(万元),19988,26734,2776,-32065,-38881,-17973,-9531,-28955,-18812,-15726,-13450,4961,-1054,-969,15828,10064,
收回投资所收到的现金(万元),,,,,,,,,,,,,,100,86,68,
取得投资收益所收到的现金(万元),12062,5000,,10070,8070,5000,5000,10281,10281,3281,,7975,7975,3745,741,2081,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),406,406,,567,551,551,28,2645,2614,2611,3,809,809,0,,15,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,896,,
收到的其他与投资活动有关的现金(万元),5527,1841,4919,76253,60156,9490,2000,14220,1799,7792,,4111,997,50,3025,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),17996,7247,4919,86890,68778,15041,7028,27146,14694,13684,3,12895,9782,3895,4748,2164,
