报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),177308,123056,55539,245728,176096,110366,50347,122102,71178,38910,15590,82246,55960,78610,16396,70249,62236,48640,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),17,,,1557,1498,,,,,,3,35,,,,,,,
收到的其他与经营活动有关的现金(万元),3437,2989,1358,10262,6950,3502,1200,3010,1696,686,442,2265,1574,3332,1856,9044,4173,3312,
经营活动现金流入小计(万元),180762,126045,56897,257547,184545,113867,51547,125112,72874,39597,16034,84547,57534,81942,18252,79293,66409,51952,
购买商品、接受劳务支付的现金(万元),40132,25718,12735,38141,25470,14956,6538,32977,28034,16557,8680,28066,17982,31743,7768,35498,27412,24269,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),12761,8818,4910,14259,10484,7153,3091,10862,7888,5556,2954,9587,7251,8473,2356,7323,6868,6223,
支付的各项税费(万元),19090,13326,7835,38437,28678,19027,9714,22095,13956,8634,2767,13480,9751,11862,2826,12538,8806,5639,
支付的其他与经营活动有关的现金(万元),80849,66884,32817,137465,93806,53928,25201,36832,12072,5622,3258,10295,8751,9779,1911,12304,6613,3499,
经营活动现金流出小计(万元),152832,114745,58297,228301,158439,95064,44544,102766,61950,36369,17659,61429,43735,61857,14860,67662,49699,39630,
经营活动产生的现金流量净额(万元),27930,11300,-1401,29246,26106,18803,7003,22346,10924,3228,-1625,23118,13798,20085,3392,11631,16710,12322,
收回投资所收到的现金(万元),170700,129800,64900,237210,170700,105800,34900,3455,3455,1750,,,,,,,,4012,
取得投资收益所收到的现金(万元),1727,1254,554,2737,2066,1191,361,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),130,34,1,56,33,1,0,7,4,3,1,8,8,3,,134,12,13,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,840,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),172556,131088,65455,240003,172799,106992,35261,3462,3459,1753,1,8,8,3,0,974,12,4025,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),14883,7876,3823,7841,5449,3188,1501,10493,8292,5481,2924,9388,7205,14172,4151,14581,15413,9101,
投资所支付的现金(万元),166701,129800,64900,248209,183128,118382,46320,65500,600,600,600,1400,700,,,,1988,4000,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,50,,,50,573,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,0,,,13,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),181584,137677,68723,256050,188576,121571,47821,75993,8892,6081,3524,10788,7905,14222,4151,14581,17464,13674,
投资活动产生的现金流量净额(万元),-9028,-6589,-3268,-16047,-15778,-14578,-12560,-72531,-5433,-4328,-3523,-10780,-7898,-14219,-4151,-13607,-17452,-9649,
吸收投资收到的现金(万元),,,,10,10,10,,90901,90901,,,,,,,9960,,294,
其中：子公司吸收少数股东投资收到的现金(万元),,,,10,10,10,,,,,,,,,,,,,
取得借款收到的现金(万元),18000,18000,8000,8800,6600,6600,,10100,10100,10100,10100,10600,8600,14000,2000,18700,16700,11600,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,2174,2174,2174,,3010,3610,3010,103,1204,1201,2536,507,1838,1871,1180,
筹资活动现金流入小计(万元),18000,18000,8000,10984,8784,8784,0,104011,104611,13110,10203,11804,9801,16536,2507,30498,18571,13074,
偿还债务支付的现金(万元),3600,3600,3600,3000,,,,20700,8600,5600,5600,9000,7000,15700,,20700,11200,9600,
分配股利、利润或偿付利息所支付的现金(万元),20679,19348,69,10745,10694,9925,,9237,9181,9027,944,9139,5100,5402,170,5250,4196,467,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),8288,6665,5490,,,,,1942,,,,305,309,2344,620,1489,2441,1510,
筹资活动现金流出小计(万元),32568,29612,9159,13745,10694,9925,0,31879,17781,14627,6544,18444,12409,23446,790,27440,17837,11577,
筹资活动产生的现金流量净额(万元),-14568,-11612,-1159,-2761,-1910,-1141,0,72132,86830,-1517,3660,-6641,-2609,-6910,1717,3058,734,1497,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,
