报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),34387,30455,13876,61063,46092,22068,12900,43630,26304,17582,7977,36898,26802,17667,7415,37076,39516,37348,30477,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),766,565,269,523,172,56,,53,53,53,,,,0,,342,301,115,129,
收到的其他与经营活动有关的现金(万元),3753,5961,543,9288,5487,10087,643,1603,1726,1372,18,907,299,215,17,1701,973,787,615,
经营活动现金流入小计(万元),38907,36981,14688,70874,51751,32211,13543,45285,28083,19007,7994,37805,27101,17883,7432,39119,40790,38251,31221,
购买商品、接受劳务支付的现金(万元),18960,16453,7323,45139,36536,26271,13192,35810,20104,13734,5941,21587,16255,10070,5547,19939,25816,25235,21186,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),6835,4614,2543,7856,5626,3682,2050,6418,4743,3157,1622,5389,4026,2731,1373,5057,5217,4277,3279,
支付的各项税费(万元),1793,1407,641,2329,2702,1633,810,3597,2634,1917,1020,3165,2380,1454,742,3472,2920,1979,1411,
支付的其他与经营活动有关的现金(万元),10241,7979,2790,11444,9151,5940,1510,7718,4467,3550,691,2221,1982,1229,533,3675,3010,2451,2048,
经营活动现金流出小计(万元),37830,30454,13297,66769,54015,37526,17562,53544,31948,22357,9274,32362,24643,15484,8194,32143,36963,33943,27924,
经营活动产生的现金流量净额(万元),1077,6527,1392,4105,-2264,-5315,-4019,-8259,-3864,-3350,-1280,5443,2458,2398,-762,6976,3827,4308,3297,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,112,,,,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,1,1,4,,,,1,,,,,,,,,10,29,2,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,1009,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),1,1,1,4,0,0,0,1010,0,0,0,0,0,0,0,112,10,29,2,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),2661,2147,572,8798,5964,4748,1505,8109,3627,1917,1351,8187,7029,4406,2396,7919,2160,3781,1061,
投资所支付的现金(万元),,,,10320,13010,2628,78,,4896,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),1177,997,980,3277,,,,7442,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,5240,20,,,,,,,,,,,,461,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),3839,3144,1552,27635,18995,7376,1583,15550,8523,1917,1351,8187,7029,4406,2396,7919,2621,3781,1061,
投资活动产生的现金流量净额(万元),-3838,-3143,-1552,-27631,-18995,-7376,-1583,-14540,-8523,-1917,-1351,-8187,-7029,-4406,-2396,-7807,-2611,-3752,-1059,
吸收投资收到的现金(万元),186,50,,1105,1205,,,30481,21923,21923,,,,,,,,,96,
其中：子公司吸收少数股东投资收到的现金(万元),186,50,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),29056,14019,5729,49592,19238,15281,731,21404,,,,5000,5000,3191,1689,,1214,100,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,126,,,,,,,,520,400,300,,310,410,70,,
筹资活动现金流入小计(万元),29242,14069,5729,50823,20443,15281,731,51884,21923,21923,0,5520,5400,3491,1689,310,1624,170,96,
偿还债务支付的现金(万元),35669,30453,2848,31587,4114,3069,1732,1682,989,625,262,237,345,117,58,221,256,,134,
分配股利、利润或偿付利息所支付的现金(万元),1652,1153,451,3040,2282,1822,263,1828,231,159,81,230,40,28,29,67,61,,6,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),87,,,388,5240,,,4577,,,,110,110,55,55,284,191,190,,
筹资活动现金流出小计(万元),37408,31606,3299,35015,11636,4891,1994,8087,1220,784,343,577,495,199,142,573,508,190,140,
筹资活动产生的现金流量净额(万元),-8165,-17537,2430,15807,8807,10390,-1263,43797,20703,21140,-343,4943,4905,3292,1547,-263,1116,-20,-44,
汇率变动对现金及现金等价物的影响(万元),106,72,-5,71,36,43,-44,-25,,27,,1,,,,1,5,-16,0,
现金及现金等价物净增加额(万元),-10820,-14081,2265,-7647,-12416,-2257,-6909,20973,8315,15900,-2974,2200,334,1284,-1611,-1093,2337,520,2194,
加:期初现金及现金等价物余额(万元),23131,23131,23130,30778,30792,30778,30778,9805,9805,9805,9805,7605,7605,7605,7405,8697,6361,5841,3647,
期末现金及现金等价物余额(万元),12310,9050,25396,23131,18377,28520,23869,30778,18120,25704,6830,9805,7939,8889,5794,7605,8697,6361,5841,
净利润(万元),,668,,2776,,1894,,3970,,2087,,5461,,2324,,4927,4731,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-156,,354,,49,,553,,74,,158,,19,,39,38,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1039,,2166,,1017,,1243,,508,,609,,314,,425,427,,,
无形资产摊销(万元),,32,,60,,22,,41,,19,,30,,14,,27,27,,,
