报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),75200,49700,24530,81638,56000,36989,18235,80879,61246,40535,19569,61899,46105,30783,14166,47850,23218,35847,23794,23039,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),4371,3087,2184,3075,2188,1571,735,2089,1731,1342,975,1226,1024,673,196,687,496,684,564,581,
收到的其他与经营活动有关的现金(万元),1811,1304,221,1148,416,234,54,705,596,192,58,476,375,307,261,184,32,152,259,135,
经营活动现金流入小计(万元),81381,54091,26934,85862,58605,38794,19024,83673,63572,42070,20602,63601,47504,31762,14622,48721,23746,36683,24617,23756,
购买商品、接受劳务支付的现金(万元),50752,34836,18373,56993,36231,23556,11842,54383,37326,25468,11925,38823,26337,16386,6860,28599,13675,27162,16955,17787,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),10267,7581,3322,11261,6851,4813,2547,8502,6597,4684,2641,7675,5444,3827,2403,5156,2442,3508,2747,1861,
支付的各项税费(万元),1971,739,1090,2332,1909,1559,1001,3748,3378,2909,587,2273,1725,1198,252,1794,1322,1096,975,482,
支付的其他与经营活动有关的现金(万元),11666,6298,1287,11329,9690,5411,1938,9276,9142,4493,2201,6438,5843,3500,1931,5579,2435,4136,2625,2531,
经营活动现金流出小计(万元),74656,49453,24073,81915,54683,35339,17328,75909,56444,37554,17355,55209,39349,24912,11446,41128,19874,35902,23302,22661,
经营活动产生的现金流量净额(万元),6726,4638,2861,3947,3922,3456,1696,7764,7128,4516,3247,8393,8155,6851,3177,7593,3872,781,1314,1094,
收回投资所收到的现金(万元),50700,32751,8200,92300,60600,49500,20000,48955,11955,10955,6100,9000,1500,1500,,3980,2180,180,1010,,
取得投资收益所收到的现金(万元),376,220,85,1270,923,853,179,482,62,57,44,66,2,2,,9,5,0,4,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),68,,,,,,,,,,,2,,,,0,,,,21,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),51143,32970,8285,93570,61523,50353,20179,49437,12017,11012,6144,9068,1502,1502,0,3989,2185,180,1014,21,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),17577,10768,8210,30258,27066,16010,9207,10069,6698,4762,1563,3023,2037,1757,498,2754,1440,2179,2443,2155,
投资所支付的现金(万元),52837,30750,12267,68667,53600,33000,19500,78955,47455,10955,6100,9000,5300,2000,500,3980,2180,180,1010,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),70415,41518,20477,98925,80666,49010,28707,89024,54153,15717,7663,12023,7337,3757,998,6734,3620,2359,3453,2155,
投资活动产生的现金流量净额(万元),-19271,-8548,-12192,-5355,-19143,1343,-8527,-39587,-42136,-4706,-1518,-2955,-5835,-2255,-998,-2745,-1434,-2179,-2439,-2134,
吸收投资收到的现金(万元),1832,689,,539,1968,297,284,44809,44586,44586,,,14064,,,,,,2000,3000,
其中：子公司吸收少数股东投资收到的现金(万元),689,689,,539,1968,297,,,,,,,,,,,,,,,
取得借款收到的现金(万元),40847,27082,11375,27962,19650,14970,5900,24152,20832,15275,7049,21774,1800,9514,5508,18454,7436,14214,9034,1724,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),2,,971,,,,,,,,,1800,,1800,,,,3634,1140,2635,
筹资活动现金流入小计(万元),42681,27771,12347,28501,21618,15267,6184,68960,65417,59860,7049,23574,15864,11314,5508,18454,7436,17848,12174,7358,
偿还债务支付的现金(万元),28660,17305,9460,16946,11579,7823,1751,21188,18827,10897,5840,18493,14928,9132,5653,15430,6866,11182,6655,1390,
分配股利、利润或偿付利息所支付的现金(万元),3795,3110,468,4225,3890,3548,240,3115,2861,2680,2380,2853,2487,2363,209,1706,348,1477,1280,189,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),9,9,62,265,224,141,78,3499,2930,2701,494,1852,1228,719,467,4549,2788,3001,3089,4201,
筹资活动现金流出小计(万元),32464,20424,9990,21436,15693,11512,2069,27801,24618,16278,8715,23198,18643,12214,6329,21685,10002,15660,11024,5780,
筹资活动产生的现金流量净额(万元),10217,7347,2357,7066,5924,3755,4114,41159,40799,43582,-1665,375,-2779,-901,-821,-3231,-2566,2188,1150,1578,
汇率变动对现金及现金等价物的影响(万元),466,23,-75,192,131,62,-175,-198,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-1863,3460,-7049,5849,-9166,8615,-2892,9138,5791,43393,63,5813,-459,3695,1359,1618,-128,790,25,538,
加:期初现金及现金等价物余额(万元),24261,24100,24261,18251,18251,18251,18251,9113,9113,9113,9113,3300,3300,3300,3300,1682,1682,892,867,328,
期末现金及现金等价物余额(万元),22398,27560,17213,24100,9086,26867,15359,18251,14905,52506,9176,9113,2841,6995,4659,3300,1554,1682,892,867,
净利润(万元),,4280,,4074,,1486,,9119,,4364,,8980,,5047,,6491,,4286,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,93,,87,,73,,48,,-100,,49,,-1,,-122,,306,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1784,,2696,,1557,,2127,,1008,,1696,,815,,1243,,905,,,
无形资产摊销(万元),,51,,58,,27,,54,,27,,56,,24,,20,,14,,,
长期待摊费用摊销(万元),,108,,181,,78,,112,,42,,55,,28,,45,,26,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,4,,,,,,,,,,15,,,,1,,,,,
固定资产报废损失(万元),,5,,0,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,103,,,,181,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,837,,1033,,487,,1293,,565,,787,,362,,696,,836,,,
投资损失(万元),,-225,,-953,,-853,,-482,,,,,,,,,,,,,
递延所得税资产减少(万元),,29,,-67,,-21,,42,,26,,79,,53,,73,,-123,,,
递延所得税负债增加(万元),,,,-1,,,,,,,,-19,,-19,,18,,1,,,
存货的减少(万元),,-1868,,-3132,,-1430,,-2150,,-1648,,-2125,,-19,,608,,-1423,,,
经营性应收项目的减少(万元),,-2155,,-3339,,448,,513,,2833,,-3685,,1911,,-3670,,-5528,,,
经营性应付项目的增加(万元),,1591,,3309,,1422,,-2912,,-2599,,2504,,-1349,,2189,,1482,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,
其他(万元),,-2,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,4638,,3947,,3456,,7764,,4516,,8393,,6851,,7593,,781,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),22398,27560,17213,24100,9086,26867,15359,18251,14905,52506,9176,9113,2841,6995,4659,3300,1554,1682,892,867,
现金的期初余额(万元),24261,24100,24261,18251,18251,18251,18251,9113,9113,9113,9113,3300,3300,3300,3300,1682,1682,892,867,328,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-1863,3460,-7049,5849,-9166,8615,-2892,9138,5791,43393,63,5813,-459,3695,1359,1618,-128,790,25,538,

