报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),166721,108444,50788,155540,110441,73987,34001,123760,93107,64604,30004,96501,76883,90796,143265,76686,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),168,140,70,383,197,150,90,279,206,157,81,1796,164,,,,
收到的其他与经营活动有关的现金(万元),965,433,170,1311,854,450,540,1607,350,297,324,995,278,512,588,1078,
经营活动现金流入小计(万元),167854,109017,51027,157234,111492,74587,34631,125645,93663,65058,30409,99292,77325,91308,143853,77764,
购买商品、接受劳务支付的现金(万元),138779,100755,47372,139974,96539,62291,29296,117143,85864,55924,28284,95148,74603,64142,102112,85197,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),4854,3568,2355,5477,4339,3223,2091,4334,3397,2552,1762,3821,3065,3536,3482,3003,
支付的各项税费(万元),4248,2731,1810,4660,3926,2456,781,3648,2439,1517,1135,3615,3055,6896,4068,2829,
支付的其他与经营活动有关的现金(万元),3820,2407,1185,3916,2673,1528,621,4131,2049,1173,607,4470,1443,2089,2176,2853,
经营活动现金流出小计(万元),151701,109462,52722,154028,107477,69498,32788,129256,93750,61166,31789,107053,82166,76663,111838,93883,
经营活动产生的现金流量净额(万元),16153,-444,-1695,3206,4015,5089,1843,-3611,-88,3892,-1380,-7761,-4841,14645,32015,-16119,
收回投资所收到的现金(万元),58300,35950,6350,59000,25000,15000,10000,,,,,19000,19000,71636,10361,12281,
取得投资收益所收到的现金(万元),310,105,20,824,515,281,137,445,445,445,445,73,73,94,,95,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),64,13,9,143,48,6,,180,23,3,,46,20,21,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,2201,2201,2201,1000,2000,2000,232,2048,2484,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),58674,36068,6379,59967,25562,15287,10137,2825,2669,2649,1445,21120,21093,71983,12409,14861,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1418,846,408,2954,1188,855,149,763,558,557,201,669,253,737,707,1209,
投资所支付的现金(万元),61450,46000,7450,44000,25000,15000,10000,15000,,,,17661,17661,78225,12725,13075,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),-25,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,432,432,432,,,,1050,232,3048,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),62843,46846,7858,46954,26188,15855,10149,16195,990,989,201,18330,17914,80012,13665,17332,
投资活动产生的现金流量净额(万元),-4169,-10778,-1479,13013,-625,-568,-12,-13370,1679,1660,1244,2790,3179,-8029,-1256,-2471,
吸收投资收到的现金(万元),,,,,,,,27826,26596,,,,,,2000,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),25314,21900,11400,37290,24290,14520,4520,39100,27700,21500,8000,64200,46700,49700,48750,63337,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,10609,99351,160012,
筹资活动现金流入小计(万元),25314,21900,11400,37290,24290,14520,4520,66926,54296,21500,8000,64200,46700,60309,150101,223349,
偿还债务支付的现金(万元),32900,16000,9500,37790,23840,16020,5020,46000,27000,22000,9000,61700,48700,47200,56250,63937,
分配股利、利润或偿付利息所支付的现金(万元),6308,5978,312,3182,2642,2245,340,1530,1181,848,317,1983,1624,1990,4939,2606,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,2358,,
支付其他与筹资活动有关的现金(万元),,,,,,,,952,,70,,278,278,15235,117540,139604,
筹资活动现金流出小计(万元),39208,21978,9812,40972,26482,18265,5360,48482,28181,22918,9317,63961,50602,64425,178729,206148,
筹资活动产生的现金流量净额(万元),-13894,-78,1588,-3682,-2192,-3745,-840,18444,26115,-1418,-1317,239,-3902,-4116,-28628,17202,
汇率变动对现金及现金等价物的影响(万元),49,-17,-55,87,90,-20,-47,-132,-91,-50,-3,191,28,106,-6,-21,
现金及现金等价物净增加额(万元),-1861,-11317,-1640,12624,1288,756,944,1331,27615,4084,-1457,-4541,-5536,2606,2125,-1410,
加:期初现金及现金等价物余额(万元),21675,21675,24055,9050,9050,9050,9050,7719,7682,7719,7719,12260,12260,9654,7529,8940,
期末现金及现金等价物余额(万元),19814,10358,22415,21675,10338,9806,9994,9050,35297,11803,6262,7719,6724,12260,9654,7529,
净利润(万元),,7927,,6634,,3484,,6123,,3105,,5485,,5442,6009,,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,612,,-682,,-645,,-121,,-596,,1137,,296,140,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,796,,1417,,690,,1307,,647,,1273,,1366,1504,,
无形资产摊销(万元),,28,,57,,28,,57,,28,,60,,71,64,,
长期待摊费用摊销(万元),,71,,49,,20,,30,,14,,24,,10,9,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-2,,29,,-1,,23,,-2,,39,,-13,-19,,
固定资产报废损失(万元),,,,2,,,,,,,,,,163,,,
公允价值变动损失(万元),,,,,,,,411,,411,,-838,,428,135,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,1014,,1399,,681,,1593,,892,,1860,,1731,2354,,
投资损失(万元),,-274,,-712,,-387,,-519,,-445,,87,,2522,1324,,
递延所得税资产减少(万元),,24,,127,,120,,43,,145,,189,,-386,-27,,
递延所得税负债增加(万元),,,,,,,,-62,,-62,,62,,,-16,,
存货的减少(万元),,-7236,,-173,,2363,,907,,2534,,-7134,,5435,1799,,
经营性应收项目的减少(万元),,-13776,,-7349,,-2063,,-187,,241,,786,,-2206,9390,,
经营性应付项目的增加(万元),,10372,,2408,,799,,-13217,,-3021,,-11249,,-213,9350,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,458,,,,,
经营活动产生现金流量净额(万元),,-444,,3206,,5089,,-3611,,3892,,-7761,,14645,32015,,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),19814,10358,22415,21675,10338,9806,9994,9050,35297,11803,6262,7719,6724,12260,9654,7529,
现金的期初余额(万元),21675,21675,24055,9050,9050,9050,9050,7719,7682,7719,7719,12260,12260,9654,7529,8940,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-1861,-11317,-1640,12624,1288,756,944,1331,27615,4084,-1457,-4541,-5536,2606,2125,-1410,

