报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),82605,47568,20600,116081,81339,49100,20200,69834,49473,28786,14725,47973,22546,26397,9957,4829,16246,7204,13008,8493,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),55,55,,37,37,37,37,176,139,87,,5,5,,,,,,,,
收到的其他与经营活动有关的现金(万元),2736,2544,605,3669,5009,4309,2045,5048,4226,2131,1251,2889,2364,995,142,38,389,180,281,66,
经营活动现金流入小计(万元),85395,50166,21205,119787,86384,53446,22282,75059,53838,31004,15976,50867,24915,27392,10098,4867,16635,7385,13290,8559,
购买商品、接受劳务支付的现金(万元),44284,30284,14486,77127,60259,39339,17499,54964,44478,25535,13217,29650,11550,13432,5324,1662,7567,3350,7261,5152,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),16548,10761,4624,17002,12258,7700,3196,10266,7216,4629,2181,5875,2692,4679,2021,896,3265,1498,2101,1209,
支付的各项税费(万元),10712,8551,4784,7579,5553,4633,1764,5002,3807,2864,1989,4212,1875,3105,1488,1120,2354,1093,1620,1107,
支付的其他与经营活动有关的现金(万元),10466,6708,2692,6558,8567,5904,2651,4099,2908,2125,1116,2992,1294,3116,1018,735,2509,1141,1201,1089,
经营活动现金流出小计(万元),82010,56305,26585,108266,86637,57576,25110,74331,58409,35154,18504,42729,17410,24332,9851,4413,15694,7081,12183,8557,
经营活动产生的现金流量净额(万元),3385,-6139,-5380,11521,-253,-4130,-2828,728,-4571,-4150,-2528,8137,7504,3060,248,454,941,304,1106,2,
收回投资所收到的现金(万元),,,,28150,28150,28150,23150,55500,34500,13000,3000,27990,12490,20300,18100,7100,24999,13200,,,
取得投资收益所收到的现金(万元),,,,276,276,276,245,550,284,95,,96,27,73,55,24,137,73,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),32,26,18,8,2,2,2,27,10,3,3,,,0,,,3,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,6000,1310,1310,252,5540,5500,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),32,26,18,28434,28427,28427,23397,62077,36104,14408,3255,33626,18017,20373,18155,7124,25139,13273,0,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1366,1012,476,9226,6081,5337,3337,12347,6260,3213,1754,4116,2191,1718,840,497,2997,173,221,279,
投资所支付的现金(万元),0,0,,7900,7900,7000,10000,77450,46500,33500,,30900,18900,16890,16390,6390,28499,16999,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,11933,11908,11908,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,500,500,500,,,,,,6000,6000,5761,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),1366,1012,476,29559,26388,24745,13337,89797,52760,36713,1754,41016,27091,24369,17230,6887,31496,17172,221,279,
投资活动产生的现金流量净额(万元),-1334,-985,-458,-1125,2039,3682,10060,-27720,-16655,-22305,1501,-7390,-9074,-3996,926,238,-6357,-3899,-221,-279,
吸收投资收到的现金(万元),3275,3275,49,79,79,,,31110,31110,31110,31110,,,,,,7600,,5566,624,
其中：子公司吸收少数股东投资收到的现金(万元),49,49,49,79,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),19347,10347,1347,25458,20258,19548,,4471,4471,,,2765,2765,100,,,,,,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),8038,7683,1443,3977,2467,2445,666,1042,614,509,,1539,1551,621,294,26,267,537,,408,
筹资活动现金流入小计(万元),30661,21305,2839,29514,22803,21993,666,36623,36195,31619,31110,4305,4317,721,294,26,7867,537,5566,1032,
偿还债务支付的现金(万元),18231,14665,58,1775,1721,92,38,1644,1606,1562,1526,212,,,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),4990,752,326,3497,3098,2817,23,1527,1519,46,32,4060,1044,1000,1000,,1042,1040,160,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),5975,1817,431,9509,2116,541,,2652,2087,1487,422,4,4,2021,28,28,8,86,1289,310,
筹资活动现金流出小计(万元),29196,17234,815,14782,6935,3451,62,5823,5212,3095,1980,4276,1048,3021,1028,28,1051,1126,1449,310,
筹资活动产生的现金流量净额(万元),1465,4071,2023,14732,15868,18542,604,30800,30983,28523,29130,29,3269,-2300,-734,-2,6816,-589,4117,722,
汇率变动对现金及现金等价物的影响(万元),192,48,-99,202,227,58,-64,-72,-46,-22,-7,59,10,8,2,-1,1,1,-5,-0,
现金及现金等价物净增加额(万元),3708,-3005,-3914,25331,17882,18152,7773,3736,9710,2046,28097,835,1708,-3228,441,688,1401,-4183,4998,444,
加:期初现金及现金等价物余额(万元),34351,34351,34351,9021,9021,9021,9021,5285,5285,5285,5285,4450,4450,7678,7678,7678,6277,6277,1280,835,
期末现金及现金等价物余额(万元),38060,31347,30437,34351,26903,27173,16793,9021,14995,7331,33382,5285,6158,4450,8119,8366,7678,2094,6277,1280,
净利润(万元),,8545,,17043,,7631,,13737,,5468,,7757,2996,6234,1807,,4671,1249,3238,2511,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,771,,1477,,514,,710,,257,,882,254,679,173,,249,117,88,31,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,722,,1202,,448,,391,,188,,302,144,252,116,,178,82,114,62,
无形资产摊销(万元),,122,,131,,39,,70,,34,,65,31,58,28,,14,1,2,1,
长期待摊费用摊销(万元),,131,,185,,26,,42,,21,,42,21,42,21,,9,1,2,1,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-13,,-0,,1,,13,,1,,,,2,,,-1,,,,
固定资产报废损失(万元),,2,,33,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,674,,651,,143,,161,,22,,6,12,-8,,,2,3,17,22,
投资损失(万元),,-3,,-144,,-150,,-618,,-95,,-96,-27,-73,-55,,-137,-73,,,
递延所得税资产减少(万元),,-47,,-167,,-118,,-203,,-26,,-102,-36,-128,-26,,-34,-17,-13,-1,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,5347,,-4267,,-14810,,-12054,,-6189,,-6434,-2055,-2782,-2818,,-1045,-1679,-387,-1345,
经营性应收项目的减少(万元),,-21499,,-22434,,-13193,,-14181,,-9177,,-2756,2599,-5528,-2139,,-5189,-735,-3304,-2066,
经营性应付项目的增加(万元),,-1009,,17791,,15331,,12619,,5316,,8440,3551,4284,3141,,2172,1356,991,788,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,
其他(万元),,117,,21,,10,,40,,29,,31,14,28,,,53,,360,,
经营活动产生现金流量净额(万元),,-6139,,11521,,-4130,,728,,-4150,,8137,7504,3060,248,,941,304,1106,2,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),38060,31347,30437,34351,26903,27173,16793,9021,14995,7331,33382,5285,6158,4450,8119,8366,7678,2094,6277,1280,
现金的期初余额(万元),34351,34351,34351,9021,9021,9021,9021,5285,5285,5285,5285,4450,4450,7678,7678,7678,6277,6277,1280,835,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),3708,-3005,-3914,25331,17882,18152,7773,3736,9710,2046,28097,835,1708,-3228,441,688,1401,-4183,4998,444,

