报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),92797,58603,28203,90653,65666,46912,21729,78388,59186,38228,18019,67109,41514,30021,19887,82736,58810,22874,54409,53672,14571,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),2917,1068,629,3221,3046,1395,574,1448,1244,965,415,1451,809,552,320,329,131,37,373,,,
收到的其他与经营活动有关的现金(万元),5146,3421,296,880,3147,721,162,1702,1289,901,211,897,992,838,792,363,5045,4810,1599,639,389,
经营活动现金流入小计(万元),100860,63093,29128,94754,71858,49027,22465,81538,61719,40093,18644,69457,43315,31411,20998,83428,63987,27721,56381,54312,14960,
购买商品、接受劳务支付的现金(万元),66405,41661,17660,58917,43775,31991,14808,46128,33713,20487,10471,37866,22149,14340,8744,37625,25675,10735,21677,29932,6971,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
