报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),110635,73156,36259,173535,130823,82328,36178,176450,131778,90296,40475,153950,106573,69130,31215,125315,56972,112948,98675,70613,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),855,565,52,2942,1778,775,451,2560,1918,505,353,1069,537,383,,577,231,526,753,195,
收到的其他与经营活动有关的现金(万元),618,259,170,988,706,264,112,733,571,283,444,634,161,259,219,531,264,577,415,1120,
经营活动现金流入小计(万元),112108,73980,36481,177466,133307,83367,36741,179743,134266,91083,41272,155653,107271,69772,31435,126423,57467,114051,99842,71928,
购买商品、接受劳务支付的现金(万元),85182,56874,29112,150873,120162,75966,36791,152721,115756,71754,35781,128781,98626,60884,29353,106863,51818,94557,80126,60692,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),12028,8764,3425,15060,11640,8276,2865,11933,9131,6602,2258,9975,7769,5627,3488,8969,4881,7803,7476,7010,
支付的各项税费(万元),3487,2621,858,7197,6121,4251,1444,7006,5220,4020,2036,5426,3765,2312,1339,3007,1203,2760,3005,2475,
支付的其他与经营活动有关的现金(万元),4742,3141,1670,7210,6230,4015,1966,7922,5305,3388,1324,6076,4022,3109,1372,4921,2113,4478,4629,3419,
经营活动现金流出小计(万元),105439,71400,35064,180339,144153,92508,43066,179584,135412,85764,41399,150257,114181,71933,35552,123759,60015,109598,95236,73597,
经营活动产生的现金流量净额(万元),6669,2579,1417,-2873,-10846,-9141,-6325,159,-1145,5319,-126,5396,-6910,-2161,-4117,2664,-2548,4453,4606,-1669,
收回投资所收到的现金(万元),109554,71000,37500,144500,107000,67500,29000,50000,,,,45,,,,34,,,,,
取得投资收益所收到的现金(万元),1190,655,350,1582,1152,726,279,344,,,,1,1,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,0,,8,8,6,0,9,9,0,,2,0,0,,1,,11,0,1,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,45,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,100,100,32,,,,,,31,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
