报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),67970,45087,20166,46584,32687,21418,9345,58737,43653,25678,10946,40925,28184,16486,6185,37681,27650,29504,25001,18423,16344,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),1932,1218,564,1967,1527,935,435,1624,1326,720,,1413,1196,721,320,1211,993,1010,946,742,184,
收到的其他与经营活动有关的现金(万元),4533,3262,1239,1822,1171,730,230,1305,1334,1126,618,663,460,274,106,1235,1083,863,575,793,636,
经营活动现金流入小计(万元),74436,49566,21969,50373,35385,23083,10011,61667,46313,27524,11564,43002,29839,17481,6612,40127,29726,31377,26521,19958,17164,
购买商品、接受劳务支付的现金(万元),25225,16738,6343,28088,22535,15798,7663,25972,20515,13884,5306,16202,11292,8806,5362,17774,13710,15539,11352,8168,8939,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),8749,5694,3016,8772,6657,4774,2646,7102,5297,3572,1865,5776,4227,2681,1478,5165,4045,4199,3854,3048,2198,
支付的各项税费(万元),7623,4351,2222,6961,5241,2870,841,4570,3330,1881,803,4252,3139,1975,873,3232,2404,3322,2753,2317,1297,
支付的其他与经营活动有关的现金(万元),10090,6871,3694,7407,5133,3068,1409,5531,4654,2883,1596,4476,3109,2095,1095,3594,3431,4295,3801,3227,2692,
经营活动现金流出小计(万元),51687,33654,15274,51228,39566,26510,12559,43175,33796,22219,9570,30706,21766,15557,8807,29766,23590,27356,21759,16760,15125,
经营活动产生的现金流量净额(万元),22749,15912,6695,-855,-4181,-3427,-2548,18492,12517,5305,1993,12296,8073,1923,-2196,10361,6135,4021,4762,3197,2039,
收回投资所收到的现金(万元),134500,94000,45000,155000,110000,65000,35000,72000,42000,12000,,,,,,,,,,180,,
取得投资收益所收到的现金(万元),1295,903,471,1646,1168,644,346,699,383,87,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,10,10,10,,0,,,,,,,,,,1,6,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,60,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),135795,94903,45471,156656,111178,65654,35346,72699,42383,12087,0,0,0,0,0,0,0,1,6,240,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),4178,3966,9,2790,1910,673,293,369,129,110,40,193,113,37,15,272,222,613,318,3108,3526,
投资所支付的现金(万元),137120,89540,45000,173000,125000,80000,35000,102000,72000,42000,,,,,,,,,,56,18,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,191,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,914,914,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),141298,93506,45009,175981,126910,80673,35293,102369,72129,42110,40,193,113,37,15,1186,1136,613,318,3164,3544,
投资活动产生的现金流量净额(万元),-5503,1397,462,-19325,-15732,-15018,53,-29670,-29746,-30023,-40,-193,-113,-37,-15,-1186,-1136,-611,-312,-2924,-3544,
吸收投资收到的现金(万元),1,1,,715,,,,1671,1671,1671,,21533,,,,,,,,1617,,
其中：子公司吸收少数股东投资收到的现金(万元),1,1,,715,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,,2180,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),24,22,10,1644,2147,1710,354,71,53,34,15,4,103,795,1035,,,,32,,,
筹资活动现金流入小计(万元),24,23,10,2359,2147,1710,354,1742,1724,1705,15,21537,103,795,1035,0,0,0,32,3797,0,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,,,,728,1453,,
分配股利、利润或偿付利息所支付的现金(万元),2421,2421,,1681,1681,1681,,3334,3334,3334,,,,,,,,,20,50,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),8020,2408,293,,6,6,,715,467,90,268,1556,,,,839,696,230,,666,245,
筹资活动现金流出小计(万元),10440,4829,293,1681,1688,1688,0,4049,3801,3424,268,1556,0,0,0,839,696,230,747,2169,245,
筹资活动产生的现金流量净额(万元),-10416,-4806,-283,677,459,23,354,-2307,-2077,-1719,-253,19981,103,795,1035,-839,-696,-230,-715,1628,-245,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),6830,12503,6874,-19502,-19454,-18423,-2141,-13486,-19305,-26437,1700,32083,8063,2681,-1176,8336,4304,3180,3736,1902,-1750,
加:期初现金及现金等价物余额(万元),19109,19109,19109,38611,38611,38611,38611,52096,52096,52096,52096,20013,20013,20013,20013,11677,11677,8497,4762,2859,4610,
期末现金及现金等价物余额(万元),25938,31612,25982,19109,19157,20188,36469,38611,32791,25659,53797,52096,28076,22694,18837,20013,15981,11677,8497,4762,2859,
净利润(万元),,10901,,12501,,5987,,7905,,3895,,4903,3890,2523,,4222,3253,3651,3574,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,560,,153,,35,,86,,206,,179,207,154,,142,181,156,123,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,242,,350,,163,,288,,145,,288,215,145,,287,213,287,207,,,
无形资产摊销(万元),,43,,95,,48,,93,,46,,96,73,48,,97,73,94,83,,,
长期待摊费用摊销(万元),,44,,59,,22,,36,,22,,15,8,2,,1,1,2,2,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-6,,-6,,1,,1,,,,,,9,9,1,1,,,
固定资产报废损失(万元),,,,80,,,,1,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-22,,-137,,-72,,-71,,,,,,,,,,,20,,,
投资损失(万元),,-820,,-1549,,-644,,-659,,-87,,,,,,-53,-53,,-34,,,
递延所得税资产减少(万元),,-60,,89,,38,,-102,,-51,,-80,-56,-13,,-73,-34,-76,-36,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-7212,,2548,,1309,,-6087,,-3196,,-3125,-985,553,,-2807,-3168,-3129,-1436,,,
经营性应收项目的减少(万元),,-9438,,-3343,,-671,,876,,-3091,,-1056,-1259,-1025,,-542,-1440,-1600,-600,,,
经营性应付项目的增加(万元),,21666,,-11776,,-9705,,16021,,7414,,11077,5979,-464,,9080,7101,4636,2859,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,8,,82,,70,,102,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,15912,,-855,,-3427,,18492,,5305,,12296,8073,1923,,10361,6135,4021,4762,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),25938,31612,25982,19109,19157,20188,36469,38611,32791,25659,53797,52096,28076,22694,18837,20013,15981,11677,8497,4762,2859,
现金的期初余额(万元),19109,19109,19109,38611,38611,38611,38611,52096,52096,52096,52096,20013,20013,20013,20013,11677,11677,8497,4762,2859,4610,
