报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),,,,,,,,,,,,,,,,,,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,248373,197438,182139,98428,,-24869,,40583,-113971,,,,10820,8129,
收取利息、手续费及佣金的现金(万元),70738,50494,25542,111161,87019,59166,31313,118398,60651,30378,142023,33233,23887,187915,81064,64743,64951,
拆入资金净增加额(万元),,,-55268,55000,53000,,,,,,,38000,,,,,,
回购业务资金净增加额(万元),92158,248558,183761,,,,-40874,90170,12965,,,105405,78373,645733,39000,-2788,12176,
收到的税费返还(万元),,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),13521,3437,35927,19383,16603,2071,36,6793,2959,5629,72151,66941,39082,103038,340,4718,2645,
经营活动现金流入小计(万元),404458,473488,458202,459429,523125,375817,104248,311797,58586,135285,449764,6577102,180530,1126910,387151,77493,87901,
购买商品、接受劳务支付的现金(万元),,,,,,,,,,,,,,,,,,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),21391,14881,10417,20270,18147,13711,7577,33457,16983,6626,42482,14129,9191,34233,11082,5778,3856,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),27431,18653,8745,41948,32928,23417,13949,41634,22954,14301,45218,25265,15113,47326,22289,36199,24616,
支付的各项税费(万元),5838,4073,4568,11470,9700,7406,3604,10061,3727,3421,13595,9257,2500,24365,4101,11287,7059,
支付的其他与经营活动有关的现金(万元),24984,73013,35551,26320,73070,8901,9326,45250,36963,38985,27829,109954,10584,148205,15082,12559,13169,
经营活动现金流出小计(万元),280654,361946,136276,453080,505577,391314,116101,409138,116815,196173,619811,6622417,207281,1000161,216749,108897,59184,
经营活动产生的现金流量净额(万元),123804,111542,321926,6349,17549,-15497,-11853,-97340,-58228,-60888,-170047,-45314,-26751,126749,170403,-31404,28717,
收回投资所收到的现金(万元),,,4170,463516,41184,30404,5055,88466,11046,40957,3200,10611,3000,5,,,,
取得投资收益所收到的现金(万元),,,48,2731,1189,1330,3,101,70,,1583,,1525,1080,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),378,5,,58,57,2,1,59,,13,98,,1,51,71,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,70,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,117078,,,,,,1,,,2020,,,,643,62,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),378,5,121296,466305,42430,31736,5058,88696,11117,41040,4881,12632,4526,1136,71,643,62,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),3231,1649,286,3177,2323,1425,621,4435,2237,1046,2877,1230,827,4170,2676,2202,1904,
投资所支付的现金(万元),,,14553,479238,176021,15705,15669,65947,12490,15,6134,17118,816,6315,3005,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,250102,1011,1011,1011,1011,,223,,,2022,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),3231,1649,264940,483426,179356,18141,17301,70382,14950,1061,9011,20371,1643,10485,5681,2202,1904,
投资活动产生的现金流量净额(万元),-2853,-1644,-143644,-17121,-136926,13595,-12243,18314,-3833,39978,-4130,-7739,2884,-9349,-5610,-1559,-1842,
吸收投资收到的现金(万元),93726,93726,93726,,,,,,1500,,,,,,45300,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,11900,,,
发行债券收到的现金(万元),25724,13511,5565,284766,246716,224056,121773,64042,,,23563,,,203971,12834,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,11000,,,,,,,,,
筹资活动现金流入小计(万元),119450,107237,99291,284766,246716,224056,121773,64442,12500,0,23563,0,0,285971,70034,0,0,
偿还债务支付的现金(万元),86908,64018,21735,341087,190221,172152,65033,65605,4535,2762,6213,,6213,110592,11900,,,
分配股利、利润或偿付利息所支付的现金(万元),12831,12163,211,8549,1946,1640,574,18514,1613,29,5688,15,208,53693,17134,,1195,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),481,481,,,,,,,0,,,44421,,,,,,
筹资活动现金流出小计(万元),100220,76662,21946,349636,192167,173792,65607,84119,6148,2791,11901,44437,6421,164285,29034,0,1195,
