报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),36774,16742,4496,69750,27614,12495,4159,59977,22219,10969,2279,59491,23804,14518,3176,36495,7031,28768,16316,13940,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),62,52,22,116,195,165,141,229,66,66,,60,37,37,,30,30,31,36,2,
收到的其他与经营活动有关的现金(万元),9439,8079,544,2517,2503,1072,323,2767,1929,1267,132,6339,4320,1374,325,4585,1901,3263,12556,10957,
经营活动现金流入小计(万元),46275,24873,5062,72383,30312,13733,4623,62974,24213,12301,2411,65890,28161,15929,3501,41110,8962,32063,28908,24899,
购买商品、接受劳务支付的现金(万元),1752,1207,3048,3116,2006,871,573,1290,886,486,1501,1099,1035,946,403,928,590,1202,1493,643,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),53850,34035,16407,61309,44906,28727,13451,53612,39520,24796,12094,49637,36941,23861,10995,34562,14886,21035,14131,10475,
支付的各项税费(万元),1832,1244,421,2410,1208,926,410,1275,918,801,411,1105,758,718,269,1034,693,1300,557,172,
支付的其他与经营活动有关的现金(万元),12406,8611,6267,10549,8536,5149,3209,9644,8190,4787,1355,14907,10284,6152,3928,14711,7768,10607,16315,12139,
经营活动现金流出小计(万元),69840,45097,26142,77384,56656,35673,17644,65821,49515,30870,15361,66748,49018,31676,15596,51235,23936,34144,32498,23430,
经营活动产生的现金流量净额(万元),-23565,-20224,-21081,-5001,-26344,-21940,-13021,-2847,-25302,-18569,-12949,-858,-20856,-15747,-12095,-10125,-14974,-2081,-3590,1470,
收回投资所收到的现金(万元),17935,14513,9000,24000,24000,13500,8000,5500,,,,,,,,56050,56000,11005,,,
