报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),52976,32784,16158,64571,48853,29539,14939,52178,37788,25524,13374,42476,29694,18321,8430,28565,12164,24326,16568,12665,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),1919,1398,753,3122,2455,1083,593,73,71,71,68,373,190,139,14,724,497,952,195,334,
收到的其他与经营活动有关的现金(万元),7795,1511,290,1916,1078,667,638,1338,594,566,85,1365,730,120,183,546,272,990,1229,788,
经营活动现金流入小计(万元),62689,35694,17201,69609,52386,31288,16171,53589,38453,26161,13528,44214,30614,18580,8627,29835,12934,26269,17992,13787,
购买商品、接受劳务支付的现金(万元),35970,22328,11758,51108,40955,23877,12353,35101,25045,17886,10445,27222,18951,10897,6048,16992,7912,15327,9428,7835,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),6950,4636,2767,8015,6104,4213,2319,6453,4775,3043,1717,4208,3096,2060,1195,3735,2174,3478,2682,2055,
支付的各项税费(万元),1040,717,559,1689,1138,780,621,1963,1747,1209,904,1785,1266,754,540,1589,827,1289,343,120,
支付的其他与经营活动有关的现金(万元),7651,4675,2155,8285,5920,3738,1555,6110,4377,2552,1154,4861,3421,2119,1414,3854,1834,3428,3148,2395,
经营活动现金流出小计(万元),51610,32356,17239,69097,54116,32608,16849,49626,35944,24689,14220,38076,26734,15830,9197,26171,12747,23522,15601,12406,
经营活动产生的现金流量净额(万元),11079,3338,-38,513,-1730,-1320,-679,3962,2509,1472,-693,6139,3880,2750,-570,3664,187,2746,2391,1381,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,205,205,7,,,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),516,3,3,3,,,,0,0,0,0,0,,,,0,,12,,1,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,207,207,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,1073,770,270,270,796,,,,757,44,2675,3252,558,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),516,3,3,3,0,0,0,1073,770,270,270,796,0,0,0,1169,456,2694,3252,559,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),12931,7611,4054,12573,11564,7361,3429,12995,10195,5734,2708,3893,2605,1871,544,1835,1676,10730,6130,4075,
投资所支付的现金(万元),13500,13000,500,1111,,,,,,,,,,,,,,200,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,700,,
支付的其他与投资活动有关的现金(万元),,,,,111,,,,,,,,,,,1379,1161,2,1385,639,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),26431,20611,4554,13683,11675,7361,3429,12995,10195,5734,2708,3893,2605,1871,544,3215,2837,10932,8215,4715,
投资活动产生的现金流量净额(万元),-25915,-20608,-4552,-13680,-11675,-7361,-3429,-11921,-9425,-5464,-2438,-3097,-2605,-1871,-544,-2046,-2381,-8238,-4963,-4156,
吸收投资收到的现金(万元),400,,,,,,,23223,23223,23223,,34,34,34,,,,,5131,300,
其中：子公司吸收少数股东投资收到的现金(万元),400,,,,,,,300,300,,,34,34,34,,,,,450,300,
取得借款收到的现金(万元),53631,30315,8506,96066,48967,32023,12369,28019,23077,18808,11607,24060,19407,14139,8365,13514,10832,21500,12704,15361,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,2184,,,,,,,19,19,5,19,,,,7281,6900,
筹资活动现金流入小计(万元),54031,30315,8506,96066,51151,32023,12369,51243,46300,42032,11607,24113,19461,14178,8384,13514,10832,21500,25116,22561,
偿还债务支付的现金(万元),63395,46987,18324,44450,24992,11109,4395,34544,31013,17164,8251,23094,18877,14476,7152,13062,10100,14600,14359,11807,
分配股利、利润或偿付利息所支付的现金(万元),3124,2565,678,2378,1922,1596,155,790,652,486,224,889,678,467,164,1196,623,1012,859,1018,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,2184,2117,,1393,1556,404,,,,,,44,25,,7281,6650,
筹资活动现金流出小计(万元),66519,49553,19003,46829,29097,14821,4551,36727,33222,18054,8475,23982,19555,14943,7317,14302,10748,15612,22499,19474,
