报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),93554,62329,31250,124184,80501,54218,24935,104044,74006,50457,23375,75391,49825,32073,16430,68326,13312,62534,51427,50405,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),9065,5045,2373,10344,6637,4454,1506,9034,5896,2121,817,5138,3654,1767,1298,5207,902,3906,3929,3730,
收到的其他与经营活动有关的现金(万元),2350,2102,1913,2664,1757,1310,678,3193,2927,592,1010,3290,1961,1226,959,2849,1804,1355,600,857,
经营活动现金流入小计(万元),104968,69477,35536,137193,88894,59982,27118,116271,82829,53171,25202,83820,55440,35067,18688,76381,16019,67795,55957,54992,
购买商品、接受劳务支付的现金(万元),34984,20581,11483,39749,29643,19838,9726,39308,29530,18928,9066,28357,18633,11512,7676,28047,6508,22938,19878,33839,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),37229,25900,15614,39282,28463,19502,11398,30357,21205,13352,8003,22192,16816,10433,6975,20034,6073,15432,11554,7114,
支付的各项税费(万元),9807,7065,4878,9920,8525,5650,3340,9411,8139,5167,3149,4628,3337,2071,1110,5797,2628,4259,5608,4717,
支付的其他与经营活动有关的现金(万元),20211,13484,7595,24876,17317,10833,6285,23574,14281,10926,4675,14981,10694,7139,4592,16874,6237,13811,9923,7773,
经营活动现金流出小计(万元),102232,67030,39571,113828,83949,55823,30748,102650,73156,48372,24892,70158,49480,31155,20352,70753,21446,56440,46962,53443,
