报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),99928,71180,39225,140899,92304,66213,35051,118930,78155,55421,27155,107098,70975,51475,97311,94597,79976,63831,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),2546,1858,1061,3338,2286,1345,603,4617,1146,453,230,1384,677,384,671,587,520,378,
经营活动现金流入小计(万元),102474,73037,40286,144238,94590,67558,35654,123547,79301,55874,27385,108482,71652,51860,97982,95185,80496,64209,
购买商品、接受劳务支付的现金(万元),58741,34921,27014,75345,57493,36188,20385,55305,37987,21493,11668,44837,32367,20652,39937,41175,40298,33085,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),20319,14466,8341,23489,17785,12759,7498,21903,16778,12295,7025,21306,16122,11908,20664,17859,15271,11052,
支付的各项税费(万元),6651,4442,2111,8978,7228,4479,2262,11760,9225,6624,3744,11509,9424,6134,11663,9471,8254,5664,
支付的其他与经营活动有关的现金(万元),29499,18592,9505,31965,22013,14789,6200,29326,16448,10266,4012,24708,15458,9514,20008,16618,14683,13394,
经营活动现金流出小计(万元),115210,72420,46972,139777,104519,68214,36345,118294,80437,50679,26449,102361,73370,48207,92272,85124,78505,63196,
经营活动产生的现金流量净额(万元),-12736,617,-6686,4461,-9928,-656,-691,5253,-1136,5196,936,6120,-1718,3652,5710,10061,1991,1013,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),118,109,13,257,245,143,4,236,9,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,0,0,0,0,67,3,0,0,325,325,325,0,0,6,,
