报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),48844,31075,16929,69161,51541,34984,15139,31614,22829,16679,7819,44992,30434,22224,49333,44967,39961,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,119,0,75,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),4865,3458,2269,1855,8344,1094,218,3991,1537,1364,53,4395,1851,4140,5331,4256,3790,
经营活动现金流入小计(万元),53709,34652,19198,71091,59885,36079,15357,35605,24365,18043,7872,49387,32285,26364,54663,49224,43751,
购买商品、接受劳务支付的现金(万元),41221,26966,8485,36147,18570,20699,9814,11912,6677,5185,3372,15981,8940,6555,20134,15953,13801,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),4913,3332,2005,6177,4981,3478,2130,5461,4685,3318,2388,6038,6735,3330,5564,5160,2300,
支付的各项税费(万元),5152,3800,1906,4859,4102,2685,1285,4657,3661,2121,1028,6675,5110,3592,7028,7282,7069,
支付的其他与经营活动有关的现金(万元),5043,2428,1541,15591,24243,3286,1576,7244,5562,2926,1300,10314,4089,6115,10490,8981,11722,
经营活动现金流出小计(万元),56329,36526,13938,62774,51896,30149,14806,29275,20584,13551,8088,39008,24874,19592,43216,37376,34892,
经营活动产生的现金流量净额(万元),-2620,-1874,5260,8317,7989,5930,551,6330,3781,4492,-216,10379,7411,6772,11447,11847,8859,
收回投资所收到的现金(万元),,,,,55395,,,,5000,,,,,16,,,137,
取得投资收益所收到的现金(万元),1077,654,321,1518,951,738,412,708,305,154,71,265,149,77,164,244,74,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,4,4,19,19,19,,0,,,,,,,,5,55,
处置子公司及其他营业单位收到的现金净额(万元),,,,3507,3530,3530,3507,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),131899,95500,43400,167236,61991,68442,33257,88810,50147,37003,25700,50300,35400,8200,36100,39050,13200,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),132980,96158,43725,172279,121886,72729,37176,89518,55452,37157,25771,50565,35549,8293,36264,39299,13466,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1791,1375,405,9450,5938,5453,4765,7776,1241,588,284,2640,1549,1194,4329,7097,9729,
投资所支付的现金(万元),750,750,,900,63010,,,,,,,2,2,18,1078,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,900,900,,,,,,,,,300,,,
支付的其他与投资活动有关的现金(万元),141150,86250,59450,161580,59150,68150,30750,119516,87106,44650,29850,57350,49350,11950,36100,39050,13200,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),143691,88375,59855,171930,129018,74503,35515,127292,88347,45238,30134,59993,50902,13162,41808,46147,22929,
投资活动产生的现金流量净额(万元),-10712,7783,-16130,350,-7131,-1774,1661,-37774,-32895,-8082,-4363,-9427,-15353,-4870,-5543,-6848,-9463,
吸收投资收到的现金(万元),,,,,,,,30614,25853,,,,,,50,,3,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,2660,,,,,,,,,,,,,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),8369,999,,,,,,,,,,448,,,,,,
筹资活动现金流入小计(万元),8369,999,0,2660,0,0,0,30614,25853,0,0,448,0,0,50,0,3,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),2327,2298,,3436,3307,3307,,345,345,345,,5655,,,78,7223,113,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,78,940,113,
支付其他与筹资活动有关的现金(万元),,,,,,,,1214,1535,217,117,448,,448,,,,
筹资活动现金流出小计(万元),2327,2298,0,3436,3307,3307,0,1559,1880,562,117,6103,0,448,78,7223,113,
