报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),72133,49778,23115,101630,59195,32774,9222,52500,31975,19375,10314,37421,20401,14988,8323,42365,22272,14287,30291,35292,35528,29557,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,0,,,,0,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,0,,,,0,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,0,,,,0,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,0,,,,0,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,0,,,,0,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,0,,,,0,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,0,,,,0,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,0,,,,0,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,0,,,,0,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,0,,,,0,,,,,,
收到的税费返还(万元),281,150,0,781,606,128,,646,373,305,274,576,287,273,0,543,319,284,767,554,336,281,
收到的其他与经营活动有关的现金(万元),8919,5199,1248,8540,4288,1480,613,2501,1632,1151,632,2251,1172,924,500,2576,3294,1429,3638,5041,4314,1594,
经营活动现金流入小计(万元),81333,55126,24363,110951,64088,34382,9834,55647,33980,20831,11220,40249,21860,16185,8824,45484,25886,16000,34696,40887,40178,31432,
购买商品、接受劳务支付的现金(万元),53384,37836,19484,56732,40508,19719,9405,39557,28518,20545,10531,26072,19228,14367,5258,25632,17765,10049,18944,25144,23859,23227,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,0,,,,0,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,0,,,,0,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,0,,,,0,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,0,,,,0,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,0,,,,0,,,,,,
支付给职工以及为职工支付的现金(万元),20680,14886,8741,20315,14243,8212,2586,10008,7549,4704,2260,8015,6044,3969,1686,7097,5590,3888,6579,5653,4308,3121,
支付的各项税费(万元),4020,3253,2583,5016,4158,2080,1219,3444,2388,1980,1392,2740,2076,1703,1312,3303,2734,2094,3153,3626,2914,2126,
