报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),29863,15257,8096,60093,25136,14039,8000,45967,21814,9767,5010,38564,16736,9375,4504,31036,30218,27369,19947,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),1693,1355,1201,1622,1287,1093,406,1721,980,783,279,1419,704,573,363,744,631,361,564,
收到的其他与经营活动有关的现金(万元),4189,3968,2611,6209,5870,4365,2934,7222,4572,3967,1675,5383,3570,2002,1910,3868,4872,2962,3263,
经营活动现金流入小计(万元),35746,20581,11908,67924,32293,19497,11340,54910,27366,14517,6964,45366,21010,11950,6777,35648,35720,30693,23774,
购买商品、接受劳务支付的现金(万元),39270,23622,13142,42942,31705,21265,9718,33423,22352,13137,5853,22933,15785,9633,6015,21483,19749,17918,12116,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),10887,7951,5351,10478,7339,4921,3023,8313,5869,3982,2367,6367,4821,3453,1981,5258,4644,3712,2467,
支付的各项税费(万元),2808,2214,1802,3959,2664,2159,1647,3376,2153,1650,1385,3002,1583,1340,929,2049,2079,2294,2547,
支付的其他与经营活动有关的现金(万元),10380,8422,5471,9891,11145,7102,5240,13800,11705,7690,5405,11524,9216,5147,5145,6523,5191,5860,5840,
经营活动现金流出小计(万元),63346,42209,25767,67270,52852,35447,19629,58912,42078,26460,15010,43826,31406,19574,14070,35314,31664,29784,22969,
经营活动产生的现金流量净额(万元),-27601,-21628,-13859,654,-20559,-15950,-8289,-4002,-14712,-11942,-8046,1540,-10396,-7624,-7293,334,4057,909,805,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,273,
取得投资收益所收到的现金(万元),112,65,42,242,216,197,105,174,68,,,12,12,12,,49,36,36,14,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),85,0,0,50,7,7,7,4,0,0,0,18,1,18,1,117,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,103,
收到的其他与投资活动有关的现金(万元),20500,14400,6000,29900,27300,22500,14000,14500,7000,,,,,,,,145,661,4070,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),20697,14465,6042,30192,27523,22704,14112,14677,7068,0,0,31,13,30,1,166,180,697,4460,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),4787,1573,624,8092,3869,313,158,1010,727,661,17,1264,736,956,29,1190,826,555,217,
投资所支付的现金(万元),5100,5100,1600,125,,,,2422,2400,2400,,1600,1600,1600,,,,2400,240,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),392,392,392,,,,,,,,,,,,,,,29,217,
支付的其他与投资活动有关的现金(万元),17200,13500,1500,29900,24900,21500,15500,19500,16500,10000,,,,,,,,557,3715,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),27478,20565,4116,38117,28769,21813,15658,22932,19627,13061,17,2864,2336,2556,29,1190,826,3542,4389,
投资活动产生的现金流量净额(万元),-6781,-6099,1926,-7925,-1246,891,-1545,-8255,-12559,-13060,-17,-2834,-2323,-2526,-29,-1024,-645,-2845,71,
吸收投资收到的现金(万元),980,980,735,3741,3633,546,546,17674,17429,17331,98,,,,,,6136,216,6393,
其中：子公司吸收少数股东投资收到的现金(万元),980,980,735,3741,3633,546,546,441,196,98,,,,,,,36,216,100,
