报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),49281,29059,22941,69308,47694,25520,12178,30091,12251,7092,4519,27637,18016,11007,3779,20347,12852,20186,20196,10868,15440,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),164,160,107,95,41,41,,51,52,51,51,177,155,126,2,7,4,,,,,
收到的其他与经营活动有关的现金(万元),5569,6598,4676,1569,1055,1299,1088,2218,1581,2780,879,251,176,194,1568,551,624,665,2455,577,979,
经营活动现金流入小计(万元),55013,35817,27723,70972,48790,26859,13266,32360,13884,9923,5449,28065,18347,11327,5348,20905,13480,20851,22651,11445,16419,
购买商品、接受劳务支付的现金(万元),39216,26146,20953,57334,44512,26619,12411,30274,15609,11265,6415,23789,16660,10238,4567,15455,14616,10923,15739,11025,11142,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),8861,3936,2855,6317,3463,2187,1186,2667,1556,1098,574,1923,1436,994,444,2132,1611,2695,3051,2137,1144,
支付的各项税费(万元),2120,607,169,5177,1754,1328,642,2554,3484,3213,932,1633,1275,840,351,1036,849,667,1108,1468,1819,
支付的其他与经营活动有关的现金(万元),6694,4574,4668,7427,5453,3550,2626,3686,1549,1075,1637,2562,2072,1139,1118,2073,1930,2045,2340,2358,2113,
经营活动现金流出小计(万元),56890,35263,28645,76255,55182,33684,16865,39181,22198,16651,9558,29907,21443,13212,6480,20695,19006,16330,22239,16987,16217,
经营活动产生的现金流量净额(万元),-1877,554,-922,-5283,-6392,-6825,-3599,-6820,-8314,-6728,-4109,-1842,-3096,-1885,-1132,210,-5526,4521,413,-5542,202,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,200,200,,,,141,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,0,,,,,,31,2,1,,3657,3657,3657,,0,0,13,,11,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,105,95,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),3,0,0,0,0,0,0,31,2,1,0,3657,3657,3657,0,200,200,13,105,106,141,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),16358,12378,2777,8223,6235,4321,655,3103,308,926,647,1314,1147,788,6,4876,1111,4434,3580,1490,2105,
投资所支付的现金(万元),28451,26301,,1153,1000,1000,,12012,11821,,,140,140,140,140,200,200,100,,356,18,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,0,1625,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),44809,38680,2777,9376,7235,5321,655,16739,12129,926,647,1454,1287,928,146,5076,1311,4534,3580,1846,2123,
投资活动产生的现金流量净额(万元),-44806,-38679,-2777,-9376,-7235,-5321,-655,-16708,-12127,-925,-647,2203,2370,2729,-146,-4876,-1110,-4521,-3475,-1740,-1982,
吸收投资收到的现金(万元),38598,43595,,590,590,50,,9508,9510,7144,7996,,,,,,,,,,10020,
其中：子公司吸收少数股东投资收到的现金(万元),,,,50,,50,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),53964,34206,10977,53279,33579,24572,12110,39138,24049,12215,1701,9159,2913,1021,204,4893,3594,4920,8500,3500,1000,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,4795,4795,,,,,
收到其他与筹资活动有关的现金(万元),6224,5364,2426,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),98786,83165,13404,53869,34169,24622,12110,48646,33560,19359,9697,9159,2913,1021,204,9688,8389,4920,8500,3500,11020,
偿还债务支付的现金(万元),35812,29144,11695,37658,22331,13133,10333,18088,4916,1564,194,7800,2911,1404,862,4189,2311,6500,3000,1000,500,
分配股利、利润或偿付利息所支付的现金(万元),4063,3317,680,2793,2212,1014,511,2681,1225,721,117,795,294,195,60,770,273,670,704,1107,10,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),1,,,26,26,26,,,1965,1965,,,,,,,,,,,18,
筹资活动现金流出小计(万元),39876,32462,12375,40477,24568,14173,10845,20769,8106,4250,311,8595,3206,1599,922,4959,2584,7170,3704,2107,528,
筹资活动产生的现金流量净额(万元),58910,50703,1028,13392,9600,10449,1265,27877,25454,15109,9387,564,-292,-578,-718,4729,5804,-2250,4796,1393,10493,
汇率变动对现金及现金等价物的影响(万元),-1,,20,26,59,12,-25,-6,,-21,,,,,,,,,,,,
现金及现金等价物净增加额(万元),12226,12578,-2651,-1240,-3968,-1685,-3015,4342,5013,7434,4630,925,-1018,266,-1995,63,-832,-2249,1734,-5889,8712,
加:期初现金及现金等价物余额(万元),7125,7125,7125,8366,8366,8366,8366,4024,4024,4024,4024,3098,3098,3098,3098,3035,3035,5284,3551,9440,727,
期末现金及现金等价物余额(万元),19352,19703,4475,7125,4397,6681,5351,8366,9037,11458,8654,4024,2080,3364,1103,3098,2203,3035,5284,3551,9440,
净利润(万元),,3941,,3150,,1770,,4899,,2500,,4531,,2387,,1733,,2568,2548,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,1745,,2417,,-352,,1920,,140,,1164,,-6,,1388,,798,721,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,968,,1093,,527,,917,,430,,844,,426,,756,,296,285,,,
无形资产摊销(万元),,194,,43,,21,,46,,14,,31,,15,,66,,63,58,,,
长期待摊费用摊销(万元),,31,,42,,19,,7,,3,,23,,17,,55,,53,35,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,-24,,-8,,-1167,,-1167,,0,,1,-15,,,
固定资产报废损失(万元),,,,,,,,1,,,,3,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,1372,,2395,,987,,1353,,515,,857,,417,,838,,376,227,,,
投资损失(万元),,57,,38,,73,,62,,,,,,,,-83,,4,,,,
递延所得税资产减少(万元),,-353,,-285,,30,,-138,,,,,,12,,-237,,-112,-85,,,
递延所得税负债增加(万元),,179,,-0,,-0,,-2,,1,,-168,,-1,,-3,,-7,-7,,,
存货的减少(万元),,-19106,,-22150,,-22686,,-8229,,-3820,,-3,,-279,,25,,2438,-4214,,,
经营性应收项目的减少(万元),,-16096,,-18577,,-6268,,-9780,,-1458,,-4890,,-4554,,-3980,,-1026,-6605,,,
经营性应付项目的增加(万元),,27747,,25971,,18550,,1645,,-5046,,-10463,,848,,-346,,-930,7464,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,-126,,581,,505,,502,,,,7397,,,,,,,,,,
经营活动产生现金流量净额(万元),,554,,-5283,,-6825,,-6820,,-6728,,-1842,,-1885,,210,,4521,413,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),19352,19703,4475,7125,4397,6681,5351,8366,9037,11458,8654,4024,2080,3364,1103,3098,2203,3035,5284,3551,9440,
现金的期初余额(万元),7125,7125,7125,8366,8366,8366,8366,4024,4024,4024,4024,3098,3098,3098,3098,3035,3035,5284,3551,9440,727,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),12226,12578,-2651,-1240,-3968,-1685,-3015,4342,5013,7434,4630,925,-1018,266,,63,-832,-2249,1734,-5889,8712,

