报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),84550,57275,30986,142809,99885,61084,24257,90948,58721,29376,6637,75569,51152,38515,10490,72377,66424,70532,64744,59695,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,4,4,4,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),1690,1216,1225,731,263,241,150,426,1456,303,3701,276,249,221,4117,295,311,961,216,2291,
经营活动现金流入小计(万元),86240,58491,32211,143540,100148,61325,24407,91378,60181,29683,10235,75846,51401,38736,14607,72672,66735,71493,64960,61986,
购买商品、接受劳务支付的现金(万元),80003,56585,34737,102599,81934,75113,36259,90408,65893,28544,17995,58236,42463,29214,19037,56726,50814,52799,50095,42718,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),4280,3189,1401,6218,4374,2648,1258,3574,1963,1700,693,2987,2172,1429,535,2719,2407,1921,1329,871,
支付的各项税费(万元),3087,2527,1408,3758,2423,1505,385,2803,1330,1281,1289,2659,1995,1323,722,2977,3655,3444,3800,2977,
支付的其他与经营活动有关的现金(万元),4904,3408,1831,7621,4430,3006,1559,4395,,1638,,3461,2388,1639,,3015,2907,2757,2482,2838,
经营活动现金流出小计(万元),92274,65708,39377,120197,93161,82272,39461,101181,69187,33163,19978,67343,49018,33605,20295,65438,59783,60920,57707,49404,
经营活动产生的现金流量净额(万元),-6034,-7217,-7166,23343,6987,-20947,-15054,-9802,-9006,-3480,-9744,8502,2383,5132,-5688,7235,6952,10573,7253,12582,
收回投资所收到的现金(万元),,,,5000,5000,5000,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,196,196,196,6,267,267,142,27,33,33,33,33,47,,56,57,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,,,46,17,10,0,4,4,,,21,,,,,,,2,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,55,55,,27200,,,,157,157,92,,480,37,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),1,0,0,5242,5268,5260,6,27471,271,142,27,210,189,125,33,527,37,56,58,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),13407,11847,6697,35104,21506,15066,7102,13963,5213,4135,8559,1549,1126,612,52,3803,3631,2538,2025,2340,
投资所支付的现金(万元),,,,,,,,5100,16320,5100,5100,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,10354,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,3305,3305,,27000,3149,12000,306,,,,411,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),13407,11847,6697,35104,24811,18371,7102,56417,24682,21235,13965,1549,1126,612,463,3803,3631,2538,2025,2340,
投资活动产生的现金流量净额(万元),-13406,-11847,-6697,-29862,-19543,-13111,-7096,-28946,-24411,-21093,-13938,-1339,-937,-488,-431,-3276,-3594,-2481,-1966,-2340,
吸收投资收到的现金(万元),1501,1501,1501,2300,2300,2300,1800,25001,24855,24801,24838,,,,,,,,11316,5600,
其中：子公司吸收少数股东投资收到的现金(万元),,,,2300,2300,2300,,200,,,,,,,,,,,,,
取得借款收到的现金(万元),120296,62961,31381,49181,38381,39381,23900,27720,21760,13760,1858,7390,5340,4770,,9170,6168,8292,20138,28803,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),14148,12823,11596,7917,175,1287,515,1605,,,457,,,,,,,,1,,
