报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),87845,50679,29271,109992,63930,30815,13278,89126,65883,43073,21252,82013,59692,38237,16976,18013,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),9563,5902,3072,13108,10456,4553,1571,9704,6644,4318,1623,5560,3838,3641,1433,1091,
收到的其他与经营活动有关的现金(万元),2314,1034,835,486,1079,237,254,1392,969,931,226,416,421,560,329,283,
经营活动现金流入小计(万元),99721,57616,33178,123587,75465,35605,15102,100222,73496,48322,23100,87989,63950,42438,18739,19387,
购买商品、接受劳务支付的现金(万元),83651,53686,28678,80739,75453,35005,10818,63032,49196,35472,15812,53570,37283,32311,11109,9950,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),18703,10702,4688,17607,12719,8308,5466,14961,11153,7996,5443,10433,8101,6208,4521,3947,
支付的各项税费(万元),3665,2832,563,3883,3256,1548,1288,4909,3570,2277,1461,6319,4692,3204,1663,935,
支付的其他与经营活动有关的现金(万元),8006,7828,1462,11596,4019,3946,1139,9040,7073,4460,251,10703,8112,6950,3125,2683,
经营活动现金流出小计(万元),114026,75048,35390,113825,95447,48807,18711,91942,70992,50205,22967,81025,58189,48673,20418,17514,
经营活动产生的现金流量净额(万元),-14304,-17432,-2213,9761,-19982,-13202,-3608,8281,2504,-1883,133,6964,5761,-6235,-1680,1873,
收回投资所收到的现金(万元),36661,26510,39744,142000,120672,84450,61164,15784,,,0,,,,,,
取得投资收益所收到的现金(万元),379,300,223,1607,1010,616,252,12,0,0,0,1,,,,,
