报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),42531,36112,28668,40912,27281,21033,16013,25463,16769,9463,5871,42945,13669,4906,37706,29507,36257,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),2107,616,123,1043,413,383,364,3072,678,235,57,1921,1657,433,2990,577,908,
收到的其他与经营活动有关的现金(万元),668,373,158,1743,1190,440,176,796,1287,287,212,786,599,125,2308,3562,2798,
经营活动现金流入小计(万元),45305,37101,28950,43698,28884,21856,16553,29331,18733,9985,6141,45652,15925,5463,43003,33646,39963,
购买商品、接受劳务支付的现金(万元),24021,15484,7859,26061,19916,13903,7715,21166,14777,9846,6158,17282,13188,3364,17189,14349,15095,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),12116,8491,5225,12297,9007,6394,3748,10111,7753,5893,3820,8049,6210,2930,6870,6899,5206,
支付的各项税费(万元),4194,3520,3246,5084,4620,3993,3621,5787,4818,4557,3856,3718,2771,1294,4805,4168,4634,
支付的其他与经营活动有关的现金(万元),5670,3709,1952,10307,7123,4306,2268,6656,4408,2402,1039,5161,3869,1275,6641,6367,4617,
经营活动现金流出小计(万元),46002,31204,18282,53749,40666,28596,17351,43720,31755,22698,14874,34210,26038,8864,35506,31784,29553,
经营活动产生的现金流量净额(万元),-696,5897,10668,-10051,-11781,-6740,-798,-14390,-13022,-12713,-8733,11442,-10114,-3401,7496,1863,10410,
收回投资所收到的现金(万元),36000,20000,5000,41000,32000,26000,13000,,,,,,,,,,,
取得投资收益所收到的现金(万元),243,144,50,565,345,277,141,0,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),15,11,11,2,1,0,0,26,16,16,8,13,5,,7,13,38,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),36258,20155,5061,41567,32345,26277,13141,26,16,16,8,13,5,0,7,13,38,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),2650,407,275,2210,1301,866,266,931,705,389,220,760,517,94,1379,681,2099,
投资所支付的现金(万元),31000,26000,15000,27000,22000,19000,9000,19000,,,,,,,4200,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),33650,26407,15275,29210,23301,19866,9266,19931,705,389,220,760,517,94,5579,681,2099,
投资活动产生的现金流量净额(万元),2608,-6252,-10214,12358,9045,6412,3875,-19905,-689,-373,-212,-747,-512,-94,-5572,-668,-2061,
吸收投资收到的现金(万元),795,795,,1173,1173,1173,,47818,,,,6600,6600,6600,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),6300,5000,3000,,,,,10900,9200,7400,1400,10400,9046,5546,16216,12800,11200,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,256,221,,,,,,,,,,,,
筹资活动现金流入小计(万元),7095,5795,3000,1173,1429,1394,0,58718,9200,7400,1400,17000,15646,12146,16216,12800,11200,
偿还债务支付的现金(万元),,,,20,20,20,20,21280,10400,8900,6900,15500,13800,9334,13516,11171,7429,
分配股利、利润或偿付利息所支付的现金(万元),5188,4927,,8400,8621,6787,0,421,285,181,103,631,489,195,3658,4658,3798,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,800,800,1200,
支付其他与筹资活动有关的现金(万元),401,370,,,35,,,,,,,,,,,,,
筹资活动现金流出小计(万元),5588,5298,0,8420,8676,6807,20,21701,10685,9081,7003,16131,14289,9529,17174,15829,11227,
筹资活动产生的现金流量净额(万元),1507,498,3000,-7247,-7247,-5413,-20,37017,-1485,-1681,-5603,869,1357,2617,-958,-3029,-27,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),3419,142,3454,-4941,-9984,-5741,3057,2722,-15196,-14766,-14549,11564,-9269,-879,967,-1834,8322,
加:期初现金及现金等价物余额(万元),21548,21548,21548,26483,26483,26483,26483,23761,23761,23761,23761,12197,12197,12197,11230,13064,4742,
期末现金及现金等价物余额(万元),24967,21690,25002,21542,16499,20742,29540,26483,8565,8995,9212,23761,2928,11318,12197,11230,13064,
净利润(万元),,171,,5544,,-187,,8979,,-822,,9118,,-354,7149,5989,8487,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,541,,175,,536,,1117,,384,,493,,9,793,562,346,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,583,,1034,,485,,906,,448,,872,,214,831,768,585,
无形资产摊销(万元),,58,,95,,48,,82,,33,,50,,12,49,44,37,
长期待摊费用摊销(万元),,82,,131,,55,,5,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,5,,0,,-0,,14,,76,,4,,0,5,-1,16,
固定资产报废损失(万元),,0,,3,,0,,64,,,,2,,,,,26,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,25,,0,,0,,402,,173,,611,,177,877,880,629,
投资损失(万元),,-107,,-534,,-266,,-41,,26,,26,,4,16,,,
递延所得税资产减少(万元),,-252,,-269,,-97,,-150,,-241,,100,,-35,-272,170,-154,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,
存货的减少(万元),,-2954,,-5207,,-3423,,36,,-140,,-897,,-1092,-3440,-2512,-1782,
经营性应收项目的减少(万元),,17345,,-16810,,2475,,-26415,,-5050,,-2648,,-512,3555,-6500,5591,
经营性应付项目的增加(万元),,-9952,,5606,,-6549,,611,,-7600,,3711,,-1825,-2068,2462,-3372,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,351,,179,,184,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,5897,,-10051,,-6740,,-14390,,-12713,,11442,,-3401,7496,1863,10410,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),24967,21690,25002,21542,16499,20742,29540,26483,8565,8995,9212,23761,2928,11318,12197,11230,13064,
现金的期初余额(万元),21548,21548,21548,26483,26483,26483,26483,23761,23761,23761,23761,12197,12197,12197,11230,13064,4742,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),3419,142,3454,-4941,-9984,-5741,3057,2722,-15196,-14766,-14549,11564,-9269,-879,967,-1834,8322,

