报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),1345827,861421,462386,1533209,1183050,764559,406094,1373511,1037241,677826,381687,1317892,1004405,667822,377907,1264985,1167432,1070735,967132,840162,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,484,2475,2038,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,1,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),7043,4385,2192,11182,13551,10012,2102,10530,6535,3887,1383,7633,4831,3453,1623,7068,7791,6704,3852,5795,
经营活动现金流入小计(万元),1352869,865806,464578,1544391,1196601,774571,408196,1384042,1043776,681713,383070,1325524,1009235,671275,379530,1272054,1175706,1079914,973023,845957,
购买商品、接受劳务支付的现金(万元),1067480,699715,357286,1224706,937572,622791,309105,1081301,810066,525094,285841,1033390,762669,505829,265114,1011183,923541,857365,753081,706638,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,2304,2267,10974,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,80,38,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),104280,69531,33996,121758,89399,59470,27972,100417,74314,49487,24111,94637,70955,47472,23574,91640,84721,73504,60343,49791,
支付的各项税费(万元),29556,22657,8195,38397,31236,22910,8205,35064,27305,21267,10936,36968,28453,19661,12472,43250,39408,33598,29152,26396,
支付的其他与经营活动有关的现金(万元),76955,47792,24524,98180,69567,45339,27101,89156,61305,39910,21072,84481,61763,40994,22287,83529,80531,72086,61937,53068,
