报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2012-09-30,
销售商品、提供劳务收到的现金(万元),,,,,,,,,,,,,,,,,,,,
客户存款和同业存放款项净增加额(万元),2883932,1346433,459786,1559207,1201800,611583,501940,1847902,,4396546,1097757,2056162,,23725,1325897,1222608,3037225,1591316,1467653,
向中央银行借款净增加额(万元,,,70220,1019480,797769,252292,14963,,,290350,61989,,,3873,,6502,102424,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,13983,,,10298,,,10000,,11911,9270,28693,,
收取利息、手续费及佣金的现金(万元),774300,492441,241283,763736,542630,334644,162703,660158,,598011,290495,553561,,284907,563365,608776,489922,471100,339579,
拆入资金净增加额(万元),306247,153343,175906,133056,258699,155717,,,,387328,82726,167216,,135250,111950,194136,,299205,,
回购业务资金净增加额(万元),,,,294655,1062969,700048,,,,1504307,,,,,,229058,,485651,211173,
收到的税费返还(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),111007,100045,9664,76331,75343,69941,4518,383104,,5978,10440,226902,,160300,58339,67595,3858,9261,218469,
经营活动现金流入小计(万元),4101677,2222599,1139347,4195525,4059980,2210144,684124,3120195,,7190014,1798402,3375576,,925160,2706016,2537945,3692698,2991881,2283942,
购买商品、接受劳务支付的现金(万元),,,,,,,,,,,,,,,,,,,,
客户贷款及垫款净增加额(万元),3573999,2129160,1297046,3012716,2489538,989655,296213,1191906,,1519219,841932,991743,,709356,749984,585180,993520,1149588,791972,
存放中央银行和同业款项净增加额(万元),8577,,,20000,140782,120139,165804,243320,,377072,87233,12000,,12000,243122,134647,422857,423011,374144,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),358221,217152,98954,487088,344777,223901,99722,452466,,335249,168533,374021,,190580,321739,261288,217774,162516,118243,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),117812,80334,52534,127122,91242,66647,45689,115767,,108863,47239,82443,,23117,75429,52255,71763,56105,36204,
支付的各项税费(万元),87089,74963,35046,121989,71702,33274,20771,118110,,98778,48059,87874,,39633,84839,62287,59554,54982,43415,
支付的其他与经营活动有关的现金(万元),187546,83497,72916,458742,147474,84207,71809,84824,,312066,200389,54858,,44580,67034,36845,74784,49243,48668,
