报告日期,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-06-30,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),53414,32027,13212,83560,62729,41581,21333,82582,39285,68019,31432,55529,26489,46805,11396,39641,33774,26225,19057,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),10,10,,131,131,131,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),5947,4514,1738,6010,4034,3214,1460,4178,2516,7439,4326,5034,2153,3314,642,3176,4024,7313,3260,
经营活动现金流入小计(万元),59371,36550,14949,89701,66894,44926,22792,86759,41801,75457,35758,60563,28642,50119,12038,42817,37798,33538,22317,
购买商品、接受劳务支付的现金(万元),27596,16904,6555,40178,31387,20903,12029,40598,20435,36217,17013,32835,14421,21567,5346,17327,15451,11553,8133,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),6072,4378,2597,8105,6201,4370,2399,6383,3086,5364,2863,4668,2355,3991,1216,3678,2976,1671,947,
支付的各项税费(万元),6293,4322,2236,9364,7092,4556,2619,9323,4477,7765,3628,7377,3570,6098,1570,5710,4940,4330,2141,
支付的其他与经营活动有关的现金(万元),10063,2873,1205,5514,3296,2852,2629,2496,1063,2607,1452,3684,2570,2270,622,2086,3406,11051,4506,
经营活动现金流出小计(万元),50024,28477,12593,63161,47976,32682,19675,58800,29061,51954,24955,48564,22916,33926,8754,28802,26773,28605,15727,
经营活动产生的现金流量净额(万元),9347,8073,2356,26540,18918,12245,3117,27959,12740,23503,10802,11999,5726,16193,3284,14015,11025,4933,6590,
收回投资所收到的现金(万元),146670,74299,8920,81728,63070,39700,16061,54066,36371,39151,18200,48024,18690,29360,6803,29570,2507,13300,14170,
取得投资收益所收到的现金(万元),91,70,22,231,173,94,17,122,60,666,49,53,15,41,6,159,107,23,24,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,2247,2,2,,,,13,,433,433,18,,19,2,7,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,128,128,,,69,,,,1232,1232,235,,275,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),146761,74368,8942,84334,63373,39796,16079,54257,36431,39831,18249,49741,20369,29654,6809,30024,2616,13330,14194,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),3070,2538,2334,12578,9209,6625,4336,7962,5233,11262,7324,17957,7856,8055,2115,10684,12301,9093,2058,
投资所支付的现金(万元),196512,100950,11650,81728,68830,39700,19950,55475,36180,39360,19960,47660,18690,29360,6803,36055,460,15300,15712,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,1349,,,,300,,,823,3935,6221,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),199582,103488,13984,94306,78039,46325,24286,63437,41413,51972,27284,65617,26546,37715,8918,46739,13583,28328,23991,
