报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),151258,99075,50835,182880,130635,86066,44593,173259,132404,84379,36422,114477,83590,53325,96438,88671,67858,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),9931,6362,3153,12019,8876,5297,2566,11949,9110,5409,2571,8027,5879,3465,6071,4497,2682,
收到的其他与经营活动有关的现金(万元),11362,4546,2053,5938,4826,2877,2696,3381,7672,3238,1139,2041,2015,1931,3019,2136,1319,
经营活动现金流入小计(万元),172550,109982,56040,200837,144337,94240,49854,188589,149186,93026,40132,124545,91483,58721,105527,95304,71859,
购买商品、接受劳务支付的现金(万元),124826,72024,37948,137222,102529,65322,32918,125163,103804,60998,28798,87384,62018,36266,73135,69383,50434,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),16809,11272,5727,23300,16555,10891,5450,19733,13920,8978,4141,14029,9555,6356,10750,8547,6700,
支付的各项税费(万元),2704,2700,1363,4617,3085,2451,1131,2849,2053,1515,753,1681,1246,993,1483,444,653,
支付的其他与经营活动有关的现金(万元),17146,10845,4710,17120,12936,10331,5504,16095,14617,11486,4967,13605,11264,6627,12530,9203,6620,
经营活动现金流出小计(万元),161485,96842,49748,182259,135104,88995,45003,163840,134393,82977,38659,116699,84083,50242,97898,87576,64407,
经营活动产生的现金流量净额(万元),11065,13141,6293,18578,9233,5245,4851,24748,14793,10049,1473,7846,7400,8479,7629,7728,7452,
收回投资所收到的现金(万元),,,,167343,160889,116157,51202,115473,53091,16416,10046,54451,39475,17224,100760,32514,,
取得投资收益所收到的现金(万元),,,33,218,246,280,132,348,75,6,4,36,33,22,100,19,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,,,30,26,33,55,305,284,283,7,23,28,27,6,106,16,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),3950,3210,3208,2000,,1333,83,90,,,,320,320,320,1068,9273,1146,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),3954,3210,3241,169591,161161,117803,51472,116215,53449,16705,10056,54831,39856,17594,101934,41913,1161,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),34149,21267,10082,30855,23428,19649,7756,21222,9868,7258,4984,21536,15383,9956,14436,4952,6873,
投资所支付的现金(万元),,,,152971,150088,110349,40247,129781,76690,16276,9906,54491,40051,19165,99860,31964,1550,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,3270,2938,2938,,,,,,14593,422,
支付的其他与投资活动有关的现金(万元),3771,40,,3759,1528,,,,,,,28,,705,,691,1745,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),37920,21307,10082,187585,175044,129998,48003,154273,89495,26471,14890,76055,55434,29826,114296,52199,10590,
投资活动产生的现金流量净额(万元),-33966,-18096,-6841,-17994,-13884,-12195,3469,-38058,-36046,-9766,-4834,-21224,-15577,-12233,-12362,-10286,-9428,
吸收投资收到的现金(万元),4028,1708,1538,,,,,48045,43870,,,,,,16593,,2000,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),192664,115505,57360,149622,91205,39736,16912,48568,38632,32473,22024,59149,42441,23431,50331,49612,34898,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),49808,43918,24538,653,653,653,,121,,,,,,,1660,,154,
筹资活动现金流入小计(万元),246500,161131,83436,150276,91859,40390,16912,96733,82502,32473,22024,59149,42441,23431,68584,49612,37052,
偿还债务支付的现金(万元),176342,108791,55087,93623,47511,29650,11179,59115,51474,29541,16119,42202,31288,17771,63641,42818,31235,
分配股利、利润或偿付利息所支付的现金(万元),5192,4057,447,2817,2365,2050,243,1483,1158,843,428,1388,1302,1066,1154,1186,1074,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,59,,59,,,,
支付其他与筹资活动有关的现金(万元),34296,30847,18595,27847,21424,3893,,2825,,,,185,180,180,,1914,2800,
筹资活动现金流出小计(万元),215830,143695,74129,124288,71300,35594,11422,63423,52632,30385,16547,43776,32770,19016,64794,45918,35109,
筹资活动产生的现金流量净额(万元),30670,17436,9307,25988,20559,4796,5490,33311,29870,2088,5476,15373,9670,4415,3790,3694,1943,
汇率变动对现金及现金等价物的影响(万元),684,-312,-848,2722,3164,547,-1716,-1772,-1009,-507,-59,950,328,272,771,5,-575,
现金及现金等价物净增加额(万元),8453,12168,7910,29294,19072,-1608,12094,18229,7609,1863,2057,2945,1821,932,-172,1141,-608,
加:期初现金及现金等价物余额(万元),54923,54923,54923,25629,25629,25629,25629,7400,7400,7400,7400,4218,4461,4461,4390,3249,3857,
期末现金及现金等价物余额(万元),63377,67091,62833,54923,44702,24021,37724,25629,15009,9264,9457,7163,6283,5394,4218,4390,3249,
净利润(万元),,7085,,17934,,6911,,14508,,6100,,8626,,4986,6422,3175,1070,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,174,,614,,154,,833,,152,,282,,31,235,-109,249,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3869,,7699,,3642,,6449,,2915,,4219,,1995,3294,2832,2283,
无形资产摊销(万元),,148,,257,,112,,90,,43,,77,,38,57,46,36,
长期待摊费用摊销(万元),,15,,29,,14,,28,,14,,28,,14,59,28,25,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-2,,-4,,2,,192,,280,,193,374,132,-1,
固定资产报废损失(万元),,40,,292,,89,,493,,,,,,,,,,
公允价值变动损失(万元),,,,41,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,1425,,-817,,279,,2988,,1287,,-53,,146,490,1181,1446,
投资损失(万元),,,,-657,,-280,,-348,,-6,,-36,,-20,-100,-19,,
递延所得税资产减少(万元),,36,,-24,,-53,,-225,,5,,6,,20,-114,74,0,
递延所得税负债增加(万元),,-64,,172,,-20,,266,,66,,128,,74,437,171,,
存货的减少(万元),,1501,,-4587,,-3144,,-2096,,-177,,-6272,,-718,-1062,-625,-905,
经营性应收项目的减少(万元),,-789,,-10800,,-5745,,-2120,,-5203,,-7178,,-3371,-2038,121,-5161,
经营性应付项目的增加(万元),,-653,,7431,,2703,,3684,,4662,,7739,,5089,-1948,721,8411,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,353,,997,,586,,195,,,,,,,1523,,,
经营活动产生现金流量净额(万元),,13141,,18578,,5245,,24748,,10049,,7846,,8479,7629,7728,7452,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),63377,67091,62833,54923,44702,24021,37724,25629,15009,9264,9457,7163,6283,5394,4218,4390,3249,
现金的期初余额(万元),54923,54923,54923,25629,25629,25629,25629,7400,7400,7400,7400,4218,4461,4461,4390,3249,3857,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),8453,12168,7910,29294,19072,-1608,12094,18229,7609,1863,2057,2945,1821,932,-172,1141,-608,

