报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),13713,5877,1873,31171,12243,6902,2383,29355,13534,6750,3243,25488,10668,5169,25099,7671,18735,18190,14168,12906,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),659,151,79,1833,1128,640,461,1413,985,554,341,1220,758,672,1328,755,535,722,556,630,
收到的其他与经营活动有关的现金(万元),775,486,108,959,558,435,159,933,2660,599,82,715,710,368,2295,204,902,344,525,499,
经营活动现金流入小计(万元),15148,6514,2061,33963,13929,7977,3004,31701,17179,7903,3666,27424,12135,6210,28722,8630,20173,19255,15249,14035,
购买商品、接受劳务支付的现金(万元),752,559,349,1130,747,560,188,1135,828,417,232,874,657,509,1941,776,1809,2457,1916,2564,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),12891,9130,5710,13739,10474,7387,4624,11378,8713,6197,3759,9380,7298,5268,7898,4069,6255,5076,4207,2961,
支付的各项税费(万元),2544,1694,1150,4011,2512,1713,714,3988,2441,1737,1044,3578,2365,1761,3650,1799,2363,2731,2007,2265,
支付的其他与经营活动有关的现金(万元),4615,3075,1610,5819,4203,2602,1333,4834,5742,2414,1052,4073,3205,2218,3840,1861,3734,3413,2902,2657,
经营活动现金流出小计(万元),20802,14458,8819,24698,17935,12262,6859,21335,17725,10764,6087,17904,13524,9755,17329,8505,14161,13677,11031,10447,
经营活动产生的现金流量净额(万元),-5655,-7944,-6758,9265,-4006,-4284,-3855,10367,-546,-2861,-2421,9519,-1389,-3546,11393,125,6012,5578,4217,3588,
收回投资所收到的现金(万元),172800,120500,65000,192000,140000,114000,43000,91000,24000,,,,,,10,,,,,,
取得投资收益所收到的现金(万元),1672,1168,673,2778,2155,1633,559,717,150,,,,,,2,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,1,,5,5,5,5,,,,,2,2,1,1,1,,1,,1,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),174472,121668,65673,194783,142160,115638,43564,91717,24150,0,0,2,2,1,13,1,0,1,0,1,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),638,223,107,677,597,450,418,5865,200,79,44,347,309,226,451,292,1723,279,598,3039,
投资所支付的现金(万元),156400,103700,52500,190200,127200,98200,45200,151000,89000,43000,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,2000,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),157038,103923,52607,190877,127797,98650,45618,156865,89200,43079,44,347,309,226,451,2292,1723,279,598,3039,
投资活动产生的现金流量净额(万元),17435,17745,13065,3907,14363,16988,-2053,-65147,-65050,-43079,-44,-344,-307,-226,-439,-2291,-1723,-279,-598,-3038,
吸收投资收到的现金(万元),,,,196,196,196,,40944,40262,36458,,,,,12324,11932,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,196,196,196,,,,,,,,,392,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),0,0,0,196,196,196,0,40944,40262,36458,0,0,0,0,12324,11932,0,0,0,0,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),6011,6011,,4293,4293,4293,,,,,,,,,306,306,1920,984,2500,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,9,9,,,,,
支付其他与筹资活动有关的现金(万元),42,,,,,,,789,,,35,70,70,35,260,88,,60,30,169,
筹资活动现金流出小计(万元),6052,6011,0,4293,4293,4293,0,789,0,0,35,70,70,35,566,394,1920,1044,2530,169,
筹资活动产生的现金流量净额(万元),-6052,-6011,0,-4097,-4097,-4097,0,40154,40262,36458,-35,-70,-70,-35,11758,11538,-1920,-1044,-2530,-169,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),5728,3790,6307,9074,6259,8607,-5908,-14626,-25334,-9482,-2501,9105,-1767,-3806,22713,9372,2369,4256,1089,382,
加:期初现金及现金等价物余额(万元),45827,45732,45732,36657,36657,36657,36657,51283,51283,51283,51283,42178,42178,42178,19466,19466,17097,12841,11752,11370,
期末现金及现金等价物余额(万元),51554,49522,52039,45732,42917,45264,30749,36657,25949,41801,48783,51283,40412,38372,42178,28838,19466,17097,12841,11752,
净利润(万元),,3652,,11709,,3483,,10010,,2584,,6973,,1917,8368,,4864,4994,4392,4144,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,219,,146,,211,,49,,106,,9,,129,87,,48,,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,250,,505,,238,,427,,214,,428,,211,450,,433,,,,
无形资产摊销(万元),,11,,24,,12,,20,,9,,19,,9,19,,18,,,,
长期待摊费用摊销(万元),,4,,18,,11,,33,,20,,44,,22,46,,43,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,32,,-3,,-3,,,,,,-0,,1,17,,33,,,,
固定资产报废损失(万元),,,,2,,,,14,,,,,,,,,,,,,
公允价值变动损失(万元),,152,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,,,,,,,,,,,,
投资损失(万元),,-1084,,-2458,,-1303,,-1307,,,,,,,-2,,,,,,
递延所得税资产减少(万元),,296,,69,,49,,-178,,83,,268,,213,-526,,-394,-22,69,19,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-100,,-96,,-755,,-1603,,-1322,,-932,,-1022,-609,,-706,-56,133,-108,
经营性应收项目的减少(万元),,-4173,,-973,,-2384,,177,,-1898,,-65,,-2141,484,,-310,-553,-5,-1056,
经营性应付项目的增加(万元),,-7245,,-346,,-4070,,2535,,-2657,,2777,,-2885,3060,,1984,979,-842,274,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,
其他(万元),,42,,669,,227,,189,,,,,,,,,,-335,,,
经营活动产生现金流量净额(万元),,-7944,,9265,,-4284,,10367,,-2861,,9519,,-3546,11393,,6012,5578,4217,3588,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),51554,49522,52039,45732,42917,45264,30749,36657,25949,41801,48783,51283,40412,38372,42178,28838,19466,17097,12841,11752,
现金的期初余额(万元),45827,45732,45732,36657,36657,36657,36657,51283,51283,51283,51283,42178,42178,42178,19466,19466,17097,12841,11752,11370,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),5728,3790,6307,9074,6259,8607,-5908,-14626,-25334,-9482,-2501,9105,-1767,-3806,22713,9372,2369,4256,1089,382,

