报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
客户存款和同业存放款项净增加额(万元),1331168,941141,669109,911191,681354,-46369,-91638,1305140,1191373,371780,421891,327620,188529,62372,-165202,462679,-278014,19851,1609612,1094287,1204563,745716,
向中央银行借款净增加额(万元,145000,40000,50000,118000,20000,10000,,10000,-10000,-10000,-10000,,-10000,-20000,-10000,20000,20000,20000,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),509324,321128,167158,594648,447983,305817,136550,561445,414567,265920,130922,508533,379641,251200,124264,515113,385085,261105,463249,400249,363701,266935,
拆入资金净增加额(万元),16687,32420,1505,-578292,-314375,44936,-118759,-137341,-450519,9690,192754,142252,-77606,317179,167860,391791,280485,375411,-53000,-130473,14251,465032,
回购业务资金净增加额(万元),-177824,-48296,-10699,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),767,496,364,10458,9654,38154,48621,5545,3529,51431,5098,3498,1242,38216,1850,5184,-11422,3937,30900,5130,5679,3594,
经营活动现金流入小计(万元),1825121,1286889,877438,1056005,844616,352538,-25226,1744790,1148950,688821,740665,981903,481806,648967,118771,1394768,396134,680304,2050761,1369193,1588194,1481278,
购买商品、接受劳务支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
客户贷款及垫款净增加额(万元),853619,708664,469159,963497,784099,499345,310905,614710,456812,357191,250644,505329,507635,342270,198858,525269,408427,237255,673015,559210,520871,494211,
存放中央银行和同业款项净增加额(万元),-352171,48085,-168567,146254,108189,-158151,-96517,118027,6423,-23057,-31478,-132958,-1018,-82287,-90021,-623180,-390098,-344262,176429,683539,394289,233974,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),347053,234936,113780,207808,172927,136299,95524,272286,206963,107297,71454,182677,155408,126632,94940,184847,151627,121798,204835,161590,143000,79254,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),36298,24692,12972,46666,32078,20888,11226,42713,30597,20328,10519,40708,30262,20069,10853,38957,28881,19368,36114,32246,29212,24261,
支付的各项税费(万元),44235,32820,11783,47780,37327,25554,9061,38918,28994,18345,7186,42904,31551,21348,8897,46430,39539,28305,44634,40927,39668,31488,
支付的其他与经营活动有关的现金(万元),27259,21781,11147,39692,32060,19554,11109,34434,25517,18778,11451,34132,26196,26907,21266,61288,33427,21319,27523,24775,24782,20588,
经营活动现金流出小计(万元),1009843,1083323,655640,1451697,1166680,543488,341307,1121088,755305,498883,319776,672792,750035,454939,244793,233610,271803,83781,1162550,1502286,1151822,883775,
经营活动产生的现金流量净额(万元),815278,203566,221797,-395692,-322065,-190950,-366533,623702,393645,189938,420889,309111,-268229,194028,-126022,1161158,124332,596523,888210,-133092,436372,597503,
收回投资所收到的现金(万元),3022137,1576881,712264,4227303,3961474,3027784,1145734,7586449,5494874,3692820,2110466,6911396,5846016,3942826,2332797,1439122,1202838,320018,201272,14031,43361,94725,
取得投资收益所收到的现金(万元),25441,15415,5335,1023,13,13,15,216,593,593,64,1001,622,282,256,1801,345,829,2225,661,661,11,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7,5,,,,,,,,,,,,,,,,,,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,94,1,,,5,3,3,,38,17,17,9,0,,,0,2663,3142,1458,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),3047585,1592301,717599,4228420,3961488,3027796,1145749,7586670,5495471,3693416,2110530,6912436,5846656,3943125,2333062,1440923,1203182,320847,203498,17354,47164,96194,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),8674,5467,2067,15634,8078,4744,1520,12592,9576,2885,2304,17447,9230,5462,2893,16629,9724,8008,14876,29111,31220,19882,
投资所支付的现金(万元),3515295,2288505,990230,4564692,3749383,2503338,1429258,8189918,5826662,4019130,2172360,8009429,6420566,4244855,2469286,2670145,1774737,1067860,1186305,212654,200055,63223,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,9574,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),3523969,2293973,992297,4580325,3757461,2508082,1430778,8202509,5836238,4031589,2174664,8026876,6429796,4250317,2472179,2686774,1784461,1075868,1201181,241766,231275,83105,
投资活动产生的现金流量净额(万元),-476384,-701672,-274698,-351905,204027,519714,-285029,-615840,-340768,-338173,-64135,-1114440,-583140,-307192,-139117,-1245851,-581279,-755021,-997683,-224411,-184110,13089,
吸收投资收到的现金(万元),,,,,6,,,,,,,78932,78932,,,,,,,,,110800,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
发行债券收到的现金(万元),1844885,1348013,282324,2127530,1167173,881047,760437,1413777,868091,512470,411017,1241856,888537,507536,398383,486279,246926,246926,350622,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),1844885,1348013,282324,2127530,1167179,881047,760437,1413777,868091,512470,411017,1320787,967469,507536,398383,486279,246926,246926,350622,0,0,110800,
偿还债务支付的现金(万元),2314000,1624000,478000,1146000,966037,758000,290000,1397000,1123000,856000,521000,1008000,790000,680000,280000,414000,414000,204000,,,,,
分配股利、利润或偿付利息所支付的现金(万元),43413,32927,900,47162,-24190,-35383,68,37132,37112,30037,4631,9486,9396,11,9,31318,31303,21697,21969,21654,15880,9766,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流出小计(万元),2357413,1656927,478900,1193162,941847,722617,290068,1434132,1160112,886037,525631,1017486,799396,680011,280009,445318,445303,225697,21969,21654,15880,9766,
筹资活动产生的现金流量净额(万元),-512529,-308914,-196575,934367,225332,158430,470369,-20356,-292021,-373567,-114614,303301,168073,-172475,118374,40961,-198378,21229,328653,-21654,-15880,101034,
汇率变动对现金及现金等价物的影响(万元),219,16,-166,323,323,-226,-226,-2133,-1574,-841,-191,702,387,273,5,-59,352,-59,-91,-225,-32,-1885,
现金及现金等价物净增加额(万元),-173416,-807004,-249642,187094,107617,486968,-181418,-14626,-240718,-522643,241950,-501326,-682909,-285366,-146760,-43792,-654973,-137329,219089,-379384,236350,709741,
