报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),89669,61370,29144,125122,42541,28184,12576,76329,52106,38854,16140,76018,52602,36917,67485,10005,64391,36452,27183,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),3949,2992,1794,2764,2073,1762,1055,6466,4852,3699,126,4631,3347,2520,6278,1776,4620,3921,1316,
收到的其他与经营活动有关的现金(万元),25266,20997,5071,32920,15593,11539,4549,20925,13869,9509,3119,26344,20588,14862,26372,4914,25434,10113,10191,
经营活动现金流入小计(万元),118884,85359,36009,160806,60208,41485,18180,103720,70826,52062,19385,106993,76537,54299,100135,16696,94445,50486,38689,
购买商品、接受劳务支付的现金(万元),65252,48973,22279,77934,32457,21998,11747,32450,19324,9871,4086,33906,29583,19289,37680,5460,30790,22210,17040,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),15512,10924,5287,16777,12637,9296,4375,13135,10353,5938,3615,11481,9062,6390,9932,2507,7534,5438,4092,
