报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2013-06-30,2012-12-31,
销售商品、提供劳务收到的现金(万元),342372,219855,100018,382032,278565,178795,86296,313267,234313,154366,80327,262422,228918,154002,,,,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,291494,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),32770,21244,13616,64233,55608,42800,20987,69216,51133,37227,19528,62339,50589,51701,34653,20972,21215,
拆入资金净增加额(万元),667026,299830,230522,,,,-97769,728375,496127,326405,143306,599987,154263,501526,293692,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,300000,,15803,,,
收到的税费返还(万元),,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),2121,1117,315,4413,3854,3308,1486,2762,2007,846,292,1024,13017,6403,2031,56,1116,
经营活动现金流入小计(万元),2977207,1750418,912060,2628204,1966081,1263886,502862,3817562,3045387,2302903,1448200,2665130,1835225,1589636,1182157,701969,1073411,
购买商品、接受劳务支付的现金(万元),2662329,1682969,885490,2976213,2399507,1739034,889569,3489988,2786016,2247839,1522369,2634102,1610490,1520890,,,,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),181,181,170,,,0,-7,44,27,32,8,,,,,-1293,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),111794,68496,36769,185273,142255,96281,47778,144124,101201,64201,26897,101991,102457,93359,65291,28832,53626,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
