报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),60611,47041,17803,62942,58608,36243,11212,59421,40389,29570,13696,54800,39963,28849,11041,69356,46447,32709,93408,93564,86190,83480,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),930,113,113,2683,1547,910,410,2244,1486,1402,728,2478,1920,572,338,3279,2631,2029,4651,5890,4012,926,
收到的其他与经营活动有关的现金(万元),3463,2769,2491,3435,3562,2976,846,3483,4589,4319,2660,5064,3323,1754,979,3327,1286,866,3159,1158,3123,12046,
经营活动现金流入小计(万元),65005,49923,20407,69060,63718,40129,12467,65148,46464,35290,17084,62343,45207,31176,12358,75962,50364,35605,101218,100612,93325,96452,
购买商品、接受劳务支付的现金(万元),40530,28710,6644,64370,48663,32898,18043,53705,37122,24892,13061,43732,30534,18825,8515,38573,32106,23116,58698,59319,53953,47812,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),8613,5805,2888,15636,11874,7858,4241,14142,10215,6389,3021,12723,8971,6213,3198,14475,11069,7798,13671,13013,9435,5648,
