报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),13998,9133,6168,24097,14781,10393,4983,16454,10491,6286,2156,19157,8931,6377,3509,17685,22381,8436,15314,18790,11691,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),216,202,124,25,12,12,3,2,0,0,,11,7,3,,16,2,,8,3,,
收到的其他与经营活动有关的现金(万元),497,409,56,849,407,343,49,568,107,67,8,601,449,388,78,1189,1177,104,307,458,415,
经营活动现金流入小计(万元),14710,9744,6348,24971,15200,10748,5035,17024,10598,6353,2164,19770,9388,6768,3587,18891,23559,8540,15629,19252,12106,
购买商品、接受劳务支付的现金(万元),11656,8375,5192,13147,9318,5498,2389,7248,6798,4355,2308,9657,7282,5928,3117,9409,10454,5202,9147,7007,6116,
客户贷款及垫款净增加额(万元),,,,,,0,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,0,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,0,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,0,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,0,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),3328,2334,1378,3922,3214,2223,1261,3862,2969,2114,1280,4076,3149,2197,1209,3780,3574,1839,3125,2704,1687,
支付的各项税费(万元),1385,1312,939,1376,839,653,448,2184,1017,884,616,2196,1157,636,340,2912,1271,479,2909,2178,2348,
支付的其他与经营活动有关的现金(万元),2963,1674,808,3433,1793,1330,546,3328,1525,1143,792,2257,1635,990,748,2648,2838,1808,3956,2495,1575,
经营活动现金流出小计(万元),19332,13695,8318,21878,15164,9704,4645,16622,12309,8497,4997,18187,13224,9750,5414,18749,18136,9328,19138,14384,11726,
经营活动产生的现金流量净额(万元),-4622,-3951,-1970,3093,36,1044,390,402,-1711,-2144,-2832,1582,-3836,-2982,-1827,142,5423,-788,-3508,4868,380,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),198,121,111,354,267,173,113,170,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,1,,0,0,,,0,0,0,,0,0,0,,,0,,1,27,0,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),34050,20500,17700,56150,44150,26550,8050,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),34250,20622,17811,56504,44417,26723,8163,170,0,0,0,0,0,0,0,0,0,0,1,27,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1794,1361,282,2738,1047,896,706,628,509,423,135,438,290,186,,319,211,56,666,1131,154,
投资所支付的现金(万元),,,,,,0,,,8000,8000,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,0,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,0,,,,,,,,,,,,,,,,
