报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),74816,47991,29133,102538,77490,47117,24787,103114,76522,45661,26011,112963,79488,50463,26735,103994,101089,95684,81356,
客户存款和同业存放款项净增加额(万元),,0,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,0,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,0,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,0,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,0,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,0,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,0,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,0,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,0,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,0,0,0,0,0,,0,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),1977,1570,912,2290,1764,1230,883,2852,2146,1745,169,1554,1402,1176,151,1115,1121,769,291,
经营活动现金流入小计(万元),76794,49561,30046,104828,79254,48347,25670,105966,78668,47406,26180,114517,80890,51639,26886,105109,102210,96453,81647,
购买商品、接受劳务支付的现金(万元),31237,21256,11446,55603,42072,27784,15681,50038,32992,24733,12897,48015,37194,26834,13415,50146,59023,53093,46102,
客户贷款及垫款净增加额(万元),,0,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,0,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,0,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,0,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,0,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),13341,9215,7000,16349,12031,8039,4690,14426,10225,6954,3553,12127,11165,5821,2971,9068,7829,5763,3239,
支付的各项税费(万元),6250,5014,2046,10972,7364,5104,2023,13729,10280,7698,3942,11594,8798,6322,3134,12718,8065,7215,7646,
支付的其他与经营活动有关的现金(万元),16011,10827,4306,19486,13324,7728,3544,21834,17532,10140,3870,24369,16947,12646,5910,22355,19466,17635,16974,
经营活动现金流出小计(万元),66839,46312,24799,102410,74790,48654,25938,100027,71029,49524,24262,96105,74104,51623,25431,94288,94383,83706,73961,
经营活动产生的现金流量净额(万元),9955,3249,5247,2418,4464,-308,-268,5939,7639,-2119,1918,18412,6787,16,1455,10822,7827,12747,7686,
收回投资所收到的现金(万元),45983,26017,15000,162149,122912,73000,58000,85000,29000,10000,10000,37000,18000,18000,13000,,,,,
取得投资收益所收到的现金(万元),1138,915,808,1887,1913,632,582,765,239,46,46,178,79,79,22,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1020,0,0,0,0,0,,0,,,,,,,,,28,,,
处置子公司及其他营业单位收到的现金净额(万元),0,0,0,0,0,0,,0,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),0,0,0,8,5761,0,,0,,,,,,,,1166,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),48141,26932,15808,164043,130586,73632,58582,85765,29239,10046,10046,37178,18079,18079,13022,1166,28,0,0,
