报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),20723,12992,5986,23058,15134,8560,3590,19272,13804,9965,4351,22187,16269,10836,4445,29427,20751,32404,35084,31007,28897,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),38,36,,194,169,95,17,153,61,55,55,126,126,112,71,56,56,19,,,96,
收到的其他与经营活动有关的现金(万元),232,232,154,764,844,762,530,2361,1665,580,274,881,412,308,173,1453,1372,906,1035,965,979,
经营活动现金流入小计(万元),20993,13260,6140,24017,16147,9417,4137,21785,15530,10600,4679,23193,16807,11256,4689,30936,22179,33329,36119,31971,29972,
购买商品、接受劳务支付的现金(万元),10903,7248,4086,12341,8719,5920,3158,9122,7068,4535,2191,10363,7747,4538,2824,11166,8690,15926,11855,13419,14302,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),4913,2925,1759,5205,3399,2392,1335,4308,3242,2191,1243,4249,3376,2414,1369,5375,4204,5460,4974,4784,4013,
支付的各项税费(万元),2032,1533,1300,1844,1241,876,457,1896,1365,772,269,2643,1779,830,381,3624,2655,3954,4690,3560,3930,
支付的其他与经营活动有关的现金(万元),2168,1440,1261,2401,1796,1364,631,2395,1887,1429,880,2815,2096,1859,938,2987,2282,4002,4151,3732,4087,
经营活动现金流出小计(万元),20016,13145,8406,21791,15155,10553,5580,17722,13563,8927,4583,20069,14997,9641,5512,23151,17831,29342,25671,25495,26333,
经营活动产生的现金流量净额(万元),977,115,-2266,2226,992,-1136,-1443,4064,1967,1673,96,3124,1810,1615,-823,7785,4348,3987,10448,6477,3639,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,,100,,
取得投资收益所收到的现金(万元),620,390,39,1228,400,379,,,,,,,,,,,,,,20,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),32,32,32,49,13,,,,3,3,,23,23,23,,1,,8,15,17,5,
