报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),414699,266069,123554,560060,402939,256708,112787,478594,324969,214312,97338,497767,331216,391472,414029,291919,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,30,,,,4,,,,,,,,,
收到的其他与经营活动有关的现金(万元),15201,7749,2816,12605,7817,5896,1376,8852,6642,4125,1677,8263,6139,7475,6063,3403,
经营活动现金流入小计(万元),429900,273819,126370,572695,410757,262604,114162,487450,331611,218437,99015,506030,337354,398947,420093,295322,
购买商品、接受劳务支付的现金(万元),344925,214233,94573,476037,344398,220159,107701,393711,256968,162634,83107,403373,263865,309677,346679,231788,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),31467,21369,10717,45866,35023,23781,12512,41942,31125,20518,11116,39831,30034,32935,28753,16509,
支付的各项税费(万元),1588,1273,773,4390,3209,2479,1006,3442,2609,1816,638,3713,2929,2554,3583,1958,
支付的其他与经营活动有关的现金(万元),33899,21394,10619,43676,33357,22992,10276,45678,32154,22249,10702,46218,34654,40856,44445,31340,
经营活动现金流出小计(万元),411879,258270,116683,569969,415988,269411,131496,484772,322856,207217,105563,493135,331482,386023,423459,281596,
经营活动产生的现金流量净额(万元),18021,15548,9687,2726,-5231,-6807,-17333,2678,8755,11220,-6548,12895,5872,12924,-3366,13726,
收回投资所收到的现金(万元),56,,0,10000,10000,10000,10000,,,,,120,,,,,
取得投资收益所收到的现金(万元),54,25,0,115,99,99,99,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),59,22,13,642,424,372,154,11,11,10,3,28,,4,0,1,
处置子公司及其他营业单位收到的现金净额(万元),,,,127,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),1034,368,253,1465,424,424,1233,230,90,80,,1249,1169,363,509,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),1203,415,266,12348,10946,10895,11486,241,101,90,3,1397,1169,367,510,1,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),41192,23058,10752,56916,45724,31449,22824,44019,27777,12466,4861,27579,19793,20625,15668,7275,
投资所支付的现金(万元),1555,1141,1000,5534,4193,2843,1636,11434,914,914,,1370,120,774,485,700,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),2798,1671,0,1044,58,58,680,831,,,,2897,2743,547,,,
支付的其他与投资活动有关的现金(万元),1750,343,126,3559,2799,2044,826,510,410,210,200,1511,1016,200,303,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),47294,26212,11878,67053,52774,36394,25965,56794,29101,13590,5061,33357,23672,22145,16456,7975,
投资活动产生的现金流量净额(万元),-46091,-25797,-11612,-54704,-41827,-25499,-14479,-56553,-29000,-13500,-5057,-31959,-22503,-21778,-15946,-7975,
吸收投资收到的现金(万元),9666,9189,5523,9507,9077,7618,6257,26927,26392,926,80,1669,1030,17480,7069,660,
其中：子公司吸收少数股东投资收到的现金(万元),4788,4311,645,5549,5119,3660,2298,2187,1652,926,80,1669,1030,2101,3769,540,
取得借款收到的现金(万元),112638,69869,38522,100583,85279,54020,40630,67620,42920,23120,13680,41113,23610,28205,19930,6290,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),25034,9082,0,6079,5424,3525,1367,9711,7951,4686,784,12317,9281,7386,4504,960,
筹资活动现金流入小计(万元),147338,88140,44045,116170,99780,65163,48254,104258,77263,28732,14544,55099,33921,53071,31502,7910,
偿还债务支付的现金(万元),96506,60398,39733,52112,38219,15720,7580,33243,25703,9843,3604,28605,15900,25070,8030,2940,
分配股利、利润或偿付利息所支付的现金(万元),6598,3213,1612,7662,5719,2643,1155,3224,2113,1408,549,1778,1386,4279,1186,420,
其中：子公司支付给少数股东的股利、利润(万元),245,,,294,,,,613,74,,,,,,,,
支付其他与筹资活动有关的现金(万元),12452,6153,2232,10261,7980,5764,4001,9128,6120,4170,1188,9908,6453,5077,7204,2380,
筹资活动现金流出小计(万元),115556,69764,43577,70035,51918,24128,12736,45595,33935,15420,5341,40291,23739,34425,16420,5740,
筹资活动产生的现金流量净额(万元),31782,18376,468,46135,47862,41036,35518,58663,43327,13311,9203,14808,10182,18646,15082,2170,
汇率变动对现金及现金等价物的影响(万元),10,0,0,0,0,,,,,,,,,,,,
现金及现金等价物净增加额(万元),3723,8128,-1457,-5843,804,8730,3705,4788,23083,11031,-2402,-4256,-6449,9791,-4230,7922,
加:期初现金及现金等价物余额(万元),12728,12728,12728,18571,18571,18571,18571,13782,13782,13782,13782,18039,18039,8247,12478,4556,
期末现金及现金等价物余额(万元),16450,20856,11271,12728,19375,27300,22276,18571,36866,24813,11381,13782,11590,18039,8247,12478,
净利润(万元),,4090,,1024,,116,,12208,,7458,,10835,,3869,3922,,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,1702,,3354,,1358,,1572,,905,,571,,779,627,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,6636,,9970,,4655,,6867,,3251,,4900,,3210,1600,,
无形资产摊销(万元),,352,,536,,255,,420,,187,,272,,145,80,,
长期待摊费用摊销(万元),,1000,,1201,,529,,760,,364,,802,,603,369,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,7,,24,,-41,,47,,27,,183,,133,,,
固定资产报废损失(万元),,30,,251,,10,,,,,,,,,,,
公允价值变动损失(万元),,,,0,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,3895,,6925,,3214,,3760,,1697,,2384,,1889,995,,
投资损失(万元),,228,,-170,,-336,,-230,,-102,,84,,35,137,,
递延所得税资产减少(万元),,-978,,-1047,,-507,,-283,,-215,,-804,,-997,-1370,,
递延所得税负债增加(万元),,-30,,441,,,,,,,,,,,,,
存货的减少(万元),,-7156,,-6464,,2818,,-10501,,4754,,-4298,,144,-976,,
经营性应收项目的减少(万元),,-13723,,-18952,,-22429,,-14494,,-10784,,-3448,,-8969,-8861,,
经营性应付项目的增加(万元),,19616,,3574,,2995,,2498,,3680,,1188,,6783,-529,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,-123,,2058,,555,,55,,-2,,226,,5300,641,,
经营活动产生现金流量净额(万元),,15548,,2726,,-6807,,2678,,11220,,12895,,12924,-3366,,
债务转为资本(万元),,,,0,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,0,,,,,,,,,,,,,
融资租入固定资产(万元),,,,0,,,,,,,,,,,,,
现金的期末余额(万元),16450,20856,11271,12728,19375,27300,22276,18571,36866,24813,11381,13782,11590,18039,8247,12478,
现金的期初余额(万元),12728,12728,12728,18571,18571,18571,18571,13782,13782,13782,13782,18039,18039,8247,12478,4556,
现金等价物的期末余额(万元),,,,0,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,0,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),3723,8128,-1457,-5843,804,8730,3705,4788,23083,11031,-2402,-4256,-6449,9791,-4230,7922,

