报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),47805,24919,10486,87303,57589,16945,6831,33187,20994,15344,5029,41408,30305,15065,41697,28291,39666,20674,2497,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),149,,,78,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),66,51,24,160,129,104,92,2383,254,154,2051,513,624,193,3310,651,264,100,106,
经营活动现金流入小计(万元),48019,24970,10510,87540,57719,17049,6924,35570,21248,15498,7081,41921,30928,15258,45007,28942,39930,20774,2603,
购买商品、接受劳务支付的现金(万元),2285,1775,979,620,244,158,215,1700,1115,926,495,1426,1036,807,3280,2837,2308,1198,,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),1583,1213,848,1660,1274,883,540,1223,944,671,419,1058,752,519,1039,885,645,215,160,
支付的各项税费(万元),1629,740,278,2022,1535,922,237,801,688,379,301,783,738,462,183,141,85,8,2,
支付的其他与经营活动有关的现金(万元),2555,965,713,1091,611,400,221,1225,899,472,255,738,1294,299,924,716,1474,477,548,
经营活动现金流出小计(万元),8052,4692,2817,5392,3664,2363,1214,4949,3646,2448,1469,4005,3819,2087,5426,4579,4512,1898,710,
经营活动产生的现金流量净额(万元),39967,20278,7692,82148,54055,14686,5710,30621,17602,13050,5612,37916,27109,13172,39580,24363,35418,18876,1893,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,300,300,,,,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,,,,,,,,,,,,,,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,115,120,120,75,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,2000,2000,2000,,,,,,,,,,
