报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),41435,32366,20366,83417,63370,28309,23426,50262,42526,28097,18052,73288,57147,37407,19312,40126,22130,51753,41194,30204,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,,,,,,,136,,6,8,,
收到的其他与经营活动有关的现金(万元),14246,8701,2693,36662,21162,3264,1119,13766,8448,1232,565,12611,11582,11351,4148,5927,4546,2245,6233,1921,
经营活动现金流入小计(万元),55681,41067,23059,120079,84532,31573,24546,64028,50973,29329,18617,85900,68729,48758,23460,46189,26676,54005,47435,32125,
购买商品、接受劳务支付的现金(万元),50830,35898,16045,48722,38998,26676,18583,58587,51742,36621,25432,49071,44288,28313,17969,42353,26126,42202,27218,27655,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),8893,6621,4105,11898,9078,6100,3407,7885,5570,3727,2092,6458,4579,3444,1836,6813,3870,7651,6368,4421,
支付的各项税费(万元),2790,1751,783,3974,3263,1676,1360,6194,5301,4216,2796,4644,3220,2912,1166,4008,1753,4960,2579,1811,
支付的其他与经营活动有关的现金(万元),21314,13759,8211,55208,37987,16235,11110,14209,8566,5671,2913,12815,11517,7685,4214,14336,9245,4304,9494,3106,
经营活动现金流出小计(万元),83826,58029,29145,119802,89326,50688,34460,86874,71179,50236,33233,72988,63604,42354,25186,67509,40994,59117,45658,36993,
经营活动产生的现金流量净额(万元),-28145,-16962,-6085,277,-4794,-19114,-9914,-22847,-20206,-20907,-14616,12911,5125,6404,-1726,-21321,-14318,-5112,1777,-4868,
收回投资所收到的现金(万元),3250,,,4200,4200,4000,4000,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),3,,,4,4,4,4,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),10,9,,67,67,67,,2,2,0,0,65,0,0,0,9,4,30,5,0,
处置子公司及其他营业单位收到的现金净额(万元),1296,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),4559,9,0,4271,4271,4071,4004,2,2,0,0,65,0,0,0,9,4,30,5,0,
