报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),26009,17016,7078,27900,22225,16311,7653,26673,17688,10969,5660,20425,14693,8790,17992,17086,8929,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),63,50,37,188,39,101,15,135,45,45,10,75,,,,,,
收到的其他与经营活动有关的现金(万元),2773,788,240,339,711,242,146,253,202,135,199,132,79,62,266,176,99,
经营活动现金流入小计(万元),28845,17855,7355,28427,22975,16655,7814,27062,17936,11149,5869,20633,14773,8852,18258,17262,9028,
购买商品、接受劳务支付的现金(万元),10971,7583,3055,12318,11262,9482,4053,13926,8579,5869,2696,9384,7561,4576,7101,7903,4438,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),4738,3830,1785,5753,4004,2827,1167,3617,2605,1757,772,2269,1731,1170,1896,1320,564,
支付的各项税费(万元),2589,1645,840,2645,2597,1422,619,2675,2105,1411,435,2563,1969,1282,2446,2479,1182,
支付的其他与经营活动有关的现金(万元),6789,2070,1289,5289,3589,1945,816,2522,2122,1312,1319,2586,1657,1208,1248,1195,761,
经营活动现金流出小计(万元),25087,15128,6969,26005,21453,15676,6655,22739,15411,10348,5222,16801,12918,8235,12691,12897,6945,
经营活动产生的现金流量净额(万元),3758,2727,387,2422,1523,978,1159,4322,2524,801,647,3832,1855,616,5567,4365,2084,
收回投资所收到的现金(万元),19088,17892,10018,72352,61924,49267,27717,48876,52256,36048,17369,67267,50466,35486,50608,17864,28585,
取得投资收益所收到的现金(万元),165,158,135,365,344,245,126,416,270,186,90,348,261,182,217,76,88,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,49,,6,4,4,,,,,,92,92,92,17,6,,
处置子公司及其他营业单位收到的现金净额(万元),4847,,,,0,,,,104,104,,,,,,,,
收到的其他与投资活动有关的现金(万元),,40,,,,,,,,,,0,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),24100,18139,10153,72723,62272,49516,27843,49292,52629,36337,17459,67707,50818,35760,50842,17946,28673,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),2432,2521,1071,2136,604,817,103,1861,515,349,50,2091,293,349,286,296,740,
投资所支付的现金(万元),18875,19379,9825,76895,68833,47704,27427,50056,53625,34027,17465,67621,49810,36520,56742,20566,28880,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),10305,10,,440,440,,,,,,,,300,,,,,
支付的其他与投资活动有关的现金(万元),,,,407,407,407,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),31612,21910,10896,79878,70284,48927,27530,51917,54140,34376,17516,69712,50403,36869,57028,20861,29620,
投资活动产生的现金流量净额(万元),-7512,-3771,-743,-7155,-8013,589,314,-2625,-1511,1961,-56,-2005,415,-1109,-6186,-2915,-947,
吸收投资收到的现金(万元),2859,2859,2877,536,150,,,26404,,,,500,,200,2600,,630,
其中：子公司吸收少数股东投资收到的现金(万元),,,,525,150,,,,,,,500,,,200,,,
取得借款收到的现金(万元),5000,5000,2000,2100,2600,100,100,,,,,300,,,,600,5,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),320,320,302,271,100,282,271,785,682,682,682,442,442,442,1179,273,,
筹资活动现金流入小计(万元),8179,8179,5179,2907,2850,382,371,27189,682,682,682,1242,442,642,3779,873,635,
偿还债务支付的现金(万元),2100,100,41,200,1319,,,300,,,,,,,300,305,144,
分配股利、利润或偿付利息所支付的现金(万元),1070,88,,3111,2990,3064,,2014,2016,2009,4,2503,2500,,1611,1403,2601,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),893,904,890,800,1018,601,401,1285,339,,303,682,300,,442,459,273,
筹资活动现金流出小计(万元),4063,1092,931,4112,5327,3664,401,3599,2356,2009,307,3185,2800,0,2353,2166,3018,
筹资活动产生的现金流量净额(万元),4116,7088,4248,-1205,-2477,-3282,-30,23590,-1674,-1327,374,-1943,-2358,642,1426,-1293,-2384,
汇率变动对现金及现金等价物的影响(万元),86,86,-32,124,89,17,-8,7,-62,-30,-4,17,11,7,9,-0,-1,
现金及现金等价物净增加额(万元),448,6129,3860,-5814,-8878,-1698,1434,25294,-723,1405,961,-99,-77,157,817,156,-1248,
加:期初现金及现金等价物余额(万元),20761,20761,20761,26575,26575,26575,26575,1280,1280,1280,1280,1380,1380,1380,563,407,1654,
期末现金及现金等价物余额(万元),21209,26890,24621,20761,17697,24877,28009,26575,558,2685,2242,1280,1302,1536,1380,563,407,
净利润(万元),,2205,,3549,,2628,,6026,4353,3178,,5356,3939,,3524,5607,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,61,,77,,44,,72,53,66,,22,14,,221,34,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,268,,416,,168,,262,193,124,,129,89,,130,93,,
无形资产摊销(万元),,45,,91,,24,,26,21,14,,9,6,,8,2,,
长期待摊费用摊销(万元),,81,,179,,85,,247,127,82,,24,20,,105,84,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,30,,-0,,1,,,,,,66,58,,24,-4,,
固定资产报废损失(万元),,31,,0,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,-37,-24,,-3,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,112,,-49,,11,,14,82,39,,-13,-11,,1,3,,
投资损失(万元),,-529,,-454,,-245,,-416,-273,-189,,-348,-261,,-217,-76,,
递延所得税资产减少(万元),,-11,,-8,,-6,,-5,-8,-11,,31,32,,-33,-5,,
递延所得税负债增加(万元),,-2,,-3,,24,,,,,,,,,,,,
存货的减少(万元),,-66,,-547,,-1129,,-652,-484,-85,,-822,-323,,194,-732,,
经营性应收项目的减少(万元),,-2241,,1088,,-1172,,-2269,552,-2142,,-1284,-1776,,1071,-1689,,
经营性应付项目的增加(万元),,2744,,-1919,,545,,1017,-2056,-249,,665,68,,-517,1048,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,1056,,,
经营活动产生现金流量净额(万元),,2727,,2422,,978,,4322,2524,801,,3832,1855,,5567,4365,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),21209,26890,24621,20761,17697,24877,28009,26575,558,2685,2242,1280,1302,1536,1380,563,407,
现金的期初余额(万元),20761,20761,20761,26575,26575,26575,26575,1280,1280,1280,1280,1380,1380,1380,563,407,1654,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),448,6129,3860,-5814,-8878,-1698,1434,25294,-723,1405,961,-99,-77,157,817,156,-1248,

