报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2010-12-31,2009-12-31,2008-12-31,
销售商品、提供劳务收到的现金(万元),516671,328654,142630,566768,411153,262899,121026,478187,348027,228269,106078,426096,310667,463017,439759,398100,204959,108506,99151,
客户存款和同业存放款项净增加额(万元),0,,,,0,0,0,,,,0,,,,,,0,0,0,
向中央银行借款净增加额(万元,0,,,,0,0,0,,,,0,,,,,,0,0,0,
向其他金融机构拆入资金净增加额(万元),0,,,,0,0,0,,,,0,,,,,,0,0,0,
收到原保险合同保费取得的现金(万元),0,,,,0,0,0,,,,0,,,,,,0,0,0,
收到再保险业务现金净额(万元),,,,,0,0,0,,,,0,,,,,,0,0,0,
保户储金及投资款净增加额(万元),0,,,,0,0,0,,,,0,,,,,,0,0,0,
处置交易性金融资产净增加额(万元),,,,,0,0,0,,,,0,,,,,,0,0,0,
收取利息、手续费及佣金的现金(万元),0,,,,0,0,0,,,,0,,,,,,0,0,0,
拆入资金净增加额(万元),0,,,,0,0,0,,,,0,,,,,,0,0,0,
回购业务资金净增加额(万元),0,,,,0,0,0,,,,0,,,,,,0,0,0,
收到的税费返还(万元),21,1,,,0,0,0,,,,0,,,,,,16,0,0,
收到的其他与经营活动有关的现金(万元),8680,6824,2338,6722,6218,1671,1271,3171,2060,1236,611,6006,5947,11881,6382,19057,8588,1612,1547,
经营活动现金流入小计(万元),525372,335479,144968,573490,417372,264569,122297,481358,350087,229505,106689,432102,316614,474897,446141,417157,213563,110118,100698,
购买商品、接受劳务支付的现金(万元),390386,252204,103158,429150,294436,181098,86293,349303,251005,169182,76207,298943,213481,334434,318203,297765,162472,69107,75676,
客户贷款及垫款净增加额(万元),0,,0,,0,0,0,,,,0,,,,,,0,0,0,
存放中央银行和同业款项净增加额(万元),0,,0,,0,0,0,,,,0,,,,,,0,0,0,
支付原保险合同赔付款项的现金(万元),0,,0,,0,0,0,,,,0,,,,,,0,0,0,
支付利息、手续费及佣金的现金(万元),0,,0,,0,0,0,,,,0,,,,,,0,0,0,
支付保单红利的现金(万元),0,,0,,0,0,0,,,,0,,,,,,0,0,0,
支付给职工以及为职工支付的现金(万元),26119,18414,10256,34894,26999,19953,10627,30970,23659,16780,9946,29894,22879,28900,26528,21962,10635,7995,6860,
支付的各项税费(万元),22802,13243,6993,28925,23062,13475,5289,30126,24049,13563,5872,29027,22303,30965,31919,22448,12381,6562,6091,
支付的其他与经营活动有关的现金(万元),9867,7059,5863,17378,12752,8020,4611,12080,8474,4284,8083,22051,18662,10177,10081,11586,5540,7838,4280,
经营活动现金流出小计(万元),449175,290920,126270,510347,357249,222547,106819,422479,307187,203810,100109,379915,277324,404476,386732,353761,191028,91503,92907,
经营活动产生的现金流量净额(万元),76197,44558,18698,63144,60123,42023,15477,58879,42900,25696,6580,52187,39290,70421,59409,63396,22535,18616,7791,
收回投资所收到的现金(万元),0,0,0,,0,0,0,,,,,,,,0,,0,0,0,
取得投资收益所收到的现金(万元),3286,0,0,4137,2926,49,0,2784,2784,,0,3198,3042,4044,3320,2709,2395,1682,567,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),44,44,42,185,22,22,14,2,1,1,0,16,5,1377,132,109,262,6,36,
