报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),31555,20586,11440,37502,34243,20003,10934,33641,24652,15873,7866,30662,24678,15642,6920,32209,34297,31743,20919,17835,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),1,,1,,1,,,,,,,,,,,,,,,170,
收到的其他与经营活动有关的现金(万元),1887,943,858,1007,725,574,344,817,1138,1143,575,958,928,385,1027,434,853,850,732,792,
经营活动现金流入小计(万元),33443,21529,12298,38510,34969,20576,11278,34458,25789,17017,8440,31620,25607,16027,7947,32643,35151,32593,21651,18797,
购买商品、接受劳务支付的现金(万元),16915,11153,6266,15970,19677,9824,5647,12685,11994,7106,4094,10374,10181,4570,1739,14432,13186,13179,8932,8678,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),5379,3594,1570,8709,5165,3466,1730,7128,5066,3250,1607,5600,4318,2784,1244,6033,6882,6752,6382,4762,
支付的各项税费(万元),1429,1027,556,2490,2241,1558,730,2364,1770,1203,585,3561,2435,1508,561,2822,2538,2032,1737,809,
支付的其他与经营活动有关的现金(万元),2575,2328,1491,3642,2942,1905,1500,2630,1861,1380,860,2093,1455,1138,996,2662,3535,3109,2833,2264,
经营活动现金流出小计(万元),26299,18102,9883,30811,30025,16753,9607,24806,20691,12940,7146,21628,18390,9999,4541,25949,26141,25072,19884,16513,
经营活动产生的现金流量净额(万元),7145,3427,2415,7699,4945,3823,1671,9651,5098,4077,1295,9993,7217,6028,3406,6694,9010,7521,1767,2284,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,,,,,55,27,,,88,63,63,,114,2,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,273,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),0,0,0,0,0,0,0,55,27,0,0,88,63,63,0,387,2,0,0,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),13405,8238,3522,19139,13428,9579,2791,13890,10088,6541,3363,10791,7168,5143,1899,11302,10323,9662,7483,7720,
投资所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
