报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),21920,13850,6777,25624,19561,13042,6515,22926,15027,10220,4514,23599,16292,11040,4159,26024,25465,20292,17950,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),475,376,167,846,707,431,106,802,624,414,128,,,,,,,,,
收到的其他与经营活动有关的现金(万元),314,247,155,493,420,158,110,1126,249,132,21,256,239,103,16,541,160,218,118,
经营活动现金流入小计(万元),22708,14472,7099,26962,20687,13630,6731,24855,15899,10766,4664,23854,16531,11143,4174,26565,25625,20510,18068,
购买商品、接受劳务支付的现金(万元),10947,8124,4635,18775,16017,11970,6758,12362,8583,5891,3295,10326,6906,4246,2189,12559,12855,9644,6980,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),2206,1387,837,2090,1641,1204,745,2116,1619,1169,682,2117,1460,1039,658,1844,1561,1536,1323,
支付的各项税费(万元),1638,984,375,1460,949,576,346,1717,1172,543,286,1726,1398,972,475,2389,2527,2443,2487,
支付的其他与经营活动有关的现金(万元),1516,948,275,1748,1327,923,416,2555,1819,1225,588,1600,1497,875,601,1507,1866,1640,1536,
经营活动现金流出小计(万元),16308,11442,6123,24074,19933,14674,8265,18749,13192,8827,4850,15769,11261,7132,3923,18300,18809,15263,12325,
经营活动产生的现金流量净额(万元),6400,3030,976,2888,754,-1043,-1534,6106,2707,1939,-186,8085,5270,4012,252,8266,6815,5247,5743,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,3,3,3,3,0,,7,7,,,,,,,5,0,16,1,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),36776,26592,15452,98494,58196,46792,8090,53844,7652,2599,2506,52957,33626,22010,7094,51940,67001,43589,35676,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),36780,26595,15455,98497,58199,46792,8090,53851,7659,2599,2506,52957,33626,22010,7094,51945,67001,43605,35678,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),531,402,350,3281,2633,1991,1223,1065,510,459,350,364,324,262,250,1417,6513,5728,1803,
投资所支付的现金(万元),,,,3000,3000,,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),38000,19000,14000,101200,60100,42300,3000,86000,40500,35500,2500,52705,33400,21900,7000,51800,66630,43400,35540,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),38531,19402,14350,107481,65733,44291,4223,87065,41010,35959,2850,53069,33724,22162,7250,53217,73143,49128,37343,
投资活动产生的现金流量净额(万元),-1750,7193,1104,-8985,-7535,2500,3868,-33214,-33351,-33359,-343,-112,-98,-153,-156,-1271,-6142,-5523,-1665,
吸收投资收到的现金(万元),,,,981,981,939,,28500,28500,28500,28500,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),169,,,,,,,1365,1365,1195,481,1357,895,481,,1090,5226,2471,1000,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,954,954,,,,,,,,,,,,,77,
筹资活动现金流入小计(万元),169,0,0,981,1935,1893,0,29865,29865,29695,28981,1357,895,481,0,1090,5226,2471,1077,
偿还债务支付的现金(万元),,,,742,742,572,,1981,1187,481,,1090,796,338,,7597,100,1000,,
分配股利、利润或偿付利息所支付的现金(万元),1313,1312,,1614,1614,1614,8,2171,2161,2139,2117,2092,2112,2049,62,1594,3375,225,1712,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),312,312,,,984,954,,1253,1231,1231,,70,40,40,,230,,,,
筹资活动现金流出小计(万元),1625,1625,0,2356,3340,3139,8,5404,4578,3851,2117,3252,2948,2426,62,9420,3475,1225,1712,
筹资活动产生的现金流量净额(万元),-1456,-1625,0,-1375,-1405,-1246,-8,24461,25287,25844,26864,-1895,-2053,-1945,-62,-8330,1750,1246,-635,
汇率变动对现金及现金等价物的影响(万元),36,-25,-61,9,20,-20,-53,-104,-84,-19,3,57,30,19,-4,84,-3,-62,-2,
现金及现金等价物净增加额(万元),3230,8574,2020,-7463,-8166,191,2272,-2751,-5440,-5595,26337,6137,3149,1933,29,-1253,2421,908,3441,
加:期初现金及现金等价物余额(万元),8575,8575,8575,16038,16038,16038,16038,18789,18789,18789,18799,12652,12652,12652,12662,13905,11484,10576,7135,
期末现金及现金等价物余额(万元),11805,17149,10595,8575,7872,16229,18310,16038,13348,13194,45137,18789,15801,14585,12691,12652,13905,11484,10576,
净利润(万元),,3435,,4082,,2168,,5057,,2985,,6826,,,,6734,6852,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,74,,74,,125,,-18,,162,,12,,,,41,46,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,694,,1319,,657,,1274,,634,,1216,,,,881,223,,,
无形资产摊销(万元),,28,,63,,32,,70,,38,,84,,,,83,83,,,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-2,,-2,,,,-4,,,,,,,,-4,0,,,
固定资产报废损失(万元),,0,,1,,0,,0,,,,0,,,,,,,,
公允价值变动损失(万元),,-550,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,17,,16,,31,,187,,56,,72,,,,91,3,,,
投资损失(万元),,-202,,-1558,,-741,,-817,,-281,,-252,,,,-140,-371,,,
递延所得税资产减少(万元),,-57,,-42,,-18,,-34,,53,,199,,,,-228,-17,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,
