报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),244897,157548,76070,346490,236998,149704,71412,214955,163845,87944,42558,171883,126158,141093,59203,124037,121016,117462,104844,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),414,383,,,33,,,,,,,,,136,136,,,,,
收到的其他与经营活动有关的现金(万元),6854,4956,6059,4005,11797,5315,832,5378,2790,1765,2066,2008,4121,2289,1135,1522,4343,1260,1655,
经营活动现金流入小计(万元),252165,162888,82129,350495,248827,155019,72244,220334,166635,89708,44623,173891,130279,143518,60473,125559,125359,118722,106500,
购买商品、接受劳务支付的现金(万元),58434,42935,29512,107669,68276,49169,27474,46088,28162,22661,8960,42759,36793,36234,19120,39791,31553,37825,43613,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),19478,12702,6377,24132,17560,11385,5793,22520,15183,9944,4610,19439,13925,20939,9876,17670,17059,15497,9876,
支付的各项税费(万元),31107,21945,10584,47759,35828,24485,11706,36781,25366,17340,9229,29856,22149,22331,11457,20355,18627,18151,16662,
支付的其他与经营活动有关的现金(万元),107248,72494,35290,130268,99629,60131,18983,70984,70484,25513,9990,52640,38918,37389,13132,44990,49993,43940,28721,
经营活动现金流出小计(万元),216267,150076,81762,309828,221294,145170,63956,176373,139196,75458,32789,144694,111785,116893,53585,122805,117233,115413,98872,
经营活动产生的现金流量净额(万元),35899,12812,367,40668,27534,9849,8287,43961,27439,14250,11834,29197,18493,26624,6889,2754,8126,3309,7628,
收回投资所收到的现金(万元),530,,,,,,,,,,,,,1020,,,,,,
取得投资收益所收到的现金(万元),6310,4390,2822,,3205,1243,,,,,6531,68,68,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),8,8,,144,150,26,,23,31,29,1,45,,238,275,45,40,162,106,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,348,,5321,733,576,11,5177,3100,3100,7,1704,1699,1122,652,2320,6637,926,400,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),6848,4746,2822,5465,4088,1844,11,5199,3130,3128,6539,1816,1767,2380,927,2365,6677,1088,506,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),8135,3637,1538,4036,4668,2209,349,2398,1981,1716,1010,4245,2567,1909,797,4868,22488,2885,13058,
投资所支付的现金(万元),,,,416,1266,1266,1200,2020,,,7,,,,,,,4325,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),18,5858,901,138700,128000,79000,106000,31000,53347,22300,5530,6000,23000,6066,,,300,280,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),8153,9495,2439,143152,133934,82475,107549,35418,55328,24016,6546,10245,25567,7975,797,4868,22788,7490,13058,
投资活动产生的现金流量净额(万元),-1305,-4749,383,-137687,-129846,-80631,-107538,-30218,-52198,-20888,-8,-8428,-23800,-5595,130,-2503,-16110,-6402,-12552,
吸收投资收到的现金(万元),,,,,,,,112236,112236,,,430,430,,,170,300,,15762,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,430,,,,170,300,,,
取得借款收到的现金(万元),,,,,,,,20000,20000,,,31000,15000,30000,15000,15000,11831,20000,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,275,,,224,900,,,340,,,,,,145,6264,,
筹资活动现金流入小计(万元),0,0,0,275,0,0,224,133136,132236,0,340,31430,15430,30000,15000,15170,12276,26264,15762,
偿还债务支付的现金(万元),,,,,,,,45000,9000,9000,9000,21000,15000,30000,5000,10000,11831,10000,,
分配股利、利润或偿付利息所支付的现金(万元),11878,11878,,7181,7254,7254,,5335,6227,5415,27,5587,4417,5516,409,5330,7469,4527,2391,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,1678,1201,,,18860,,,,,,,6132,958,
筹资活动现金流出小计(万元),11878,11878,0,7181,7254,7254,1678,51536,15227,14415,27887,26587,19417,35516,5409,15330,19300,20659,3349,
筹资活动产生的现金流量净额(万元),-11878,-11878,0,-6906,-7254,-7254,-1454,81600,117009,-14415,-27548,4843,-3987,-5516,9591,-160,-7024,5605,12412,
汇率变动对现金及现金等价物的影响(万元),11,-6,-3,12,13,-0,-12,-9,-2,-1,,-2,,6,,-0,,,,
现金及现金等价物净增加额(万元),22727,-3821,747,-103913,-109552,-78035,-100717,95333,92248,-21054,-15722,25609,-9293,15520,16610,91,-15008,2511,7488,
加:期初现金及现金等价物余额(万元),34576,34576,34576,138323,138323,138323,140340,42990,42990,42990,42990,17381,20881,1861,1861,1770,16778,14267,6778,
期末现金及现金等价物余额(万元),57303,30755,35323,34410,28771,60288,39624,138323,135238,21936,27269,42990,11588,17381,18471,1861,1770,16778,14267,
净利润(万元),,25303,,50305,,23446,,36568,,12709,,24463,,24562,,21894,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,4096,,4319,,3436,,2577,,621,,2256,,3433,,1837,,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,5998,,17091,,8633,,18169,,9125,,19364,,18790,,16688,,,,
无形资产摊销(万元),,300,,667,,345,,617,,300,,583,,513,,472,,,,
长期待摊费用摊销(万元),,11,,22,,11,,22,,11,,22,,45,,96,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,-57,,-55,,-6,,-7,,-66,,305,,216,,,,
固定资产报废损失(万元),,32,,26,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,-107,,567,,346,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
