报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),93703,59206,26355,103592,89714,58174,29462,108388,77189,49954,22517,88522,21180,74942,81793,79005,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),4150,2121,1188,5928,5653,4108,1987,6367,4386,3031,1450,5458,1586,4393,3191,2769,
收到的其他与经营活动有关的现金(万元),1668,1533,316,3765,1698,578,572,494,162,338,171,540,432,298,243,301,
经营活动现金流入小计(万元),99521,62860,27860,113285,97065,62859,32021,115249,81737,53323,24138,94520,23199,79634,85227,82076,
购买商品、接受劳务支付的现金(万元),68465,41747,18279,67914,64635,41559,19725,72029,47458,30820,13944,55726,12678,45576,51770,52237,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),17823,11989,6100,23565,17383,12213,6036,22004,16355,11214,6222,17082,4824,15435,15105,13885,
支付的各项税费(万元),2665,1778,1139,4192,3292,1991,1594,4941,3871,2503,952,6021,2505,3455,3521,2519,
支付的其他与经营活动有关的现金(万元),5059,3305,2916,11136,8519,4880,3308,9959,7371,4157,2314,8123,1614,6694,6738,5396,
经营活动现金流出小计(万元),94012,58819,28434,106806,93828,60643,30663,108934,75054,48695,23432,86950,21620,71161,77134,74036,
经营活动产生的现金流量净额(万元),5510,4040,-574,6478,3237,2217,1358,6315,6682,4628,705,7570,1578,8473,8093,8039,
收回投资所收到的现金(万元),106523,72580,30650,96886,74120,47636,3000,,,,,,,160,,,
取得投资收益所收到的现金(万元),673,457,206,382,437,277,6,179,,,,30,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),55,12,,46,22,22,,222,65,57,1,98,111,1364,55,74,
处置子公司及其他营业单位收到的现金净额(万元),,,,,566,,,632,,,,3411,2756,12748,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,979,1314,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),107251,73049,30856,97314,75144,47934,3006,1033,65,57,1,3539,2867,15251,1369,74,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),9712,7843,5845,15544,11577,6733,3531,6132,4339,3355,2195,6449,377,3749,1789,4163,
投资所支付的现金(万元),102724,68143,31150,120350,104520,69420,27900,,,,,705,3000,,160,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,676,676,676,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,204,613,814,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),112436,75986,36995,136570,116772,76829,31431,6132,4339,3355,2195,7154,3377,3953,2562,4976,
投资活动产生的现金流量净额(万元),-5185,-2938,-6139,-39256,-41628,-28894,-28425,-5099,-4274,-3298,-2194,-3615,-510,11298,-1193,-4902,
吸收投资收到的现金(万元),2344,2344,,,,,,38356,,,,,,4000,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),16822,11141,5211,25012,16052,7939,3377,31375,22322,14664,9719,22413,3287,34098,44377,30600,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,848,,,
筹资活动现金流入小计(万元),19166,13485,5211,25012,16052,7939,3377,69731,22322,14664,9719,22413,3287,38947,44377,30600,
偿还债务支付的现金(万元),22126,12613,6129,25415,17744,13938,7375,29482,20193,10455,6336,22307,3955,46739,31042,33819,
分配股利、利润或偿付利息所支付的现金(万元),2497,2333,188,3125,2993,2918,64,667,594,289,140,6669,131,3194,20772,989,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,79,,,
支付其他与筹资活动有关的现金(万元),,,,1525,1525,1525,1759,269,,,,377,,,,850,
筹资活动现金流出小计(万元),24623,14946,6317,30065,22262,18382,9197,30418,20787,10744,6477,29353,4087,49934,51814,35658,
