报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
销售商品、提供劳务收到的现金(万元),14941,11309,3490,36129,26053,16198,7718,29944,17196,10595,6071,21470,26455,19529,6469,36795,37544,41523,41664,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),808,524,165,1199,1351,716,213,726,1789,166,40,885,824,32,337,41,38,476,466,
经营活动现金流入小计(万元),15749,11833,3655,37328,27404,16913,7931,30670,18984,10761,6110,22356,27279,19560,6807,36836,37582,41999,42130,
购买商品、接受劳务支付的现金(万元),3442,2599,1007,10471,8281,6716,3225,4667,3207,1900,775,2539,10989,8506,379,17415,21248,20480,17872,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),4245,2659,1521,4681,3581,2461,1468,3611,2867,1837,1082,3287,2660,1815,1112,3153,3183,3262,2848,
支付的各项税费(万元),3439,2597,1437,5914,4376,3270,1502,4153,3207,2390,1447,4759,3906,2456,1604,5196,4912,4368,5156,
支付的其他与经营活动有关的现金(万元),2532,1720,1052,1898,2186,1141,663,1692,2969,893,445,2057,1713,874,466,995,1287,1436,1547,
经营活动现金流出小计(万元),13658,9574,5017,22964,18424,13588,6858,14123,12250,7020,3750,12642,19269,13650,3561,26759,30630,29546,27423,
经营活动产生的现金流量净额(万元),2091,2259,-1362,14364,8980,3325,1072,16547,6734,3741,2360,9713,8011,5910,3245,10077,6952,12453,14707,
收回投资所收到的现金(万元),,,,3481,17981,12981,6981,2000,,,,,,,,,,,,
取得投资收益所收到的现金(万元),68,63,22,1282,1095,920,103,1920,1720,782,,953,938,929,43,30,1925,,585,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),90,90,,360,360,358,358,155,133,93,90,362,344,343,,579,8,4,744,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),13660,8600,3000,66900,40900,27100,11506,50100,29300,16500,12065,5534,5534,4534,3530,9600,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),13818,8753,3022,72023,60336,41360,18949,54175,31153,17375,12155,6850,6817,5807,3573,10209,1934,4,1329,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),3931,3586,1624,7280,4616,3330,2080,9863,4601,991,46,254,60,48,36,334,739,689,4919,
投资所支付的现金(万元),1850,1250,700,4034,3573,2564,400,1363,11833,863,100,5065,5065,5065,5065,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,1467,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),27100,23000,13000,55900,55900,45400,20600,56100,31200,21000,28000,7014,5500,1000,,13130,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),32881,27836,15324,67214,64090,51293,23080,68793,47634,22854,28146,12333,10625,6114,5101,13464,739,689,4919,
投资活动产生的现金流量净额(万元),-19063,-19082,-12302,4809,-3753,-9934,-4131,-14618,-16481,-5478,-15991,-5483,-3808,-306,-1528,-3255,1195,-686,-3589,
吸收投资收到的现金(万元),4692,4692,4692,1262,1262,1262,1262,500,,,,18268,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,500,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,1500,5500,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),4692,4692,4692,1262,1262,1262,1262,500,0,0,0,18268,0,0,0,0,0,1500,5500,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,,1500,5500,8500,
分配股利、利润或偿付利息所支付的现金(万元),2095,2096,1,2541,2538,2509,,1705,1705,1630,,1521,1521,1521,1521,5691,5017,11221,5434,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),2002,2002,2002,1814,,,,768,658,658,658,427,125,103,10,287,,,,
筹资活动现金流出小计(万元),4097,4098,2003,4355,2538,2509,0,2473,2363,2288,658,1948,1646,1625,1531,5978,6517,16721,13934,
筹资活动产生的现金流量净额(万元),596,594,2689,-3093,-1277,-1247,1262,-1973,-2363,-2288,-658,16320,-1646,-1625,-1531,-5978,-6517,-15221,-8434,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-16376,-16229,-10975,16080,3950,-7856,-1797,-44,-12110,-4025,-14289,20551,2556,3979,186,844,1630,-3454,2684,
加:期初现金及现金等价物余额(万元),40259,40259,40259,25365,25365,25365,25365,25409,25412,25409,25409,4858,4858,4858,4858,4014,2385,5839,3154,
