报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),42043,29578,17510,89011,79504,57882,15388,111657,76018,40205,18169,88811,66719,51649,22702,99614,67828,90281,46723,94660,90302,80133,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),2525,1803,731,12910,7923,6551,2284,8376,6300,4135,1973,6576,5216,1718,971,3539,2535,5629,2264,5349,7181,5159,
收到的其他与经营活动有关的现金(万元),705,505,228,5001,1395,1205,1311,5542,1451,783,426,4016,2892,2175,135,3297,2725,3656,1517,5667,3789,1303,
经营活动现金流入小计(万元),45272,31885,18469,106922,88823,65638,18982,125575,83770,45124,20568,99404,74826,55542,23808,106450,73087,99566,50504,105676,101273,86595,
购买商品、接受劳务支付的现金(万元),29253,20854,12481,81852,65062,53300,12574,97209,72795,40688,20386,73206,58106,43314,25368,69957,58379,68788,33493,75115,70101,64412,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),9367,6320,3149,15885,12341,8455,4463,17693,12989,7332,4133,13436,10202,7325,4164,11850,8301,9728,5953,12458,11009,8151,
支付的各项税费(万元),1464,1184,1029,2352,2772,2509,1702,2806,3419,761,724,2570,2011,1487,838,2362,2100,3583,2174,2215,3633,2860,
支付的其他与经营活动有关的现金(万元),3784,2108,2153,12336,2802,4377,4850,14375,5512,3827,1423,12976,10664,6150,1571,11123,7304,11532,4718,12128,11107,7072,
经营活动现金流出小计(万元),43867,30465,18811,112425,82977,68642,23589,132083,94715,52607,26666,102188,80983,58275,31942,95293,76085,93631,46338,101916,95849,82495,
经营活动产生的现金流量净额(万元),1405,1420,-342,-5503,5846,-3004,-4607,-6508,-10945,-7484,-6099,-2784,-6156,-2733,-8134,11157,-2998,5935,4165,3760,5423,4101,
收回投资所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,5000,
取得投资收益所收到的现金(万元),,,,101,12,,,107,64,,,,,,,,,,,,,2,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,1,24,11,,4,20,11,28,28,,0,0,,,52,40,111,100,300,179,10,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,30870,,,,14100,,,,80,60,,20,1949,1920,1845,1545,1530,40,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),0,1,24,30982,12,4,20,14217,92,28,0,80,60,0,20,2001,1960,1956,1645,1830,219,5012,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),453,164,85,2329,4357,1396,404,3045,2926,1463,736,3565,2977,2069,873,1174,365,2809,1500,1206,5402,1646,
投资所支付的现金(万元),,,,,,,,,,,,501,501,,,,,1530,1530,1470,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,12750,7500,,,,,,,,,,,,,75,
支付的其他与投资活动有关的现金(万元),,,,24270,,,,20600,23,,,,,,,,,,,,3000,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),453,164,85,26599,4357,1396,404,36395,10449,1463,736,4065,3478,2069,873,1174,365,4339,3030,2676,8402,1720,
