报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
销售商品、提供劳务收到的现金(万元),70907,46741,24457,96707,70689,48073,25715,89576,66100,43922,22204,77720,57525,39465,18967,69366,50857,34861,68184,61025,53878,46921,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),564,270,135,813,641,470,94,818,816,490,81,833,855,233,203,325,249,110,304,294,459,403,
收到的其他与经营活动有关的现金(万元),1236,749,240,2011,1477,683,373,2091,1664,1300,462,1495,1418,809,399,1698,1578,651,1432,1464,1207,1353,
经营活动现金流入小计(万元),72707,47760,24832,99532,72806,49226,26181,92485,68580,45712,22747,80049,59799,40507,19568,71390,52685,35623,69920,62783,55544,48677,
购买商品、接受劳务支付的现金(万元),40938,26880,14009,62649,45806,30188,15179,52835,37966,26661,14151,47216,36265,24148,13486,38671,30820,19307,39911,35720,30948,27324,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),13848,9608,4124,19719,14532,9897,5588,18179,13661,9474,5568,15716,11584,8054,4004,13628,10786,6952,11493,10964,9874,6984,
支付的各项税费(万元),3024,2024,815,4655,3340,1973,1139,5028,3750,2527,1510,5579,3988,2694,1750,5583,4507,2634,4892,4709,4223,2966,
