报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),10153,7724,3920,16024,11656,7917,4078,15066,11832,7400,3575,13520,10128,13553,12909,13584,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,
收到的税费返还(万元),5,5,5,,,,,,,,,,,,,,
收到的其他与经营活动有关的现金(万元),290,203,119,1279,1202,757,565,250,273,214,198,1017,920,1793,1131,428,
经营活动现金流入小计(万元),10448,7931,4043,17304,12858,8674,4644,15316,12105,7613,3773,14537,11048,15346,14040,14012,
购买商品、接受劳务支付的现金(万元),3002,1902,1090,4986,3642,2589,1273,4684,3427,2269,1383,3859,2986,3583,3604,4771,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),3045,2099,1193,4369,3363,2327,1194,4152,3144,2221,1237,3944,2942,3243,2808,2669,
支付的各项税费(万元),1059,715,296,2227,1750,1285,625,2192,1564,1065,488,2229,1780,2299,2193,2512,
支付的其他与经营活动有关的现金(万元),1127,759,366,1902,1765,1015,530,1764,1324,978,604,2562,2047,3126,2475,2069,
经营活动现金流出小计(万元),8233,5474,2943,13483,10520,7216,3623,12792,9459,6533,3711,12593,9754,12251,11080,12021,
经营活动产生的现金流量净额(万元),2215,2457,1100,3821,2338,1457,1021,2523,2646,1080,62,1944,1294,3095,2960,1991,
收回投资所收到的现金(万元),8000,8000,6000,,,,,,,,,,,1000,,,
取得投资收益所收到的现金(万元),335,212,128,71,,,,,,,,,,17,15,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),52,52,11,8,8,10,9,7,3,3,,9,4,1,0,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),8388,8265,6138,79,8,10,9,7,3,3,0,9,4,1018,15,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1323,1074,382,1607,849,379,117,675,665,479,449,2871,2147,2201,3273,493,
投资所支付的现金(万元),8000,8000,6000,8000,8000,8000,,,,,,,,,1000,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),9323,9074,6382,9607,8849,8379,117,675,665,479,449,2871,2147,2201,4273,493,
投资活动产生的现金流量净额(万元),-935,-809,-244,-9528,-8841,-8369,-108,-668,-663,-476,-449,-2861,-2143,-1183,-4258,-493,
吸收投资收到的现金(万元),,,,,,,,15515,,,,,,7400,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,1000,2000,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),0,0,0,0,0,0,0,15515,0,0,0,0,0,7400,1000,2000,
偿还债务支付的现金(万元),,,,,,,,,,,,,,1000,1000,2300,
分配股利、利润或偿付利息所支付的现金(万元),1060,1060,,1060,1060,,,291,280,280,,466,465,5642,114,125,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,703,608,703,608,175,66,31,,1140,1105,,,,
