报告日期,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
销售商品、提供劳务收到的现金(万元),20436,12876,5499,32735,22708,14698,5233,31680,23425,4537,30811,9459,20603,15387,19709,26061,20343,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,
收到的税费返还(万元),43,27,15,88,72,59,12,263,228,30,113,48,124,105,62,83,109,
收到的其他与经营活动有关的现金(万元),437,221,68,500,311,254,34,1712,1163,523,911,525,384,205,700,822,388,
经营活动现金流入小计(万元),20917,13125,5582,33324,23091,15011,5279,33656,24816,5090,31835,10032,21112,15697,20472,26966,20841,
购买商品、接受劳务支付的现金(万元),6736,5248,1645,11119,5774,5212,2665,6984,5115,1757,7635,3344,4754,3206,3063,5367,5986,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),5312,3754,2070,5347,4178,3029,1544,5134,4023,1406,4512,2561,4194,3296,4098,3918,3490,
支付的各项税费(万元),3346,1467,752,4190,3542,2727,567,4105,3417,742,5780,2893,4522,3151,3738,4465,3613,
支付的其他与经营活动有关的现金(万元),3281,1747,1247,3628,2635,1921,804,3758,2742,1042,4023,1877,4381,3033,2917,3381,3067,
