报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
销售商品、提供劳务收到的现金(万元),66644,43719,22200,86419,60807,41257,20063,66335,44636,30087,14848,47000,30289,20481,38617,35896,29715,11306,21189,13160,10783,
客户存款和同业存放款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
向中央银行借款净增加额(万元,,,,,,,,,,,,,,,,,,,,,,
向其他金融机构拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到原保险合同保费取得的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到再保险业务现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
处置交易性金融资产净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收取利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
回购业务资金净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的税费返还(万元),4137,3030,1639,6186,5184,3427,2198,4240,2751,1947,977,2643,1706,1058,2361,2601,2172,1445,2178,1116,941,
收到的其他与经营活动有关的现金(万元),2354,1754,775,1809,1756,1444,279,1770,1438,1316,544,611,656,472,787,423,636,146,497,5279,2505,
经营活动现金流入小计(万元),73135,48503,24614,94414,67748,46128,22540,72344,48825,33350,16369,50254,32651,22011,41765,38919,32524,12897,23864,19555,14229,
购买商品、接受劳务支付的现金(万元),35384,24102,10796,49756,33426,22933,11325,36118,23130,15630,7089,25222,16436,9859,18036,22123,18863,7341,14498,6487,8481,
客户贷款及垫款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
存放中央银行和同业款项净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
支付原保险合同赔付款项的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付利息、手续费及佣金的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),11407,7482,4160,16638,12740,8870,4842,15185,10791,7248,3482,10076,6845,4664,7615,6865,4830,1868,3028,1306,1167,
支付的各项税费(万元),2986,2325,1548,3277,2916,1845,1050,2457,2171,1648,1181,2943,2994,2152,1867,1603,1619,1162,1914,466,427,
支付的其他与经营活动有关的现金(万元),14383,9362,5011,15131,13796,8522,3947,11848,8244,5234,3814,8124,5149,4280,6959,5812,4520,980,2058,3567,4389,
经营活动现金流出小计(万元),64161,43271,21515,84802,62877,42169,21165,65607,44337,29760,15566,46365,31424,20955,34478,36402,29831,11351,21497,11826,14465,
经营活动产生的现金流量净额(万元),8974,5232,3099,9612,4871,3960,1375,6737,4488,3590,803,3889,1228,1056,7287,2517,2693,1546,2367,7729,-236,
收回投资所收到的现金(万元),11604,8104,,52550,,,,1320,,,,,,,1800,1200,,,300,132,,
取得投资收益所收到的现金(万元),840,332,51,705,494,11,0,70,63,61,19,133,208,54,74,115,417,97,61,51,445,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),13,2,,178,210,210,210,38,43,17,17,,,,54,24,25,16,53,61,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,20,,,150,,,
收到的其他与投资活动有关的现金(万元),9559,9500,5201,108,21254,12885,2325,146,124,108,0,64,64,64,6735,3249,152,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),22016,17938,5252,53541,21958,13106,2535,1574,230,187,36,197,273,118,8664,4608,594,113,564,244,445,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),5799,2603,1668,5185,3758,2659,1579,10752,8927,7534,6385,9919,7980,5397,2106,2903,1713,2489,4251,877,251,
投资所支付的现金(万元),,1500,,64669,,,,17420,,,,630,630,713,,1720,1550,54,,394,366,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,866,,,
支付的其他与投资活动有关的现金(万元),2606,600,1100,69,33470,22470,7720,,,,0,181,114,,,6005,3050,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),8405,4703,2768,69923,37229,25129,9300,28172,8927,7534,6385,10730,8725,6109,2106,10629,6313,2543,5118,1271,617,
投资活动产生的现金流量净额(万元),13611,13235,2483,-16381,-15271,-12023,-6765,-26598,-8697,-7348,-6349,-10533,-8452,-5991,6557,-6021,-5719,-2430,-4554,-1027,-172,
吸收投资收到的现金(万元),55,1,,2038,2038,2038,,31133,,,-0,2250,2250,2250,,,,,2200,165,36,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,36,
取得借款收到的现金(万元),40419,28236,10487,18002,9423,4099,1099,36448,22534,14444,7554,22244,20466,17887,27076,19114,4717,,622,1000,5250,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),10959,1736,6000,770,6,,0,2359,4052,,1185,,,,650,861,,,,,,
筹资活动现金流入小计(万元),51432,29972,16487,20810,11467,6137,1099,69940,26586,14444,8740,24494,22716,20137,27726,19976,4717,0,2822,1165,5286,
偿还债务支付的现金(万元),27540,18476,8323,18809,14010,12109,5879,34852,25915,12931,2474,14980,14980,14480,30346,8835,3500,,622,2150,4930,
分配股利、利润或偿付利息所支付的现金(万元),2395,2157,340,2100,1849,1829,93,518,421,320,101,286,179,150,1455,1440,1558,960,1242,802,121,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),14020,3179,78,927,917,907,906,1923,65,967,1002,10718,10163,7773,211,,1300,,40,,,
筹资活动现金流出小计(万元),43955,23812,8741,21837,16776,14845,6878,37292,26401,14217,3578,25984,25322,22402,32012,10275,6358,960,1904,2952,5051,
筹资活动产生的现金流量净额(万元),7477,6160,7745,-1027,-5309,-8709,-5780,32647,186,227,5162,-1490,-2606,-2265,-4287,9701,-1641,-960,918,-1787,235,
汇率变动对现金及现金等价物的影响(万元),347,-40,-218,346,165,65,-102,-363,-197,-239,-58,780,289,59,78,-18,-7,-40,-62,2,-11,
现金及现金等价物净增加额(万元),30409,24586,13110,-7450,-15544,-16706,-11271,12423,-4220,-3770,-442,-7354,-9541,-7141,9636,6179,-4675,-1884,-1330,4916,-183,
加:期初现金及现金等价物余额(万元),24599,15105,15105,22555,22555,22555,22555,10132,10132,10132,10132,17486,17486,17486,7849,1671,6346,4544,5874,958,1142,
期末现金及现金等价物余额(万元),55008,39691,28215,15105,7011,5848,11284,22555,5912,6362,9690,10132,7945,10344,17486,7849,1671,2660,4544,5874,958,
净利润(万元),,2348,,5759,,3016,,6283,4400,3140,,6008,4180,3071,5086,2719,3523,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-128,,521,,182,,478,360,313,,376,404,118,-104,833,319,,,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1140,,2092,,1332,,1944,1419,897,,1389,929,616,1172,1043,870,,,,,
无形资产摊销(万元),,104,,172,,85,,136,88,59,,82,61,25,51,51,45,,,,,
长期待摊费用摊销(万元),,264,,118,,111,,16,18,2,,,,0,15,44,45,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,78,,61,,59,,-2,10,12,,,,0,20,-15,-11,,,,,
固定资产报废损失(万元),,,,,,,,17,,,,,,,,,,,,,,
公允价值变动损失(万元),,305,,246,,213,,,,,,74,74,-27,-74,,384,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-94,,106,,-71,,705,506,499,,-299,-104,73,-162,65,52,,,,,
投资损失(万元),,-102,,-955,,-501,,-47,-63,-61,,-123,-201,-30,-68,-109,-417,,,,,
递延所得税资产减少(万元),,200,,110,,-43,,213,167,17,,-818,-583,-186,-4,-121,-58,,,,,
递延所得税负债增加(万元),,39,,86,,30,,50,69,32,,8,-41,23,33,11,-58,,,,,
存货的减少(万元),,1773,,-658,,-561,,-6422,-3109,-1689,,-6539,-3181,-1738,-291,-1727,-855,,,,,
经营性应收项目的减少(万元),,2034,,-1466,,868,,-2836,-1556,266,,-2134,-2705,-303,-880,-637,-1198,,,,,
经营性应付项目的增加(万元),,-2677,,2505,,-974,,6274,2233,139,,5252,2042,-552,2556,414,187,,,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,-53,,913,,214,,-72,-54,-36,,614,353,-32,-61,-55,-136,,,,,
经营活动产生现金流量净额(万元),,5232,,9612,,3960,,6737,4488,3590,,3889,1228,1056,7287,2517,2693,,,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),55008,39691,28215,15105,7011,5848,11284,22555,5912,6362,9690,10132,7945,10344,17486,7849,1671,2660,4544,5874,958,
现金的期初余额(万元),24599,15105,15105,22555,22555,22555,22555,10132,10132,10132,10132,17486,17486,17486,7849,1671,6346,4544,5874,958,1142,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),30409,24586,13110,-7450,-15544,-16706,-11271,12423,-4220,-3770,-442,-7354,-9541,-7141,9636,6179,-4675,-1884,-1330,4916,-183,

